distribution,mode,ncut,T,eps,eta,v_el,nu_tilde,VA,TrC,w,term_signal,term_noise,signal_to_zmax,noise_fraction,z_star_raw,z_star_max,z_star_used,rho,margin,z_star_clipped,chi_be,i_ab,skr_raw,skr,status
mb,matched-VA,150,0.7,0.0,0.99,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,0.0,1.5274163840133639,0.0,4.097624089279824,2.682715814867135,2.6827158121844192,1.5274163840133639,-1.414908274412689,True,0.0,0.6809473732166431,0.646900004555811,0.646900004555811,clipped
binomial,fixed-parameter,45,0.7,0.001,0.6,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.00034468177673652373,1.5272557424537274,8.409631839603804e-05,4.098310090639108,2.6836728509076306,2.683672848223958,1.527127305868538,-1.4146372397314777,True,0.0,0.557580451219802,0.5297014286588119,0.5297014286588119,clipped
uniform,fixed-parameter,150,0.7,0.001,0.6,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.006453024642517597,1.516106826687273,0.0015860027890337663,4.062281713490538,2.6836728563668113,2.6836728536831385,1.5137022770316737,-1.378608857123727,True,0.0,0.5575804527252296,0.5297014300889681,0.5297014300889681,clipped
mb,fixed-parameter,150,0.7,0.001,0.6,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0002724939494262294,1.6124459441885184,5.2276188396728975e-05,5.212310094479685,3.232717727509558,3.2327177242768403,1.6123616516605606,-1.979592366970127,True,0.0,0.7016082451074085,0.666527832852038,0.666527832852038,clipped
mb,matched-VA,150,0.7,0.001,0.6,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,7.993458284295555e-05,1.5271936406811457,1.9507544152739596e-05,4.0975441546969815,2.6831070927274405,2.6831070900443335,1.5271638488837704,-1.414437061969541,True,0.0,0.5574244289652338,0.5295532075169721,0.5295532075169721,clipped
binomial,fixed-parameter,45,0.7,0.001,0.6,0.005,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.00034468177673652373,1.5272557424537274,8.409631839603804e-05,4.098310090639108,2.6836728509076306,2.683672848223958,1.527127305868538,-1.4146372397314777,True,0.0,0.5562847420370916,0.528470504935237,0.528470504935237,clipped
uniform,fixed-parameter,150,0.7,0.001,0.6,0.005,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.006453024642517597,1.516106826687273,0.0015860027890337663,4.062281713490538,2.6836728563668113,2.6836728536831385,1.5137022770316737,-1.378608857123727,True,0.0,0.556284743539652,0.5284705063626693,0.5284705063626693,clipped
mb,fixed-parameter,150,0.7,0.001,0.6,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0002724939494262294,1.6124459441885184,5.2276188396728975e-05,5.212310094479685,3.232717727509558,3.2327177242768403,1.6123616516605606,-1.979592366970127,True,0.0,0.7000514648176984,0.6650488915768135,0.6650488915768135,clipped
mb,matched-VA,150,0.7,0.001,0.6,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,7.993458284295555e-05,1.5271936406811457,1.9507544152739596e-05,4.0975441546969815,2.6831070927274405,2.6831070900443335,1.5271638488837704,-1.414437061969541,True,0.0,0.5561290169362654,0.528322566089452,0.528322566089452,clipped
binomial,fixed-parameter,45,0.7,0.001,0.6,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.00034468177673652373,1.5272557424537274,8.409631839603804e-05,4.098310090639108,2.6836728509076306,2.683672848223958,1.527127305868538,-1.4146372397314777,True,0.0,0.5549951147541488,0.5272453590164413,0.5272453590164413,clipped
uniform,fixed-parameter,150,0.7,0.001,0.6,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.006453024642517597,1.516106826687273,0.0015860027890337663,4.062281713490538,2.6836728563668113,2.6836728536831385,1.5137022770316737,-1.378608857123727,True,0.0,0.5549951162538532,0.5272453604411605,0.5272453604411605,clipped
mb,fixed-parameter,150,0.7,0.001,0.6,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0002724939494262294,1.6124459441885184,5.2276188396728975e-05,5.212310094479685,3.232717727509558,3.2327177242768403,1.6123616516605606,-1.979592366970127,True,0.0,0.6985017119520387,0.6635766263544367,0.6635766263544367,clipped
mb,matched-VA,150,0.7,0.001,0.6,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,7.993458284295555e-05,1.5271936406811457,1.9507544152739596e-05,4.0975441546969815,2.6831070927274405,2.6831070900443335,1.5271638488837704,-1.414437061969541,True,0.0,0.5548396856773223,0.5270977013934562,0.5270977013934562,clipped
binomial,fixed-parameter,45,0.7,0.001,0.95,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.00034468177673652373,1.5272557424537274,8.409631839603804e-05,4.098310090639108,2.6836728509076306,2.683672848223958,1.527127305868538,-1.4146372397314777,True,0.0,0.6734671382263693,0.6397937813150508,0.6397937813150508,clipped
uniform,fixed-parameter,150,0.7,0.001,0.95,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.006453024642517597,1.516106826687273,0.0015860027890337663,4.062281713490538,2.6836728563668113,2.6836728536831385,1.5137022770316737,-1.378608857123727,True,0.0,0.6734671399780807,0.6397937829791767,0.6397937829791767,clipped
mb,fixed-parameter,150,0.7,0.001,0.95,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0002724939494262294,1.6124459441885184,5.2276188396728975e-05,5.212310094479685,3.232717727509558,3.2327177242768403,1.6123616516605606,-1.979592366970127,True,0.0,0.8397470308121054,0.7977596792715002,0.7977596792715002,clipped
mb,matched-VA,150,0.7,0.001,0.95,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,7.993458284295555e-05,1.5271936406811457,1.9507544152739596e-05,4.0975441546969815,2.6831070927274405,2.6831070900443335,1.5271638488837704,-1.414437061969541,True,0.0,0.6732855895388071,0.6396213100618667,0.6396213100618667,clipped
binomial,fixed-parameter,45,0.7,0.001,0.95,0.005,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.00034468177673652373,1.5272557424537274,8.409631839603804e-05,4.098310090639108,2.6836728509076306,2.683672848223958,1.527127305868538,-1.4146372397314777,True,0.0,0.6722658159803779,0.638652525181359,0.638652525181359,clipped
uniform,fixed-parameter,150,0.7,0.001,0.95,0.005,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.006453024642517597,1.516106826687273,0.0015860027890337663,4.062281713490538,2.6836728563668113,2.6836728536831385,1.5137022770316737,-1.378608857123727,True,0.0,0.6722658177296368,0.6386525268431549,0.6386525268431549,clipped
mb,fixed-parameter,150,0.7,0.001,0.95,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0002724939494262294,1.6124459441885184,5.2276188396728975e-05,5.212310094479685,3.232717727509558,3.2327177242768403,1.6123616516605606,-1.979592366970127,True,0.0,0.8383257674238856,0.7964094790526913,0.7964094790526913,clipped
mb,matched-VA,150,0.7,0.001,0.95,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,7.993458284295555e-05,1.5271936406811457,1.9507544152739596e-05,4.0975441546969815,2.6831070927274405,2.6831070900443335,1.5271638488837704,-1.414437061969541,True,0.0,0.6720845215313058,0.6384802954547405,0.6384802954547405,clipped
binomial,fixed-parameter,45,0.7,0.001,0.95,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.00034468177673652373,1.5272557424537274,8.409631839603804e-05,4.098310090639108,2.6836728509076306,2.683672848223958,1.527127305868538,-1.4146372397314777,True,0.0,0.6710688487644658,0.6375154063262425,0.6375154063262425,clipped
uniform,fixed-parameter,150,0.7,0.001,0.95,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.006453024642517597,1.516106826687273,0.0015860027890337663,4.062281713490538,2.6836728563668113,2.6836728536831385,1.5137022770316737,-1.378608857123727,True,0.0,0.6710688505112786,0.6375154079857147,0.6375154079857147,clipped
mb,fixed-parameter,150,0.7,0.001,0.95,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0002724939494262294,1.6124459441885184,5.2276188396728975e-05,5.212310094479685,3.232717727509558,3.2327177242768403,1.6123616516605606,-1.979592366970127,True,0.0,0.8369094407763782,0.7950639687375592,0.7950639687375592,clipped
mb,matched-VA,150,0.7,0.001,0.95,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,7.993458284295555e-05,1.5271936406811457,1.9507544152739596e-05,4.0975441546969815,2.6831070927274405,2.6831070900443335,1.5271638488837704,-1.414437061969541,True,0.0,0.6708878078428142,0.6373434174506735,0.6373434174506735,clipped
binomial,fixed-parameter,45,0.7,0.001,0.99,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.00034468177673652373,1.5272557424537274,8.409631839603804e-05,4.098310090639108,2.6836728509076306,2.683672848223958,1.527127305868538,-1.4146372397314777,True,0.0,0.6833376070941651,0.6491707267394569,0.6491707267394569,clipped
uniform,fixed-parameter,150,0.7,0.001,0.99,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.006453024642517597,1.516106826687273,0.0015860027890337663,4.062281713490538,2.6836728563668113,2.6836728536831385,1.5137022770316737,-1.378608857123727,True,0.0,0.6833376088659536,0.6491707284226559,0.6491707284226559,clipped
mb,fixed-parameter,150,0.7,0.001,0.99,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0002724939494262294,1.6124459441885184,5.2276188396728975e-05,5.212310094479685,3.232717727509558,3.2327177242768403,1.6123616516605606,-1.979592366970127,True,0.0,0.8514164335761165,0.8088456118973106,0.8088456118973106,clipped
mb,matched-VA,150,0.7,0.001,0.99,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,7.993458284295555e-05,1.5271936406811457,1.9507544152739596e-05,4.0975441546969815,2.6831070927274405,2.6831070900443335,1.5271638488837704,-1.414437061969541,True,0.0,0.6831539774919001,0.648996278617305,0.648996278617305,clipped
binomial,fixed-parameter,45,0.7,0.001,0.99,0.005,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.00034468177673652373,1.5272557424537274,8.409631839603804e-05,4.098310090639108,2.6836728509076306,2.683672848223958,1.527127305868538,-1.4146372397314777,True,0.0,0.6821500958433631,0.6480425910511949,0.6480425910511949,clipped
uniform,fixed-parameter,150,0.7,0.001,0.99,0.005,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.006453024642517597,1.516106826687273,0.0015860027890337663,4.062281713490538,2.6836728563668113,2.6836728536831385,1.5137022770316737,-1.378608857123727,True,0.0,0.6821500976127433,0.6480425927321061,0.6480425927321061,clipped
mb,fixed-parameter,150,0.7,0.001,0.99,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0002724939494262294,1.6124459441885184,5.2276188396728975e-05,5.212310094479685,3.232717727509558,3.2327177242768403,1.6123616516605606,-1.979592366970127,True,0.0,0.8500132625611174,0.8075125994330615,0.8075125994330615,clipped
mb,matched-VA,150,0.7,0.001,0.99,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,7.993458284295555e-05,1.5271936406811457,1.9507544152739596e-05,4.0975441546969815,2.6831070927274405,2.6831070900443335,1.5271638488837704,-1.414437061969541,True,0.0,0.6819667158423468,0.6478683800502294,0.6478683800502294,clipped
binomial,fixed-parameter,45,0.7,0.001,0.99,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.00034468177673652373,1.5272557424537274,8.409631839603804e-05,4.098310090639108,2.6836728509076306,2.683672848223958,1.527127305868538,-1.4146372397314777,True,0.0,0.6809667809788063,0.6469184419298659,0.6469184419298659,clipped
uniform,fixed-parameter,150,0.7,0.001,0.99,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.006453024642517597,1.516106826687273,0.0015860027890337663,4.062281713490538,2.6836728563668113,2.6836728536831385,1.5137022770316737,-1.378608857123727,True,0.0,0.6809667827457849,0.6469184436084956,0.6469184436084956,clipped
mb,fixed-parameter,150,0.7,0.001,0.99,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0002724939494262294,1.6124459441885184,5.2276188396728975e-05,5.212310094479685,3.232717727509558,3.2327177242768403,1.6123616516605606,-1.979592366970127,True,0.0,0.8486148412655062,0.8061840992022309,0.8061840992022309,clipped
mb,matched-VA,150,0.7,0.001,0.99,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,7.993458284295555e-05,1.5271936406811457,1.9507544152739596e-05,4.0975441546969815,2.6831070927274405,2.6831070900443335,1.5271638488837704,-1.414437061969541,True,0.0,0.6807836499014118,0.6467444674063412,0.6467444674063412,clipped
binomial,fixed-parameter,45,0.7,0.005,0.6,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.0007707318833882728,1.5263658813645766,0.00018804508459100718,4.097884040532457,2.6852374142113504,2.685237411526113,1.526078855763299,-1.4126466263211066,True,0.0,0.5571444117941363,0.5292871912044295,0.5292871912044295,clipped
uniform,fixed-parameter,150,0.7,0.005,0.6,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.014429401761150625,1.5152234615559437,0.0035464100487837586,4.054305336371906,2.6852374196707447,2.6852374169855073,1.509849857845729,-1.369067916701161,True,0.0,0.5571444132985994,0.5292871926336694,0.5292871926336694,clipped
mb,fixed-parameter,150,0.7,0.005,0.6,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0006093149943744387,1.6116569966834726,0.00011689311085967174,5.211973273434737,3.2343002258891045,3.2343002226548045,1.6114686050834914,-1.9776730475456321,True,0.0,0.7010843799956172,0.6660301609958363,0.6660301609958363,clipped
mb,matched-VA,150,0.7,0.005,0.6,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,0.000178739160989937,1.5263036408392656,4.362019479960428e-05,4.097445350118834,2.684671633900232,2.6846716312155605,1.5262370631771287,-1.4127737162186018,True,0.0,0.5569884895096504,0.5291390650341679,0.5291390650341679,clipped
binomial,fixed-parameter,45,0.7,0.005,0.6,0.005,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.0007707318833882728,1.5263658813645766,0.00018804508459100718,4.097884040532457,2.6852374142113504,2.685237411526113,1.526078855763299,-1.4126466263211066,True,0.0,0.5558507509782572,0.5280582134293443,0.5280582134293443,clipped
uniform,fixed-parameter,150,0.7,0.005,0.6,0.005,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.014429401761150625,1.5152234615559437,0.0035464100487837586,4.054305336371906,2.6852374196707447,2.6852374169855073,1.509849857845729,-1.369067916701161,True,0.0,0.555850752479857,0.5280582148558641,0.5280582148558641,clipped
mb,fixed-parameter,150,0.7,0.005,0.6,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0006093149943744387,1.6116569966834726,0.00011689311085967174,5.211973273434737,3.2343002258891045,3.2343002226548045,1.6114686050834914,-1.9776730475456321,True,0.0,0.699529966343641,0.6645534680264589,0.6645534680264589,clipped
mb,matched-VA,150,0.7,0.005,0.6,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,0.000178739160989937,1.5263036408392656,4.362019479960428e-05,4.097445350118834,2.684671633900232,2.6846716312155605,1.5262370631771287,-1.4127737162186018,True,0.0,0.5556951254671998,0.5279103691938398,0.5279103691938398,clipped
binomial,fixed-parameter,45,0.7,0.005,0.6,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.0007707318833882728,1.5263658813645766,0.00018804508459100718,4.097884040532457,2.6852374142113504,2.685237411526113,1.526078855763299,-1.4126466263211066,True,0.0,0.5545631574894515,0.5268349996149789,0.5268349996149789,clipped
uniform,fixed-parameter,150,0.7,0.005,0.6,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.014429401761150625,1.5152234615559437,0.0035464100487837586,4.054305336371906,2.6852374196707447,2.6852374169855073,1.509849857845729,-1.369067916701161,True,0.0,0.5545631589881986,0.5268350010387887,0.5268350010387887,clipped
mb,fixed-parameter,150,0.7,0.005,0.6,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0006093149943744387,1.6116569966834726,0.00011689311085967174,5.211973273434737,3.2343002258891045,3.2343002226548045,1.6114686050834914,-1.9776730475456321,True,0.0,0.6979825638146623,0.6630834356239291,0.6630834356239291,clipped
mb,matched-VA,150,0.7,0.005,0.6,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,0.000178739160989937,1.5263036408392656,4.362019479960428e-05,4.097445350118834,2.684671633900232,2.6846716312155605,1.5262370631771287,-1.4127737162186018,True,0.0,0.5544078276242458,0.5266874362430335,0.5266874362430335,clipped
binomial,fixed-parameter,45,0.7,0.005,0.95,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.0007707318833882728,1.5263658813645766,0.00018804508459100718,4.097884040532457,2.6852374142113504,2.685237411526113,1.526078855763299,-1.4126466263211066,True,0.0,0.67282749117077,0.6391861166122315,0.6391861166122315,clipped
uniform,fixed-parameter,150,0.7,0.005,0.95,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.014429401761150625,1.5152234615559437,0.0035464100487837586,4.054305336371906,2.6852374196707447,2.6852374169855073,1.509849857845729,-1.369067916701161,True,0.0,0.6728274929211758,0.639186118275117,0.639186118275117,clipped
mb,fixed-parameter,150,0.7,0.005,0.95,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0006093149943744387,1.6116569966834726,0.00011689311085967174,5.211973273434737,3.2343002258891045,3.2343002226548045,1.6114686050834914,-1.9776730475456321,True,0.0,0.8389903025118358,0.797040787386244,0.797040787386244,clipped
mb,matched-VA,150,0.7,0.005,0.95,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,0.000178739160989937,1.5263036408392656,4.362019479960428e-05,4.097445350118834,2.684671633900232,2.6846716312155605,1.5262370631771287,-1.4127737162186018,True,0.0,0.6726460778267862,0.6390137739354469,0.6390137739354469,clipped
binomial,fixed-parameter,45,0.7,0.005,0.95,0.005,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.0007707318833882728,1.5263658813645766,0.00018804508459100718,4.097884040532457,2.6852374142113504,2.685237411526113,1.526078855763299,-1.4126466263211066,True,0.0,0.6716284888055574,0.6380470643652795,0.6380470643652795,clipped
uniform,fixed-parameter,150,0.7,0.005,0.95,0.005,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.014429401761150625,1.5152234615559437,0.0035464100487837586,4.054305336371906,2.6852374196707447,2.6852374169855073,1.509849857845729,-1.369067916701161,True,0.0,0.6716284905535138,0.638047066025838,0.638047066025838,clipped
mb,fixed-parameter,150,0.7,0.005,0.95,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0006093149943744387,1.6116569966834726,0.00011689311085967174,5.211973273434737,3.2343002258891045,3.2343002226548045,1.6114686050834914,-1.9776730475456321,True,0.0,0.8375716687624265,0.7956930853243052,0.7956930853243052,clipped
mb,matched-VA,150,0.7,0.005,0.95,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,0.000178739160989937,1.5263036408392656,4.362019479960428e-05,4.097445350118834,2.684671633900232,2.6846716312155605,1.5262370631771287,-1.4127737162186018,True,0.0,0.6714473293214026,0.6378749628553324,0.6378749628553324,clipped
binomial,fixed-parameter,45,0.7,0.005,0.95,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.0007707318833882728,1.5263658813645766,0.00018804508459100718,4.097884040532457,2.6852374142113504,2.685237411526113,1.526078855763299,-1.4126466263211066,True,0.0,0.670433828654071,0.6369121372213674,0.6369121372213674,clipped
uniform,fixed-parameter,150,0.7,0.005,0.95,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.014429401761150625,1.5152234615559437,0.0035464100487837586,4.054305336371906,2.6852374196707447,2.6852374169855073,1.509849857845729,-1.369067916701161,True,0.0,0.6704338303995853,0.636912138879606,0.636912138879606,clipped
mb,fixed-parameter,150,0.7,0.005,0.95,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0006093149943744387,1.6116569966834726,0.00011689311085967174,5.211973273434737,3.2343002258891045,3.2343002226548045,1.6114686050834914,-1.9776730475456321,True,0.0,0.8361579577083798,0.7943500598229607,0.7943500598229607,clipped
mb,matched-VA,150,0.7,0.005,0.95,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,0.000178739160989937,1.5263036408392656,4.362019479960428e-05,4.097445350118834,2.684671633900232,2.6846716312155605,1.5262370631771287,-1.4127737162186018,True,0.0,0.6702529223202633,0.6367402762042501,0.6367402762042501,clipped
binomial,fixed-parameter,45,0.7,0.005,0.99,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.0007707318833882728,1.5263658813645766,0.00018804508459100718,4.097884040532457,2.6852374142113504,2.685237411526113,1.526078855763299,-1.4126466263211066,True,0.0,0.6826787311665403,0.6485447946082132,0.6485447946082132,clipped
uniform,fixed-parameter,150,0.7,0.005,0.99,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.014429401761150625,1.5152234615559437,0.0035464100487837586,4.054305336371906,2.6852374196707447,2.6852374169855073,1.509849857845729,-1.369067916701161,True,0.0,0.6826787329369929,0.6485447962901432,0.6485447962901432,clipped
mb,fixed-parameter,150,0.7,0.005,0.99,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0006093149943744387,1.6116569966834726,0.00011689311085967174,5.211973273434737,3.2343002258891045,3.2343002226548045,1.6114686050834914,-1.9776730475456321,True,0.0,0.8506379274002016,0.8081060310301915,0.8081060310301915,clipped
mb,matched-VA,150,0.7,0.005,0.99,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,0.000178739160989937,1.5263036408392656,4.362019479960428e-05,4.097445350118834,2.684671633900232,2.6846716312155605,1.5262370631771287,-1.4127737162186018,True,0.0,0.682495240027073,0.6483704780257192,0.6483704780257192,clipped
binomial,fixed-parameter,45,0.7,0.005,0.99,0.005,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.0007707318833882728,1.5263658813645766,0.00018804508459100718,4.097884040532457,2.6852374142113504,2.685237411526113,1.526078855763299,-1.4126466263211066,True,0.0,0.6814935491937254,0.6474188717340391,0.6474188717340391,clipped
uniform,fixed-parameter,150,0.7,0.005,0.99,0.005,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.014429401761150625,1.5152234615559437,0.0035464100487837586,4.054305336371906,2.6852374196707447,2.6852374169855073,1.509849857845729,-1.369067916701161,True,0.0,0.6814935509617734,0.6474188734136848,0.6474188734136848,clipped
mb,fixed-parameter,150,0.7,0.005,0.99,0.005,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0006093149943744387,1.6116569966834726,0.00011689311085967174,5.211973273434737,3.2343002258891045,3.2343002226548045,1.6114686050834914,-1.9776730475456321,True,0.0,0.8492373926947413,0.8067755230600042,0.8067755230600042,clipped
mb,matched-VA,150,0.7,0.005,0.99,0.005,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,0.000178739160989937,1.5263036408392656,4.362019479960428e-05,4.097445350118834,2.684671633900232,2.6846716312155605,1.5262370631771287,-1.4127737162186018,True,0.0,0.6813103072794892,0.6472447919155147,0.6472447919155147,clipped
binomial,fixed-parameter,45,0.7,0.005,0.99,0.01,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.0007707318833882728,1.5263658813645766,0.00018804508459100718,4.097884040532457,2.6852374142113504,2.685237411526113,1.526078855763299,-1.4126466263211066,True,0.0,0.6803125510571286,0.6462969235042721,0.6462969235042721,clipped
uniform,fixed-parameter,150,0.7,0.005,0.99,0.01,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.014429401761150625,1.5152234615559437,0.0035464100487837586,4.054305336371906,2.6852374196707447,2.6852374169855073,1.509849857845729,-1.369067916701161,True,0.0,0.6803125528227786,0.6462969251816396,0.6462969251816396,clipped
mb,fixed-parameter,150,0.7,0.005,0.99,0.01,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0006093149943744387,1.6116569966834726,0.00011689311085967174,5.211973273434737,3.2343002258891045,3.2343002226548045,1.6114686050834914,-1.9776730475456321,True,0.0,0.8478415939768369,0.805449514277995,0.805449514277995,clipped
mb,matched-VA,150,0.7,0.005,0.99,0.01,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,0.000178739160989937,1.5263036408392656,4.362019479960428e-05,4.097445350118834,2.684671633900232,2.6846716312155605,1.5262370631771287,-1.4127737162186018,True,0.0,0.6801295576920258,0.6461230798074244,0.6461230798074244,clipped
binomial,fixed-parameter,45,0.7,0.01,0.6,0.0,,1.9999999934896104,2.449414721888183,8.486109086731915e-05,4.098654772415845,0.001089979482441054,1.525255739268542,0.00026593590896619823,4.097564792933404,2.687191837338316,2.687191834651124,1.5248501189971138,-1.4103729555950877,True,0.0,0.5566003324694859,0.5287703158460116,0.5287703158460116,clipped
uniform,fixed-parameter,150,0.7,0.01,0.6,0.0,,1.9999999999999998,2.4315340814046555,0.029743947883528115,4.068734738133056,0.020406255667549437,1.5141214234621136,0.0050153811887262215,4.048328482465506,2.687191842797979,2.687191840110787,1.5065275273574343,-1.3611366396675275,True,0.0,0.5566003339727451,0.5287703172741078,0.5287703172741078,clipped
mb,fixed-parameter,150,0.7,0.01,0.6,0.0,0.1,2.6550162256253156,3.1151139191044,5.3037823195646036e-05,5.212582588429111,0.0008617015288016173,1.610672438905449,0.00016531182272572947,5.211720886900309,3.2362772606771504,3.2362772574408734,1.6104061757087593,-1.975443626223159,True,0.0,0.7004306691955458,0.6654091357357684,0.6654091357357684,clipped
mb,matched-VA,150,0.7,0.01,0.6,0.0,0.13330420948965938,1.9993252943730797,2.448798770902518,4.56395538162666e-06,4.097624089279824,0.00025277534559915694,1.525193326071786,6.168827107895672e-05,4.097371313934225,2.686626029130003,2.686626026443377,1.5250992395324396,-1.4107452848042223,True,0.0,0.5564445349675919,0.5286223082192123,0.5286223082192123,clipped
