mode,distribution,T,eps,eta,v_el,nu_tilde,va,z_star_raw,z_star,z_star_max,z_star_clipped,chi_be,i_ab,skr_raw,skr,status
fixed,mb,0.2,0.02,0.99,0.002,0.1,2.6550162256253156,2.7855912071808384,2.368641331248506,2.3686413336171475,True,0.6364480819366272,0.24921276411785034,-0.39969595602466934,0.0,clipped
fixed_va,mb,0.2,0.02,0.99,0.002,0.13897435897435897,1.918072890931891,2.115893042146663,2.0122525874177026,2.012252589429955,True,0.41622756276195605,0.18424335120046864,-0.24119637912151085,0.0,clipped
fixed,binomial,0.2,0.02,0.99,0.005,,1.9996783754650813,2.188374401741036,2.052158735745795,2.0521587377979538,True,0.44593940139182053,0.19139063574629603,-0.2641182974328393,0.0,clipped
fixed,uniform,0.2,0.02,0.99,0.005,,1.9999999999999998,2.1594045189123734,2.0523157631261326,2.0523157651784483,True,0.4460528643467858,0.19141946388658732,-0.26420437365452787,0.0,clipped
fixed,mb,0.2,0.02,0.99,0.005,0.1,2.6550162256253156,2.7855912071808384,2.368641331248506,2.3686413336171475,True,0.6364480819366272,0.2489667247924726,-0.3999296933837782,0.0,clipped
fixed_va,mb,0.2,0.02,0.99,0.005,0.13897435897435897,1.918072890931891,2.115893042146663,2.0122525874177026,2.012252589429955,True,0.41622756276195605,0.18405742048076856,-0.24137301330522593,0.0,clipped
fixed,binomial,0.2,0.02,0.99,0.01,,1.9996783754650813,2.188374401741036,2.052158735745795,2.0521587377979538,True,0.44593940139182053,0.19107006842766378,-0.26442283638554,0.0,clipped
fixed,uniform,0.2,0.02,0.99,0.01,,1.9999999999999998,2.1594045189123734,2.0523157631261326,2.0523157651784483,True,0.4460528643467858,0.1910988514100775,-0.2645089555072122,0.0,clipped
fixed,mb,0.2,0.02,0.99,0.01,0.1,2.6550162256253156,2.7855912071808384,2.368641331248506,2.3686413336171475,True,0.6364480819366272,0.2485577397249403,-0.4003182291979339,0.0,clipped
fixed_va,mb,0.2,0.02,0.99,0.01,0.13897435897435897,1.918072890931891,2.115893042146663,2.0122525874177026,2.012252589429955,True,0.41622756276195605,0.1837483695996459,-0.24166661164229244,0.0,clipped
fixed,binomial,0.2,0.02,0.99,0.02,,1.9996783754650813,2.188374401741036,2.052158735745795,2.0521587377979538,True,0.44593940139182053,0.19043214927607569,-0.26502885957954864,0.0,clipped
fixed,uniform,0.2,0.02,0.99,0.02,,1.9999999999999998,2.1594045189123734,2.0523157631261326,2.0523157651784483,True,0.4460528643467858,0.19046084236583385,-0.2651150640992437,0.0,clipped
fixed,mb,0.2,0.02,0.99,0.02,0.1,2.6550162256253156,2.7855912071808384,2.368641331248506,2.3686413336171475,True,0.6364480819366272,0.24774379736962535,-0.4010914744354831,0.0,clipped
fixed_va,mb,0.2,0.02,0.99,0.02,0.13897435897435897,1.918072890931891,2.115893042146663,2.0122525874177026,2.012252589429955,True,0.41622756276195605,0.1831333751467784,-0.24225085637251656,0.0,clipped
fixed,binomial,0.3,0.0,0.6,0.0,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.23657118722938278,-0.15535858984266468,0.0,clipped
fixed,uniform,0.3,0.0,0.6,0.0,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.2366062805561487,-0.15546228182404526,0.0,clipped
fixed,mb,0.3,0.0,0.6,0.0,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.30636211564518395,-0.3164809946498765,0.0,clipped
fixed_va,mb,0.3,0.0,0.6,0.0,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.22763929057015653,-0.1278246231383328,0.0,clipped
fixed,binomial,0.3,0.0,0.6,0.002,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.23635535210012132,-0.15556363321546307,0.0,clipped
fixed,uniform,0.3,0.0,0.6,0.002,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.23639041596109925,-0.15566735318934224,0.0,clipped
fixed,mb,0.3,0.0,0.6,0.002,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.3060890741783481,-0.31674038404337057,0.0,clipped
fixed_va,mb,0.3,0.0,0.6,0.002,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.2274309783606474,-0.12802251973736645,0.0,clipped
fixed,binomial,0.3,0.0,0.6,0.005,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.23603233847856708,-0.1558704961559396,0.0,clipped
fixed,uniform,0.3,0.0,0.6,0.005,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.2360673582335245,-0.15597425803053824,0.0,clipped
fixed,mb,0.3,0.0,0.6,0.005,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.3056804267097827,-0.3171285991385077,0.0,clipped
fixed_va,mb,0.3,0.0,0.6,0.005,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.22711922538786153,-0.12831868506151303,0.0,clipped
fixed,binomial,0.3,0.0,0.6,0.01,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.23549594430458795,-0.15638007062121978,0.0,clipped
fixed,uniform,0.3,0.0,0.6,0.01,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.23553089079557232,-0.15648390209659283,0.0,clipped
fixed,mb,0.3,0.0,0.6,0.01,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.30500177596812006,-0.31777331734308717,0.0,clipped
fixed_va,mb,0.3,0.0,0.6,0.01,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.22660153594514043,-0.12881049003209807,0.0,clipped
fixed,binomial,0.3,0.0,0.6,0.02,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.23443045275817398,-0.15739228759031304,0.0,clipped
fixed,uniform,0.3,0.0,0.6,0.02,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.23446525363702297,-0.1574962573972147,0.0,clipped
fixed,mb,0.3,0.0,0.6,0.02,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.30365350788526724,-0.31905417202179737,0.0,clipped
fixed_va,mb,0.3,0.0,0.6,0.02,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.22557321932650903,-0.1297873908197979,0.0,clipped
fixed,binomial,0.3,0.0,0.8,0.0,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.2670648578250319,-0.126389602776798,0.0,clipped
fixed,uniform,0.3,0.0,0.8,0.0,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.2671040701428407,-0.12648938171668783,0.0,clipped
fixed,mb,0.3,0.0,0.8,0.0,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.3448303714360348,-0.27993615164856817,0.0,clipped
fixed_va,mb,0.3,0.0,0.8,0.0,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.2570809525164667,-0.09985504428933814,0.0,clipped
fixed,binomial,0.3,0.0,0.8,0.002,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.2668584051230643,-0.12658573284366725,0.0,clipped
fixed,uniform,0.3,0.0,0.8,0.002,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.266897589845623,-0.12668553799904464,0.0,clipped
fixed,mb,0.3,0.0,0.8,0.002,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.3445706391922064,-0.2801828972802052,0.0,clipped
fixed_va,mb,0.3,0.0,0.8,0.002,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.2568815503272779,-0.10004447636906749,0.0,clipped
fixed,binomial,0.3,0.0,0.8,0.005,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.26654932556475536,-0.12687935842406073,0.0,clipped
fixed,uniform,0.3,0.0,0.8,0.005,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.2665884689671868,-0.12697920283355907,0.0,clipped
fixed,mb,0.3,0.0,0.8,0.005,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.3441817771015062,-0.28055231626637034,0.0,clipped
fixed_va,mb,0.3,0.0,0.8,0.005,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.25658302788662046,-0.10032807268769203,0.0,clipped
fixed,binomial,0.3,0.0,0.8,0.01,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.26603578542497935,-0.12736722155684793,0.0,clipped
fixed,uniform,0.3,0.0,0.8,0.01,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.2660748601538449,-0.12746713120623387,0.0,clipped
fixed,mb,0.3,0.0,0.8,0.01,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.3435356295754616,-0.28116615641611276,0.0,clipped
fixed_va,mb,0.3,0.0,0.8,0.01,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.25608703338067895,-0.10079926746833648,0.0,clipped
fixed,binomial,0.3,0.0,0.8,0.02,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.2650146353683501,-0.1283373141106457,0.0,clipped
fixed,uniform,0.3,0.0,0.8,0.02,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.26505357347044584,-0.12843735355546299,0.0,clipped
fixed,mb,0.3,0.0,0.8,0.02,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.34225061951745644,-0.2823869159712176,0.0,clipped
fixed_va,mb,0.3,0.0,0.8,0.02,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.2551007899070834,-0.10173619876825224,0.0,clipped
fixed,binomial,0.3,0.0,0.95,0.0,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.2844409052408783,-0.10988235773174393,0.0,clipped
fixed,uniform,0.3,0.0,0.95,0.0,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.2844824260093588,-0.10997994364349567,0.0,clipped
fixed,mb,0.3,0.0,0.95,0.0,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.3666565119941602,-0.259201318118349,0.0,clipped
fixed_va,mb,0.3,0.0,0.95,0.0,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.27386707442942143,-0.08390822847203111,0.0,clipped
fixed,binomial,0.3,0.0,0.95,0.002,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.2842436000180463,-0.11006979769343433,0.0,clipped
fixed,uniform,0.3,0.0,0.95,0.002,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.28428509472981833,-0.11016740835905908,0.0,clipped
fixed,mb,0.3,0.0,0.95,0.002,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.3664090526851434,-0.259436404461915,0.0,clipped
fixed_va,mb,0.3,0.0,0.95,0.002,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.27367642936057235,-0.08408934128743778,0.0,clipped
fixed,binomial,0.3,0.0,0.95,0.005,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.2839481565394477,-0.11035046899810297,0.0,clipped
fixed,uniform,0.3,0.0,0.95,0.005,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.2839896122274189,-0.11044811673633853,0.0,clipped
fixed,mb,0.3,0.0,0.95,0.005,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.3660384927366448,-0.2597884364129887,0.0,clipped
fixed_va,mb,0.3,0.0,0.95,0.005,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.27339096039632405,-0.08436053680347366,0.0,clipped
fixed,binomial,0.3,0.0,0.95,0.01,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.2834571175823496,-0.1108169560073462,0.0,clipped
fixed,uniform,0.3,0.0,0.95,0.01,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.2834985083935094,-0.1109146653785526,0.0,clipped
fixed,mb,0.3,0.0,0.95,0.01,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.3654225644905467,-0.2603735682467819,0.0,clipped
fixed_va,mb,0.3,0.0,0.95,0.01,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.2729165038504753,-0.08481127052202997,0.0,clipped
fixed,binomial,0.3,0.0,0.95,0.02,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.28248013331671007,-0.11174509105970376,0.0,clipped
fixed,uniform,0.3,0.0,0.95,0.02,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.2825213949815264,-0.11184292311993643,0.0,clipped
fixed,mb,0.3,0.0,0.95,0.02,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.3641969385050019,-0.26153791293304945,0.0,clipped
fixed_va,mb,0.3,0.0,0.95,0.02,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.27197252861798227,-0.08570804699289836,0.0,clipped
fixed,binomial,0.3,0.0,0.99,0.0,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.2884865640171561,-0.10603898189428002,0.0,clipped
fixed,uniform,0.3,0.0,0.99,0.0,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.2885286182822386,-0.10613606098425987,0.0,clipped
fixed,mb,0.3,0.0,0.99,0.0,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.37172866483374356,-0.25438277292074485,0.0,clipped
fixed_va,mb,0.3,0.0,0.99,0.0,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.2777763634761923,-0.0801944038775988,0.0,clipped
fixed,binomial,0.3,0.0,0.99,0.002,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.28829178490624185,-0.10622402204964854,0.0,clipped
fixed,uniform,0.3,0.0,0.99,0.002,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.28833381352028575,-0.10632112550811507,0.0,clipped
fixed,mb,0.3,0.0,0.99,0.002,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.3714845475858585,-0.25461468430623563,0.0,clipped
fixed_va,mb,0.3,0.0,0.99,0.002,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.2775881414514298,-0.0803732148011232,0.0,clipped
fixed,binomial,0.3,0.0,0.99,0.005,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.28800011053884766,-0.10650111269867302,0.0,clipped
fixed,uniform,0.3,0.0,0.99,0.005,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.2880421007349524,-0.10659825265418177,0.0,clipped
fixed,mb,0.3,0.0,0.99,0.005,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.3711189756072899,-0.2549619776858758,0.0,clipped
fixed_va,mb,0.3,0.0,0.99,0.005,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.27730628767288457,-0.08064097589074115,0.0,clipped
fixed,binomial,0.3,0.0,0.99,0.01,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.2875153002565923,-0.10696168246681564,0.0,clipped
fixed,uniform,0.3,0.0,0.99,0.01,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.28755722657863814,-0.1070588831026803,0.0,clipped
fixed,mb,0.3,0.0,0.99,0.01,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.3705112940266356,-0.25553927518749747,0.0,clipped
fixed_va,mb,0.3,0.0,0.99,0.01,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.2768378050535089,-0.08108603437914802,0.0,clipped
fixed,binomial,0.3,0.0,0.99,0.02,,1.9996783754650813,2.682741089654939,2.1907067261724045,2.190706728363111,True,0.3801012177105783,0.28655057598055406,-0.10787817052905196,0.0,clipped
fixed,uniform,0.3,0.0,0.99,0.02,,1.9999999999999998,2.6636121314558654,2.190890227829774,2.1908902300206643,True,0.3802382483523865,0.28659237513569236,-0.10797549197347878,0.0,clipped
fixed,mb,0.3,0.0,0.99,0.02,0.1,2.6550162256253156,3.4124363253836063,2.562470375961547,2.5624703785240173,True,0.6075250045128012,0.36930191405353285,-0.25668818616194505,0.0,clipped
fixed_va,mb,0.3,0.0,0.99,0.02,0.13897435897435897,1.918072890931891,2.5916178920516098,2.144107234607312,2.144107236751419,True,0.34408194917998147,0.2759055869804072,-0.08197164154859465,0.0,clipped
fixed,binomial,0.3,0.002,0.6,0.0,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.23653230775433398,-0.1551265736031809,0.0,clipped
fixed,uniform,0.3,0.002,0.6,0.0,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.23656739577360392,-0.15523039674831637,0.0,clipped
fixed,mb,0.3,0.002,0.6,0.0,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.3063129321022579,-0.31641497293540555,0.0,clipped
fixed_va,mb,0.3,0.002,0.6,0.0,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.22760176615653635,-0.12755632225051464,0.0,clipped
fixed,binomial,0.3,0.002,0.6,0.002,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.23631654368854133,-0.15533154946568395,0.0,clipped
fixed,uniform,0.3,0.002,0.6,0.002,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.23635160225093177,-0.15543540059485492,0.0,clipped
fixed,mb,0.3,0.002,0.6,0.002,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.30603997858611803,-0.3166742787757384,0.0,clipped
fixed_va,mb,0.3,0.002,0.6,0.002,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.2273935227290128,-0.127754153506662,0.0,clipped
fixed,binomial,0.3,0.002,0.6,0.005,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.23599363629662434,-0.15563831148800508,0.0,clipped
fixed,uniform,0.3,0.002,0.6,0.005,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.23602865076631477,-0.15574220450524107,0.0,clipped
fixed,mb,0.3,0.002,0.6,0.005,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.30563146260028196,-0.3170623689622827,0.0,clipped
fixed_va,mb,0.3,0.002,0.6,0.005,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.22708187257442802,-0.12805022115351755,0.0,clipped
fixed,binomial,0.3,0.002,0.6,0.01,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.2354574182031393,-0.15614771867681584,0.0,clipped
fixed,uniform,0.3,0.002,0.6,0.01,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.23549235943094607,-0.15625168127384131,0.0,clipped
fixed,mb,0.3,0.002,0.6,0.01,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.3049530298214,-0.31770688010222053,0.0,clipped
fixed_va,mb,0.3,0.002,0.6,0.01,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.2265643535550824,-0.1285418642218959,0.0,clipped
fixed,binomial,0.3,0.002,0.6,0.02,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.2343922752239803,-0.15715960450701694,0.0,clipped
fixed,uniform,0.3,0.002,0.6,0.02,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.23442707088341733,-0.15726370539399362,0.0,clipped
fixed,mb,0.3,0.002,0.6,0.02,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.3036051933046672,-0.31898732479311676,0.0,clipped
fixed_va,mb,0.3,0.002,0.6,0.02,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.22553637429567533,-0.1295184445183326,0.0,clipped
fixed,binomial,0.3,0.002,0.8,0.0,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.2670152799658762,-0.1261677500022158,0.0,clipped
fixed,uniform,0.3,0.002,0.8,0.0,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.26705448565728107,-0.12626766135882306,0.0,clipped
fixed,mb,0.3,0.002,0.8,0.0,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.344767999823522,-0.2798826586002046,0.0,clipped
fixed_va,mb,0.3,0.002,0.8,0.0,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.25703306768903633,-0.09959658579463965,0.0,clipped
fixed,binomial,0.3,0.002,0.8,0.002,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.26680890409708236,-0.12636380707756995,0.0,clipped
fixed,uniform,0.3,0.002,0.8,0.002,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.2668480822025596,-0.12646374464080845,0.0,clipped
fixed,mb,0.3,0.002,0.8,0.002,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.344508361940444,-0.28012931458912876,0.0,clipped
fixed_va,mb,0.3,0.002,0.8,0.002,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.2568337399428615,-0.09978594715350572,0.0,clipped
fixed,binomial,0.3,0.002,0.8,0.005,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.26649993945313094,-0.1266573234893238,0.0,clipped
fixed,uniform,0.3,0.002,0.8,0.005,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.2665390762524276,-0.12675730029343385,0.0,clipped
fixed,mb,0.3,0.002,0.8,0.005,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.34411964098799097,-0.2804985994939591,0.0,clipped
fixed_va,mb,0.3,0.002,0.8,0.005,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.25653532884080155,-0.1000694377004627,0.0,clipped
fixed,binomial,0.3,0.002,0.8,0.01,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.2659865899475068,-0.12714500551966673,0.0,clipped
fixed,uniform,0.3,0.002,0.8,0.01,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.2660256580963846,-0.1272450475416747,0.0,clipped
fixed,mb,0.3,0.002,0.8,0.01,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.34347372762346473,-0.28111221719025903,0.0,clipped
fixed_va,mb,0.3,0.002,0.8,0.01,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.25603951903457073,-0.10054045701638198,0.0,clipped
fixed,binomial,0.3,0.002,0.8,0.02,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.2649658178534672,-0.12811473900900439,0.0,clipped
fixed,uniform,0.3,0.002,0.8,0.02,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.26500474942150537,-0.12821491078281,0.0,clipped
fixed,mb,0.3,0.002,0.8,0.02,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.3421891819165842,-0.28233253561179555,0.0,clipped
fixed_va,mb,0.3,0.002,0.8,0.02,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.25505364174823647,-0.10147704043839953,0.0,clipped
fixed,binomial,0.3,0.002,0.95,0.0,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.2843846452590424,-0.10966685297370793,0.0,clipped
fixed,uniform,0.3,0.002,0.95,0.0,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.2844261585980275,-0.10976457206511397,0.0,clipped
fixed,mb,0.3,0.002,0.95,0.0,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.3665859518587439,-0.2591556041667439,0.0,clipped
fixed_va,mb,0.3,0.002,0.95,0.0,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.2738127134467039,-0.08365592232485547,0.0,clipped
fixed,binomial,0.3,0.002,0.95,0.002,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.2841874183041122,-0.10985421858089162,0.0,clipped
