sweep,distribution,T,eps,eta,v_el,nu_tilde,term_signal,term_noise,signal_to_zmax,noise_fraction,z_star_raw,z_star_used,z_star_max,rho,margin,status,chi_be,i_ab,skr_raw,skr
v_el,binomial,0.08215109581746256,0.001,0.6,0.006666666666666667,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06446069044365989,-0.016069763698302493,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.008333333333333333,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06441202578180445,-0.016115995127065158,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.01,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06436343455556444,-0.01616215679199317,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.011666666666666667,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06431491659881516,-0.01620824885090498,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.013333333333333334,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06426647174593221,-0.016254271461143784,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.015000000000000001,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06421809983178953,-0.016300224779579334,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.016666666666666666,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06416980069175926,-0.01634610896260809,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.018333333333333333,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06412157416170793,-0.016391924166156854,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.02,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06407342007799567,-0.0164376705456835,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.021666666666666667,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06402533827747342,-0.016483348256179635,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.023333333333333334,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06397732859748267,-0.016528957452170846,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.025,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.063929390875852,-0.01657449828771998,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.02666666666666667,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06388152495089634,-0.016619970916427862,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.028333333333333335,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06383373066141408,-0.016665375491436006,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.030000000000000002,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06378600784668653,-0.01671071216542718,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.03166666666666667,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06373835634647518,-0.016755981090627967,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.03333333333333333,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06369077600102076,-0.016801182418809665,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.035,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06364326665104016,-0.016846316301291235,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.03666666666666667,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06359582813772534,-0.016891382888940314,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.03833333333333334,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06354846030274282,-0.016936382332173712,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.04,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06350116298822962,-0.016981314780961244,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.04166666666666667,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06345393603679245,-0.01702618038482656,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.043333333333333335,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06340677929150727,-0.017070979292847475,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.045000000000000005,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06335969259591546,-0.017115711653659695,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.04666666666666667,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06331267579402307,-0.017160377615457474,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.04833333333333334,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.0632657287302997,-0.017204977325994665,0.0
v_el,binomial,0.08215109581746256,0.001,0.6,0.05,,0.8106462660163734,0.00013645731248787942,0.43373311450691643,0.00016833151302657486,0.8105098087038854,0.8105098087038854,1.8689978673589298,0.4336601035555018,1.0584880586550445,physical,0.07730741961977938,0.06321885124967537,-0.017249510932587787,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.0,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06465608678737506,-0.033329186484012195,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.0016666666666666668,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06460712671172347,-0.0333756985558812,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.0033333333333333335,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06455824074123384,-0.03342214022784635,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.005,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06450942870775897,-0.033468511659647475,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.006666666666666667,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06446069044365989,-0.03351481301054161,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.008333333333333333,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06441202578180445,-0.03356104443930427,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.01,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06436343455556444,-0.03360720610423228,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.011666666666666667,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06431491659881516,-0.033653298163144094,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.013333333333333334,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06426647174593221,-0.0336993207733829,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.015000000000000001,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06421809983178953,-0.03374527409181845,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.016666666666666666,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06416980069175926,-0.0337911582748472,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.018333333333333333,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06412157416170793,-0.03383697347839597,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.02,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06407342007799567,-0.033882719857922614,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.021666666666666667,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06402533827747342,-0.03392839756841875,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.023333333333333334,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06397732859748267,-0.03397400676440996,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.025,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.063929390875852,-0.034019547599959093,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.02666666666666667,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06388152495089634,-0.034065020228666976,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.028333333333333335,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06383373066141408,-0.03411042480367512,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.030000000000000002,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06378600784668653,-0.034155761477666295,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.03166666666666667,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06373835634647518,-0.03420103040286708,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.03333333333333333,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06369077600102076,-0.03424623173104878,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.035,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06364326665103985,-0.03429136561353064,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.03666666666666667,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06359582813772534,-0.03433643220117943,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.03833333333333334,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06354846030274282,-0.034381431644412826,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.04,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06350116298822962,-0.03442636409320036,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.04166666666666667,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06345393603679245,-0.034471229697065675,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.043333333333333335,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06340677929150727,-0.03451602860508659,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.045000000000000005,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06335969259591546,-0.03456076096589881,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.04666666666666667,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06331267579402307,-0.03460542692769659,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.04833333333333334,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.0632657287302997,-0.03465002663823378,0.0
v_el,uniform,0.08215109581746256,0.001,0.6,0.05,,0.803682587944708,0.002088331630917194,0.4300072257869333,0.002598453247889536,0.8015942563137909,0.8015942563137909,1.8689978673589296,0.42888987211447127,1.0674036110451386,physical,0.0947524689320185,0.06321885124967537,-0.0346945602448269,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.0,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06824625223254475,-0.017725356689208743,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.0016666666666666668,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.0681946372666044,-0.017774390906852094,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.0033333333333333335,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06814310032945457,-0.017823350997144424,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.005,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06809164124425635,-0.017872237128082738,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.006666666666666667,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06804025983470524,-0.01792104946715628,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.008333333333333333,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06798895592502784,-0.017969788181349824,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.01,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06793772933998168,-0.018018453437143672,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.011666666666666667,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06788657990485207,-0.018067045400516804,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.013333333333333334,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.0678355074454504,-0.018115564236948378,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.015000000000000001,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06778451178811197,-0.018164010111419895,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.016666666666666666,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.0677335927596946,-0.018212383188416406,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.018333333333333333,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06768275018757575,-0.0182606836319293,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.02,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06763198389965125,-0.018308911605457584,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.021666666666666667,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06758129372433357,-0.018357067272009378,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.023333333333333334,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06753067949054868,-0.018405150794105013,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.025,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06748014102773596,-0.0184531623337771,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.02666666666666667,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06742967816584403,-0.018501102052574436,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.028333333333333335,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.0673792907353316,-0.018548970111561244,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.030000000000000002,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06732897856716244,-0.018596766671321943,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.03166666666666667,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.0672787414928065,-0.018644491891960102,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.03333333333333333,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06722857934423575,-0.01869214593310231,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.035,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06717849195392321,-0.01873972895389922,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.03666666666666667,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06712847915484184,-0.018787241113026515,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.03833333333333334,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06707854078046047,-0.018834682568688824,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.04,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06702867666474491,-0.0188820534786186,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.04166666666666667,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06697888664215348,-0.01892935400008046,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.043333333333333335,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06692917054763696,-0.01897658428987116,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.045000000000000005,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06687952821663533,-0.019023744504322704,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.04666666666666667,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06682995948507764,-0.019070834799302508,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.04833333333333334,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.06678046418937855,-0.019117855330216635,0.0
v_el,mb,0.08215109581746256,0.001,0.6,0.05,0.09435897435897436,0.8451571192441567,9.567361782686647e-05,0.44209507386760283,0.00011320216755960071,0.8450614456263298,0.8450614456263298,1.9117089721231808,0.4420450277469736,1.0666475264968511,physical,0.08255929631012626,0.0667310421664373,-0.019164806252010835,0.0
nu_tilde,mb,0.08215109581746256,0.001,0.6,0.001,0.02,1.991696187474665,0.0012938028310091802,0.6140342651872313,0.0006495984875331985,1.9904023846436558,1.9904023846436558,3.2436238503194237,0.613635389457272,1.2532214656757679,physical,0.2820880603496638,0.18677836752392352,-0.1046486112019365,0.0
