sample_id,distance_km,r_i,T_i
2361,19.0000000000,50.2225138394,0.0000000000
2362,19.0000000000,112.8119830560,0.0000000000
2363,19.0000000000,99.8165056260,0.0000000000
2364,19.0000000000,175.4827639250,0.0000000000
2365,19.0000000000,87.2123002394,0.0000000000
2366,19.0000000000,56.8504505269,0.0000000000
2367,19.0000000000,207.0405716733,0.0000000000
2368,19.0000000000,161.1844072306,0.0000000000
2369,19.0000000000,131.5652749636,0.0000000000
2370,19.0000000000,152.4137493843,0.0000000000
2371,19.0000000000,73.0009048361,0.0000000000
2372,19.0000000000,55.0427499201,0.0000000000
2373,19.0000000000,64.1265771032,0.0000000000
2374,19.0000000000,149.9975553195,0.0000000000
2375,19.0000000000,123.5603804073,0.0000000000
2376,19.0000000000,25.2109896027,0.0000000000
2377,19.0000000000,108.4424604012,0.0000000000
2378,19.0000000000,59.1767733790,0.0000000000
2379,19.0000000000,183.6505902632,0.0000000000
2380,19.0000000000,125.8666772318,0.0000000000
2381,19.0000000000,106.5949548695,0.0000000000
2382,19.0000000000,89.2867920520,0.0000000000
2383,19.0000000000,46.3833760931,0.0000000000
2384,19.0000000000,112.1193790148,0.0000000000
2385,19.0000000000,88.5792534808,0.0000000000
2386,19.0000000000,136.0022409909,0.0000000000
2387,19.0000000000,64.9675326401,0.0000000000
2388,19.0000000000,106.3798100904,0.0000000000
2389,19.0000000000,33.2853091574,0.0000000000
2390,19.0000000000,48.9779168950,0.0000000000
2391,19.0000000000,48.0232346462,0.0000000000
2392,19.0000000000,67.0924562304,0.0000000000
2393,19.0000000000,144.0932640089,0.0000000000
2394,19.0000000000,80.4655933320,0.0000000000
2395,19.0000000000,87.8138896143,0.0000000000
2396,19.0000000000,29.3047530256,0.0000000000
2397,19.0000000000,78.7401350538,0.0000000000
2398,19.0000000000,82.4577166800,0.0000000000
2399,19.0000000000,65.2060619929,0.0000000000
2400,19.0000000000,104.5760859518,0.0000000000
2401,19.0000000000,83.8637545069,0.0000000000
2402,19.0000000000,42.7941703499,0.0000000000
2403,19.0000000000,96.5511828563,0.0000000000
2404,19.0000000000,84.6476845251,0.0000000000
2405,19.0000000000,65.1679331368,0.0000000000
2406,19.0000000000,16.6011984278,0.0000000000
2407,19.0000000000,73.7405076304,0.0000000000
2408,19.0000000000,157.1178978726,0.0000000000
2409,19.0000000000,135.7772542887,0.0000000000
2410,19.0000000000,93.7459273385,0.0000000000
2411,19.0000000000,46.3306804733,0.0000000000
2412,19.0000000000,122.5471005527,0.0000000000
2413,19.0000000000,131.2609820913,0.0000000000
2414,19.0000000000,21.9877129910,0.0000000000
2415,19.0000000000,161.7828817460,0.0000000000
2416,19.0000000000,166.4335291381,0.0000000000
2417,19.0000000000,50.2509795239,0.0000000000
2418,19.0000000000,66.6692667121,0.0000000000
2419,19.0000000000,26.7008030957,0.0000000000
2420,19.0000000000,127.9447522006,0.0000000000
2421,19.0000000000,86.0683115545,0.0000000000
2422,19.0000000000,111.8800393395,0.0000000000
2423,19.0000000000,103.7996525886,0.0000000000
2424,19.0000000000,117.1235572791,0.0000000000
2425,19.0000000000,78.9440506893,0.0000000000
2426,19.0000000000,54.2104046508,0.0000000000
2427,19.0000000000,76.6891122513,0.0000000000
2428,19.0000000000,41.6977111239,0.0000000000
2429,19.0000000000,204.5360265680,0.0000000000
2430,19.0000000000,74.2921508918,0.0000000000
2431,19.0000000000,57.1058007771,0.0000000000
2432,19.0000000000,66.7468941213,0.0000000000
2433,19.0000000000,68.7822470391,0.0000000000
2434,19.0000000000,83.6577055054,0.0000000000
2435,19.0000000000,83.8778227476,0.0000000000
2436,19.0000000000,59.4734117353,0.0000000000
2437,19.0000000000,84.5300724736,0.0000000000
2438,19.0000000000,201.0786083066,0.0000000000
2439,19.0000000000,35.9279180208,0.0000000000
2440,19.0000000000,45.9644655882,0.0000000000
2441,19.0000000000,188.5546221698,0.0000000000
2442,19.0000000000,130.6388600447,0.0000000000
2443,19.0000000000,183.4096956928,0.0000000000
2444,19.0000000000,111.0311610512,0.0000000000
2445,19.0000000000,143.7256465662,0.0000000000
2446,19.0000000000,29.9007914833,0.0000000000
2447,19.0000000000,140.4555350703,0.0000000000
2448,19.0000000000,90.6848010575,0.0000000000
2449,19.0000000000,146.5388600625,0.0000000000
2450,19.0000000000,96.7140371377,0.0000000000
2451,19.0000000000,9.0330950743,0.0000000000
2452,19.0000000000,61.7100802252,0.0000000000
2453,19.0000000000,47.8806472387,0.0000000000
2454,19.0000000000,116.9573690935,0.0000000000
2455,19.0000000000,104.5942048230,0.0000000000
2456,19.0000000000,60.1866853081,0.0000000000
2457,19.0000000000,73.1300377330,0.0000000000
2458,19.0000000000,49.6994024652,0.0000000000
2459,19.0000000000,47.3646494301,0.0000000000
2460,19.0000000000,32.8247970011,0.0000000000
2461,19.0000000000,86.0298136880,0.0000000000
2462,19.0000000000,55.9951123165,0.0000000000
2463,19.0000000000,77.9303164483,0.0000000000
2464,19.0000000000,91.9985671904,0.0000000000
2465,19.0000000000,93.9543094853,0.0000000000
2466,19.0000000000,48.7583198968,0.0000000000
2467,19.0000000000,59.8071010910,0.0000000000
2468,19.0000000000,11.8962178050,0.0000000000
2469,19.0000000000,72.9704341506,0.0000000000
2470,19.0000000000,117.2652132912,0.0000000000
2471,19.0000000000,19.1568071887,0.0000000000
2472,19.0000000000,134.1663726866,0.0000000000
2473,19.0000000000,149.9844583915,0.0000000000
2474,19.0000000000,91.0073816059,0.0000000000
2475,19.0000000000,134.3208907182,0.0000000000
2476,19.0000000000,78.2464545440,0.0000000000
2477,19.0000000000,57.0863841700,0.0000000000
2478,19.0000000000,25.0391123248,0.0000000000
2479,19.0000000000,22.4395959982,0.0000000000
2480,19.0000000000,134.7110028132,0.0000000000
2481,19.0000000000,165.3980952957,0.0000000000
2482,19.0000000000,88.4886422350,0.0000000000
2483,19.0000000000,148.5826414722,0.0000000000
2484,19.0000000000,100.7286061012,0.0000000000
2485,19.0000000000,128.8579745435,0.0000000000
2486,19.0000000000,96.6878861241,0.0000000000
2487,19.0000000000,94.4994454764,0.0000000000
2488,19.0000000000,64.9484815848,0.0000000000
2489,19.0000000000,96.5003755252,0.0000000000
2490,19.0000000000,54.5312362697,0.0000000000
2491,19.0000000000,23.8320295958,0.0000000000
2492,19.0000000000,87.1370656505,0.0000000000
2493,19.0000000000,31.2281609811,0.0000000000
2494,19.0000000000,74.9900686387,0.0000000000
2495,19.0000000000,14.7751002301,0.0000000000
2496,19.0000000000,97.1570002171,0.0000000000
2497,19.0000000000,61.1893694613,0.0000000000
2498,19.0000000000,36.2246103951,0.0000000000
2499,19.0000000000,72.7495833266,0.0000000000
2500,19.0000000000,70.5804810281,0.0000000000
2501,19.0000000000,120.7942841911,0.0000000000
2502,19.0000000000,157.9570197817,0.0000000000
2503,19.0000000000,118.0507107834,0.0000000000
2504,19.0000000000,35.5135769642,0.0000000000
2505,19.0000000000,51.4867997626,0.0000000000
2506,19.0000000000,250.4340913696,0.0000000000
2507,19.0000000000,71.8595294839,0.0000000000
2508,19.0000000000,70.9727474287,0.0000000000
2509,19.0000000000,129.0389017670,0.0000000000
2510,19.0000000000,126.7513803062,0.0000000000
2511,19.0000000000,37.2290839351,0.0000000000
2512,19.0000000000,94.4605858631,0.0000000000
2513,19.0000000000,35.0914441014,0.0000000000
2514,19.0000000000,134.0988101606,0.0000000000
2515,19.0000000000,27.8745347888,0.0000000000
2516,19.0000000000,87.1305213605,0.0000000000
2517,19.0000000000,143.4400831232,0.0000000000
2518,19.0000000000,75.9306026372,0.0000000000
2519,19.0000000000,110.8874900830,0.0000000000
2520,19.0000000000,93.6738977334,0.0000000000
2521,19.0000000000,140.6691502556,0.0000000000
2522,19.0000000000,173.9798371588,0.0000000000
2523,19.0000000000,111.8255224195,0.0000000000
2524,19.0000000000,160.1003302964,0.0000000000
2525,19.0000000000,65.4374449411,0.0000000000
2526,19.0000000000,88.3504701610,0.0000000000
2527,19.0000000000,76.8630553832,0.0000000000
2528,19.0000000000,162.6563732709,0.0000000000
2529,19.0000000000,129.7096285251,0.0000000000
2530,19.0000000000,60.8979273096,0.0000000000
2531,19.0000000000,68.1127871834,0.0000000000
2532,19.0000000000,176.6420451563,0.0000000000
2533,19.0000000000,52.2314196202,0.0000000000
2534,19.0000000000,71.0001970516,0.0000000000
2535,19.0000000000,67.1982659353,0.0000000000
2536,19.0000000000,16.3368730740,0.0000000000
2537,19.0000000000,93.9670108945,0.0000000000
2538,19.0000000000,72.9862734100,0.0000000000
2539,19.0000000000,36.1313429295,0.0000000000
2540,19.0000000000,13.1692883445,0.0000000000
2541,19.0000000000,73.8566895098,0.0000000000
2542,19.0000000000,130.3738480665,0.0000000000
2543,19.0000000000,123.5677033902,0.0000000000
2544,19.0000000000,51.8640502643,0.0000000000
2545,19.0000000000,59.7696088366,0.0000000000
2546,19.0000000000,81.0827319314,0.0000000000
2547,19.0000000000,30.7564163585,0.0000000000
2548,19.0000000000,100.4944782120,0.0000000000
2549,19.0000000000,54.2710583818,0.0000000000
2550,19.0000000000,145.1412547325,0.0000000000
2551,19.0000000000,101.6377647377,0.0000000000
2552,19.0000000000,60.8160724750,0.0000000000
2553,19.0000000000,128.0423542457,0.0000000000
2554,19.0000000000,150.4079618380,0.0000000000
2555,19.0000000000,88.0894994899,0.0000000000
2556,19.0000000000,56.3764632620,0.0000000000
2557,19.0000000000,181.2408609513,0.0000000000
2558,19.0000000000,141.4462633578,0.0000000000
2559,19.0000000000,155.3571051450,0.0000000000
2560,19.0000000000,105.1409066643,0.0000000000
2561,19.0000000000,101.6559125032,0.0000000000
2562,19.0000000000,108.5331043224,0.0000000000
2563,19.0000000000,42.2238032445,0.0000000000
2564,19.0000000000,96.3047730140,0.0000000000
2565,19.0000000000,43.4220822876,0.0000000000
2566,19.0000000000,54.2540380450,0.0000000000
2567,19.0000000000,62.5387619592,0.0000000000
2568,19.0000000000,119.6518257125,0.0000000000
2569,19.0000000000,84.3640122916,0.0000000000
2570,19.0000000000,84.3046738407,0.0000000000
2571,19.0000000000,103.2158457638,0.0000000000
2572,19.0000000000,84.0261618125,0.0000000000
2573,19.0000000000,111.6675002493,0.0000000000
2574,19.0000000000,27.6181791201,0.0000000000
2575,19.0000000000,70.9679949392,0.0000000000
2576,19.0000000000,85.9046643392,0.0000000000
2577,19.0000000000,33.9768974831,0.0000000000
2578,19.0000000000,77.9722806650,0.0000000000
2579,19.0000000000,78.7416876124,0.0000000000
2580,19.0000000000,110.2798971268,0.0000000000
2581,19.0000000000,62.4209962487,0.0000000000
2582,19.0000000000,104.1951393243,0.0000000000
2583,19.0000000000,116.3022469861,0.0000000000
2584,19.0000000000,108.0327470075,0.0000000000
2585,19.0000000000,56.2912664713,0.0000000000
2586,19.0000000000,113.6669344917,0.0000000000
2587,19.0000000000,109.0228901953,0.0000000000
2588,19.0000000000,62.1176064330,0.0000000000
2589,19.0000000000,51.3106689536,0.0000000000
2590,19.0000000000,60.8471638663,0.0000000000
2591,19.0000000000,41.3981119239,0.0000000000
2592,19.0000000000,90.1103502667,0.0000000000
2593,19.0000000000,85.6647279371,0.0000000000
2594,19.0000000000,76.6987228085,0.0000000000
2595,19.0000000000,58.8882716105,0.0000000000
2596,19.0000000000,32.7941581278,0.0000000000
2597,19.0000000000,150.4689413290,0.0000000000
2598,19.0000000000,91.9095274626,0.0000000000
2599,19.0000000000,122.5608408060,0.0000000000
2600,19.0000000000,133.0199501522,0.0000000000
2601,19.0000000000,122.9530932011,0.0000000000
2602,19.0000000000,74.1669943087,0.0000000000
2603,19.0000000000,99.4059784394,0.0000000000
2604,19.0000000000,21.2480450638,0.0000000000
2605,19.0000000000,129.8673536083,0.0000000000
2606,19.0000000000,153.4270471299,0.0000000000
2607,19.0000000000,164.5693085610,0.0000000000
2608,19.0000000000,52.4463841240,0.0000000000
2609,19.0000000000,49.6436970960,0.0000000000
2610,19.0000000000,82.2839873079,0.0000000000
2611,19.0000000000,100.6274725585,0.0000000000
2612,19.0000000000,95.3921060162,0.0000000000
2613,19.0000000000,140.6122440113,0.0000000000
2614,19.0000000000,86.4698380658,0.0000000000
2615,19.0000000000,84.8140751997,0.0000000000
2616,19.0000000000,87.6362167613,0.0000000000
2617,19.0000000000,74.8959732457,0.0000000000
2618,19.0000000000,73.7392242756,0.0000000000
2619,19.0000000000,61.8377695343,0.0000000000
2620,19.0000000000,38.7656975419,0.0000000000
2621,19.0000000000,55.0846344678,0.0000000000
2622,19.0000000000,38.6020515079,0.0000000000
2623,19.0000000000,81.3367299953,0.0000000000
2624,19.0000000000,190.2230019034,0.0000000000
2625,19.0000000000,93.3901832129,0.0000000000
2626,19.0000000000,88.2365506615,0.0000000000
2627,19.0000000000,90.0010530876,0.0000000000
2628,19.0000000000,49.5801437198,0.0000000000
2629,19.0000000000,81.1153727955,0.0000000000
2630,19.0000000000,47.5811300250,0.0000000000
2631,19.0000000000,104.0530918187,0.0000000000
2632,19.0000000000,135.3178103810,0.0000000000
2633,19.0000000000,49.4989950756,0.0000000000
2634,19.0000000000,164.3732145918,0.0000000000
2635,19.0000000000,148.2159840152,0.0000000000
2636,19.0000000000,4.1846629862,0.0000000000
2637,19.0000000000,66.6003719313,0.0000000000
2638,19.0000000000,46.0759558124,0.0000000000
2639,19.0000000000,41.0254968647,0.0000000000
2640,19.0000000000,132.0456136939,0.0000000000
2641,19.0000000000,111.5208168187,0.0000000000
2642,19.0000000000,80.9533492132,0.0000000000
2643,19.0000000000,127.0035212552,0.0000000000
2644,19.0000000000,119.7542256100,0.0000000000
2645,19.0000000000,30.6567026342,0.0000000000
2646,19.0000000000,28.7349574511,0.0000000000
2647,19.0000000000,118.5702638301,0.0000000000
2648,19.0000000000,31.7773825681,0.0000000000
2649,19.0000000000,136.6506738489,0.0000000000
2650,19.0000000000,101.2060027584,0.0000000000
2651,19.0000000000,112.4573132123,0.0000000000
2652,19.0000000000,72.6276210975,0.0000000000
2653,19.0000000000,55.5395182115,0.0000000000
2654,19.0000000000,63.5312034346,0.0000000000
2655,19.0000000000,35.3062500158,0.0000000000
2656,19.0000000000,64.9644092860,0.0000000000
2657,19.0000000000,107.7465765507,0.0000000000
2658,19.0000000000,142.9870231572,0.0000000000
2659,19.0000000000,25.0977292331,0.0000000000
2660,19.0000000000,139.7900503332,0.0000000000
2661,19.0000000000,173.7345119512,0.0000000000
2662,19.0000000000,161.3001022088,0.0000000000
2663,19.0000000000,88.4362492928,0.0000000000
2664,19.0000000000,139.5661545234,0.0000000000
2665,19.0000000000,119.1454720748,0.0000000000
2666,19.0000000000,86.7121798447,0.0000000000
2667,19.0000000000,90.8199139836,0.0000000000
2668,19.0000000000,41.8319346466,0.0000000000
2669,19.0000000000,130.8750084592,0.0000000000
2670,19.0000000000,28.0753664145,0.0000000000
2671,19.0000000000,106.7252636115,0.0000000000
2672,19.0000000000,195.7345402187,0.0000000000
2673,19.0000000000,118.7851339998,0.0000000000
2674,19.0000000000,89.4069327517,0.0000000000
2675,19.0000000000,68.6193706016,0.0000000000
2676,19.0000000000,136.6622989560,0.0000000000
2677,19.0000000000,30.5905543596,0.0000000000
2678,19.0000000000,81.7759706519,0.0000000000
2679,19.0000000000,121.4541315693,0.0000000000
2680,19.0000000000,63.6131087563,0.0000000000
2681,19.0000000000,69.8946797253,0.0000000000
2682,19.0000000000,30.2628829314,0.0000000000
2683,19.0000000000,40.0130302722,0.0000000000
2684,19.0000000000,17.1312819917,0.0000000000
2685,19.0000000000,65.0715897037,0.0000000000
2686,19.0000000000,85.3115229809,0.0000000000
2687,19.0000000000,62.7302337659,0.0000000000
2688,19.0000000000,58.7145945904,0.0000000000
2689,19.0000000000,106.9278948607,0.0000000000
2690,19.0000000000,165.4463089058,0.0000000000
2691,19.0000000000,86.3121820690,0.0000000000
2692,19.0000000000,88.2782929723,0.0000000000
2693,19.0000000000,57.4007184949,0.0000000000
2694,19.0000000000,67.9959133972,0.0000000000
2695,19.0000000000,63.8423656201,0.0000000000
2696,19.0000000000,174.1243475327,0.0000000000
2697,19.0000000000,110.8555132548,0.0000000000
2698,19.0000000000,123.2352819662,0.0000000000
2699,19.0000000000,46.0665740964,0.0000000000
2700,19.0000000000,130.7960178370,0.0000000000
2701,19.0000000000,75.8648955687,0.0000000000
2702,19.0000000000,38.3955123090,0.0000000000
2703,19.0000000000,100.7221022923,0.0000000000
2704,19.0000000000,39.7250670648,0.0000000000
2705,19.0000000000,77.3052746552,0.0000000000
2706,19.0000000000,36.1252897585,0.0000000000
2707,19.0000000000,88.3042729855,0.0000000000
2708,19.0000000000,47.2842597424,0.0000000000
2709,19.0000000000,48.8299619920,0.0000000000
2710,19.0000000000,40.0648025732,0.0000000000
2711,19.0000000000,20.4360733695,0.0000000000
2712,19.0000000000,36.4062209993,0.0000000000
2713,19.0000000000,121.4249342782,0.0000000000
2714,19.0000000000,68.3297288746,0.0000000000
2715,19.0000000000,133.0236988363,0.0000000000
2716,19.0000000000,162.5356625439,0.0000000000
2717,19.0000000000,169.2229279571,0.0000000000
2718,19.0000000000,26.8749141073,0.0000000000
2719,19.0000000000,88.0339523418,0.0000000000
2720,19.0000000000,32.5233754391,0.0000000000
2721,19.0000000000,144.9846107389,0.0000000000
2722,19.0000000000,122.5606676181,0.0000000000
2723,19.0000000000,66.6292104884,0.0000000000
2724,19.0000000000,69.7403219212,0.0000000000
2725,19.0000000000,89.6311591159,0.0000000000
2726,19.0000000000,107.6808667152,0.0000000000
2727,19.0000000000,135.6346078278,0.0000000000
2728,19.0000000000,33.8523833991,0.0000000000
2729,19.0000000000,90.2723361374,0.0000000000
2730,19.0000000000,68.8517495598,0.0000000000
2731,19.0000000000,56.2223823426,0.0000000000
2732,19.0000000000,110.3200800543,0.0000000000
2733,19.0000000000,71.3051687706,0.0000000000
2734,19.0000000000,118.2344203706,0.0000000000
2735,19.0000000000,131.6627944479,0.0000000000
2736,19.0000000000,68.4323438298,0.0000000000
2737,19.0000000000,12.9580845517,0.0000000000
2738,19.0000000000,186.7629346275,0.0000000000
2739,19.0000000000,109.9827491378,0.0000000000
2740,19.0000000000,149.8831138147,0.0000000000
2741,19.0000000000,30.6344363289,0.0000000000
2742,19.0000000000,37.1271114174,0.0000000000
2743,19.0000000000,24.6918484248,0.0000000000
2744,19.0000000000,49.3082126961,0.0000000000
2745,19.0000000000,9.3392261619,0.0000000000
2746,19.0000000000,144.0458072399,0.0000000000
2747,19.0000000000,61.1302380862,0.0000000000
2748,19.0000000000,125.7455359877,0.0000000000
2749,19.0000000000,132.9511643468,0.0000000000
2750,19.0000000000,132.4145338835,0.0000000000
2751,19.0000000000,80.9835128032,0.0000000000
2752,19.0000000000,186.6312546703,0.0000000000
2753,19.0000000000,148.0673916959,0.0000000000
2754,19.0000000000,177.7597420955,0.0000000000
2755,19.0000000000,93.5957356625,0.0000000000
2756,19.0000000000,142.1834597350,0.0000000000
2757,19.0000000000,77.9168109776,0.0000000000
2758,19.0000000000,114.4314640783,0.0000000000
2759,19.0000000000,109.0766638496,0.0000000000
2760,19.0000000000,27.1086307583,0.0000000000
2761,19.0000000000,47.1839669366,0.0000000000
2762,19.0000000000,123.8040364006,0.0000000000
2763,19.0000000000,16.1430288596,0.0000000000
2764,19.0000000000,120.3811691301,0.0000000000
2765,19.0000000000,93.4277366313,0.0000000000
2766,19.0000000000,215.7286245890,0.0000000000
2767,19.0000000000,18.4501927020,0.0000000000
2768,19.0000000000,84.6058346866,0.0000000000
2769,19.0000000000,177.2921549671,0.0000000000
2770,19.0000000000,9.2791010865,0.0000000000
2771,19.0000000000,102.6410665329,0.0000000000
2772,19.0000000000,65.4035031280,0.0000000000
2773,19.0000000000,53.6130938737,0.0000000000
2774,19.0000000000,115.8261823071,0.0000000000
2775,19.0000000000,78.7012817167,0.0000000000
2776,19.0000000000,91.7544901212,0.0000000000
2777,19.0000000000,1.3640055674,0.0001503781
2778,19.0000000000,87.9748046401,0.0000000000
2779,19.0000000000,28.1051186747,0.0000000000
2780,19.0000000000,80.6735465753,0.0000000000
2781,19.0000000000,29.7859471768,0.0000000000
2782,19.0000000000,104.3483308724,0.0000000000
2783,19.0000000000,43.2742031802,0.0000000000
2784,19.0000000000,16.3932566927,0.0000000000
2785,19.0000000000,129.9121766856,0.0000000000
2786,19.0000000000,49.1648087126,0.0000000000
2787,19.0000000000,8.9519637589,0.0000000000
2788,19.0000000000,108.7656625376,0.0000000000
2789,19.0000000000,85.9051574539,0.0000000000
2790,19.0000000000,96.6803949475,0.0000000000
2791,19.0000000000,142.5368932582,0.0000000000
2792,19.0000000000,44.7565344309,0.0000000000
2793,19.0000000000,52.9243313598,0.0000000000
2794,19.0000000000,116.6267027314,0.0000000000
2795,19.0000000000,66.9394288742,0.0000000000
2796,19.0000000000,53.9474921258,0.0000000000
2797,19.0000000000,128.7381956250,0.0000000000
2798,19.0000000000,65.3845929816,0.0000000000
2799,19.0000000000,64.2053751747,0.0000000000
2800,19.0000000000,170.1651354516,0.0000000000
2801,19.0000000000,12.8670639906,0.0000000000
2802,19.0000000000,172.3923086386,0.0000000000
2803,19.0000000000,63.1812657405,0.0000000000
2804,19.0000000000,179.9070204843,0.0000000000
2805,19.0000000000,37.0192801368,0.0000000000
2806,19.0000000000,92.1307717223,0.0000000000
2807,19.0000000000,115.2211820354,0.0000000000
2808,19.0000000000,117.3501714493,0.0000000000
2809,19.0000000000,30.8062197474,0.0000000000
2810,19.0000000000,29.9614512155,0.0000000000
2811,19.0000000000,97.8133446501,0.0000000000
2812,19.0000000000,30.7768881167,0.0000000000
2813,19.0000000000,126.2434150177,0.0000000000
2814,19.0000000000,136.3267639851,0.0000000000
2815,19.0000000000,38.9033725688,0.0000000000
2816,19.0000000000,120.4262999645,0.0000000000
2817,19.0000000000,22.2173172781,0.0000000000
2818,19.0000000000,176.2385524024,0.0000000000
2819,19.0000000000,85.4165922109,0.0000000000
2820,19.0000000000,114.1472728382,0.0000000000
2821,19.0000000000,113.5505459001,0.0000000000
2822,19.0000000000,102.9426415423,0.0000000000
2823,19.0000000000,93.9327276762,0.0000000000
2824,19.0000000000,16.7944580589,0.0000000000
2825,19.0000000000,141.0065892069,0.0000000000
2826,19.0000000000,95.5346143319,0.0000000000
2827,19.0000000000,53.2332189985,0.0000000000
2828,19.0000000000,64.6828303325,0.0000000000
2829,19.0000000000,66.6587568495,0.0000000000
2830,19.0000000000,25.6973607292,0.0000000000
2831,19.0000000000,45.4441316483,0.0000000000
2832,19.0000000000,14.1619293519,0.0000000000
2833,19.0000000000,94.0965454816,0.0000000000
2834,19.0000000000,72.8689236192,0.0000000000
2835,19.0000000000,177.8396754570,0.0000000000
2836,19.0000000000,51.8047882594,0.0000000000
2837,19.0000000000,92.1102205368,0.0000000000
2838,19.0000000000,26.1404053284,0.0000000000
2839,19.0000000000,59.6961116265,0.0000000000
2840,19.0000000000,96.7822510139,0.0000000000
2841,19.0000000000,173.1432015805,0.0000000000
2842,19.0000000000,179.8313079564,0.0000000000
2843,19.0000000000,22.2055454283,0.0000000000
2844,19.0000000000,98.0606635062,0.0000000000
2845,19.0000000000,50.0025249769,0.0000000000
2846,19.0000000000,143.8338541446,0.0000000000
2847,19.0000000000,115.0786347205,0.0000000000
2848,19.0000000000,48.2433264902,0.0000000000
2849,19.0000000000,69.7862595993,0.0000000000
2850,19.0000000000,8.8162260380,0.0000000000
2851,19.0000000000,71.7127103157,0.0000000000
2852,19.0000000000,88.3957366788,0.0000000000
2853,19.0000000000,79.9285723340,0.0000000000
2854,19.0000000000,113.3931384652,0.0000000000
2855,19.0000000000,38.2233625589,0.0000000000
2856,19.0000000000,131.9386337692,0.0000000000
2857,19.0000000000,68.3985336331,0.0000000000
2858,19.0000000000,69.8029892610,0.0000000000
2859,19.0000000000,59.0438652315,0.0000000000
2860,19.0000000000,122.1806309898,0.0000000000
2861,19.0000000000,71.3364299007,0.0000000000
2862,19.0000000000,60.5506879674,0.0000000000
2863,19.0000000000,99.7279879033,0.0000000000
2864,19.0000000000,100.2239838597,0.0000000000
2865,19.0000000000,62.7641808715,0.0000000000
2866,19.0000000000,137.9223490841,0.0000000000
2867,19.0000000000,68.9397638276,0.0000000000
2868,19.0000000000,113.3328894425,0.0000000000
2869,19.0000000000,58.7987722495,0.0000000000
2870,19.0000000000,122.6869373188,0.0000000000
2871,19.0000000000,120.9903344522,0.0000000000
2872,19.0000000000,111.7509714221,0.0000000000
2873,19.0000000000,125.7548773454,0.0000000000
2874,19.0000000000,92.0499114385,0.0000000000
2875,19.0000000000,44.9373168958,0.0000000000
2876,19.0000000000,83.9518430489,0.0000000000
2877,19.0000000000,48.4019186306,0.0000000000
2878,19.0000000000,97.4069867707,0.0000000000
2879,19.0000000000,34.2170247115,0.0000000000
2880,19.0000000000,91.3340454823,0.0000000000
2881,19.0000000000,39.4672761013,0.0000000000
2882,19.0000000000,93.7056167463,0.0000000000
2883,19.0000000000,201.3486525307,0.0000000000
2884,19.0000000000,106.5649341007,0.0000000000
2885,19.0000000000,60.2642398898,0.0000000000
2886,19.0000000000,51.9217282678,0.0000000000
2887,19.0000000000,73.1476784307,0.0000000000
2888,19.0000000000,84.1187596182,0.0000000000
2889,19.0000000000,95.9159825617,0.0000000000
2890,19.0000000000,53.6581179274,0.0000000000
2891,19.0000000000,99.6348759808,0.0000000000
2892,19.0000000000,42.5518291180,0.0000000000
2893,19.0000000000,160.3688503562,0.0000000000
2894,19.0000000000,113.8825969912,0.0000000000
2895,19.0000000000,80.0678273753,0.0000000000
2896,19.0000000000,106.4549304467,0.0000000000
2897,19.0000000000,40.9559434642,0.0000000000
2898,19.0000000000,139.0960621625,0.0000000000
2899,19.0000000000,151.3224888862,0.0000000000
2900,19.0000000000,46.2162484330,0.0000000000
2901,19.0000000000,19.4994807773,0.0000000000
2902,19.0000000000,65.8262689945,0.0000000000
2903,19.0000000000,104.6551529159,0.0000000000
2904,19.0000000000,188.2568842422,0.0000000000
2905,19.0000000000,63.4759309846,0.0000000000
2906,19.0000000000,62.8169538392,0.0000000000
2907,19.0000000000,35.4870496250,0.0000000000
2908,19.0000000000,141.3180654093,0.0000000000
2909,19.0000000000,175.5851588869,0.0000000000
2910,19.0000000000,26.7190237429,0.0000000000
2911,19.0000000000,30.6183206910,0.0000000000
2912,19.0000000000,54.8440430371,0.0000000000
2913,19.0000000000,148.4768479512,0.0000000000
2914,19.0000000000,218.1236401996,0.0000000000
2915,19.0000000000,65.6218072683,0.0000000000
2916,19.0000000000,117.5974508001,0.0000000000
2917,19.0000000000,94.0726698080,0.0000000000
2918,19.0000000000,49.0464974597,0.0000000000
2919,19.0000000000,88.5823580917,0.0000000000
2920,19.0000000000,169.7010513362,0.0000000000
2921,19.0000000000,119.0079391403,0.0000000000
2922,19.0000000000,121.9148851515,0.0000000000
2923,19.0000000000,116.3997948815,0.0000000000
2924,19.0000000000,38.6380183822,0.0000000000
2925,19.0000000000,83.8701652316,0.0000000000
2926,19.0000000000,107.2658786843,0.0000000000
2927,19.0000000000,86.3008580998,0.0000000000
2928,19.0000000000,10.3177984044,0.0000000000
2929,19.0000000000,30.4715155210,0.0000000000
2930,19.0000000000,152.3442386251,0.0000000000
2931,19.0000000000,118.4457707287,0.0000000000
2932,19.0000000000,115.7666324634,0.0000000000
2933,19.0000000000,146.1618193965,0.0000000000
2934,19.0000000000,109.5332977753,0.0000000000
2935,19.0000000000,193.5933641302,0.0000000000
2936,19.0000000000,152.5762745574,0.0000000000
2937,19.0000000000,56.0176955192,0.0000000000
2938,19.0000000000,63.8954130933,0.0000000000
2939,19.0000000000,85.7985533641,0.0000000000
2940,19.0000000000,55.2427092681,0.0000000000
2941,19.0000000000,139.1177702575,0.0000000000
2942,19.0000000000,43.6900252599,0.0000000000
