T,epsilon,SNR_dB,scheme,mean_I_AB,mean_chi_BE,mean_K_raw,std_K_raw,ci95_low,ci95_high,mean_K_positive,mean_entropy,outage_probability,repetitions
0.00031622776601683794,0.0075,-31.98970519345615,PS+GS,0.0004570688312162119,0.0003438048762431922,9.041051341220905e-05,7.785811131638726e-06,7.106948636377946e-05,0.00010975154046063865,9.041051341220905e-05,6.408923689874858,0.0,3
0.00046415888336127773,0.0075,-30.32304093599851,GS,0.0006710594683759415,0.0007148641302379133,-7.735763528076887e-05,9.370322940463205e-06,-0.00010063480786816429,-5.408046269337343e-05,0.0,8.0,1.0,3
0.00046415888336127773,0.0075,-30.32304093599851,MB-fixed,0.0006740402668619083,0.0005042817667846311,0.00013605648673418175,9.300388613594504e-06,0.00011295304064550458,0.0001591599328228589,0.00013605648673418175,6.408923689874861,0.0,3
0.00046415888336127773,0.0075,-30.32304093599851,MB-global-opt,0.0006663564250510845,0.0005000827205512426,0.0001329558832472877,1.9059926612104183e-05,8.560840076755274e-05,0.00018030336572702265,0.0001329558832472877,4.7380473561634675,0.0,3
0.00046415888336127773,0.0075,-30.32304093599851,PS,0.0006740402668630926,0.0005042817667846311,0.00013605648673530683,9.300388613364606e-06,0.00011295304064720076,0.0001591599328234129,0.00013605648673530683,6.408923689874858,0.0,3
0.00046415888336127773,0.0075,-30.32304093599851,PS+GS,0.0006740395790171642,0.000503498009081671,0.000136839590984635,9.299307678342174e-06,0.00011373883008798206,0.0001599403518812879,0.000136839590984635,6.408923689874858,0.0,3
0.0006812920690579609,0.0075,-28.656377805564667,GS,0.000984122093332059,0.001036872363963326,-0.00010195637529786994,1.2910477777283325e-05,-0.00013402778002073658,-6.98849705750033e-05,0.0,8.0,1.0,3
0.0006812920690579609,0.0075,-28.656377805564667,MB-fixed,0.0009711237836746989,0.000738435998352438,0.00018413159613852586,3.781906602401355e-05,9.018382800626242e-05,0.0002780793642707893,0.00018413159613852586,6.408923689874861,0.0,3
0.0006812920690579609,0.0075,-28.656377805564667,MB-global-opt,0.0009850707658491942,0.0007324612822052767,0.0002033559453514577,8.102202041307726e-05,2.086088963621646e-06,0.0004046258017392938,0.0002033559453514577,4.7380473561634675,0.0,3
0.0006812920690579609,0.0075,-28.656377805564667,PS,0.0009711237836758831,0.000738435998352438,0.0001841315961396509,3.78190660235079e-05,9.018382800864357e-05,0.00027807936427065827,0.0001841315961396509,6.408923689874858,0.0,3
0.0006812920690579609,0.0075,-28.656377805564667,PS+GS,0.0009711257191004444,0.0007373209511176704,0.00018524848202775183,3.7818516356027126e-05,9.130207934646238e-05,0.0002791948847090413,0.00018524848202775183,6.408923689874858,0.0,3
0.001,0.0075,-26.989716329372722,GS,0.0014479132958082157,0.0015036405375792317,-0.00012812290656142688,1.6975407818110857e-05,-0.00017029215729421487,-8.59536558286389e-05,0.0,8.0,1.0,3
0.001,0.0075,-26.989716329372722,MB-fixed,0.0014324061207320327,0.0010812191890892109,0.00027956662560622,5.56036469800958e-05,0.0001414395092338234,0.00041769374197861664,0.00027956662560622,6.408923689874861,0.0,3
0.001,0.0075,-26.989716329372722,MB-global-opt,0.0014530698447418426,0.0010727260158300833,0.0003076903366746671,4.7567749155383996e-05,0.00018952549713616214,0.00042585517621317203,0.0003076903366746671,4.7380473561634675,0.0,3
0.001,0.0075,-26.989716329372722,PS,0.001432406120733513,0.0010812191890892109,0.0002795666256076264,5.5603646979500264e-05,0.00014143950923670916,0.0004176937419785436,0.0002795666256076264,6.408923689874858,0.0,3
0.001,0.0075,-26.989716329372722,PS+GS,0.0014324062914570963,0.001079634342727509,0.00028115163415673244,5.560349481042618e-05,0.0001430248957947507,0.00041927837251871415,0.00028115163415673244,6.408923689874858,0.0,3
0.0014677992676220691,0.0075,-25.323057281269826,GS,0.0021231732098936362,0.0021800534648741543,-0.00016303891547519997,5.660603183366349e-05,-0.0003036560938640006,-2.2421737086399384e-05,0.0,8.0,1.0,3
0.0014677992676220691,0.0075,-25.323057281269826,MB-fixed,0.002154344511896037,0.0015829186160929432,0.00046370867020829225,4.632094651118058e-05,0.00034864106013732466,0.0005787762802792599,0.00046370867020829225,6.408923689874861,0.0,3
0.0014677992676220691,0.0075,-25.323057281269826,MB-global-opt,0.002175484734416718,0.0015708574241368733,0.0004958530735590085,0.0001578825216748611,0.00010365114744510741,0.0008880549996729095,0.0004958530735590085,4.7380473561634675,0.0,3
0.0014677992676220691,0.0075,-25.323057281269826,PS,0.0021543445118978135,0.0015829186160929432,0.00046370867020997987,4.6320946511436466e-05,0.0003486410601383766,0.0005787762802815831,0.00046370867020997987,6.408923689874858,0.0,3
0.0014677992676220691,0.0075,-25.323057281269826,PS+GS,0.002154347056641489,0.0015806682943657613,0.000465961409443653,4.632107339267845e-05,0.00035089348418157164,0.0005810293347057344,0.000465961409443653,6.408923689874858,0.0,3
0.002154434690031882,0.0075,-23.656401797101275,GS,0.0030624811251585746,0.0031599229630758785,-0.0002505658941752329,6.576657780841874e-05,-0.00041393913027986366,-8.719265807060212e-05,0.0,8.0,1.0,3
0.002154434690031882,0.0075,-23.656401797101275,MB-fixed,0.0031100081493920704,0.0023169777329525854,0.0006375300089698812,0.00015294303873057523,0.0002575984387142762,0.0010174615792254863,0.0006375300089698812,6.408923689874861,0.0,3
0.002154434690031882,0.0075,-23.656401797101275,MB-global-opt,0.0031805920925096487,0.002299867284148771,0.000721695203735395,0.00020162599142280278,0.00022082847477916906,0.001222561932691621,0.000721695203735395,4.7380473561634675,0.0,3
0.002154434690031882,0.0075,-23.656401797101275,PS,0.0031100081493935505,0.0023169777329525854,0.0006375300089712876,0.00015294303872960213,0.0002575984387180998,0.0010174615792244753,0.0006375300089712876,6.408923689874858,0.0,3
0.002154434690031882,0.0075,-23.656401797101275,PS+GS,0.0031100094641353473,0.0023137858381596654,0.0006407231527689144,0.0001529456969119025,0.0002607849792248298,0.0010206613263129992,0.0006407231527689144,6.408923689874858,0.0,3
0.0031622776601683794,0.0075,-21.989751544045003,GS,0.004476796276909667,0.00457873491627403,-0.0003257784532098463,6.648756917848465e-05,-0.0004909427311666822,-0.00016061417525301046,0.0,8.0,1.0,3
0.0031622776601683794,0.0075,-21.989751544045003,MB-fixed,0.004524824113898577,0.0033905173608590466,0.0009080655473446015,0.00012635820713231293,0.0005941743598219533,0.0012219567348672497,0.0009080655473446015,6.408923689874861,0.0,3
0.0031622776601683794,0.0075,-21.989751544045003,MB-global-opt,0.00443943167995305,0.0033662696511997936,0.0008511904447556042,0.00048737050782528236,-0.00035950501331308564,0.002061885902824294,0.0008511904447556042,4.7380473561634675,0.0,3
0.0031622776601683794,0.0075,-21.989751544045003,PS,0.004524824113899761,0.0033905173608590466,0.0009080655473457268,0.0001263582071318551,0.0005941743598242158,0.0012219567348672378,0.0009080655473457268,6.408923689874858,0.0,3
0.0031622776601683794,0.0075,-21.989751544045003,PS+GS,0.00452482653761906,0.003385994785936264,0.0009125904248018438,0.00012636263633023298,0.0005986882345416097,0.001226492615062078,0.0009125904248018438,6.408923689874858,0.0,3
0.004641588833612777,0.0075,-20.32310896915131,GS,0.006751725664865186,0.006631854537810344,-0.0002177151561884178,8.852755464579892e-06,-0.000239706619890612,-0.0001957236924862236,0.0,8.0,1.0,3
0.004641588833612777,0.0075,-20.32310896915131,MB-fixed,0.006809585078335623,0.004959473330566233,0.0015096324938526082,0.00017600201351126464,0.0010724192547507028,0.0019468457329545137,0.0015096324938526082,6.408923689874861,0.0,3
0.004641588833612777,0.0075,-20.32310896915131,MB-global-opt,0.0067655512080753155,0.004925148200265461,0.001502125447406088,0.0003694182187321544,0.0005844397188572835,0.0024198111759548926,0.001502125447406088,4.7380473561634675,0.0,3
0.004641588833612777,0.0075,-20.32310896915131,PS,0.006809585078336215,0.004959473330566233,0.0015096324938531707,0.00017600201351083113,0.001072419254752342,0.0019468457329539994,0.0015096324938531707,6.408923689874858,0.0,3
0.004641588833612777,0.0075,-20.32310896915131,PS+GS,0.006809581677571212,0.004953072303576667,0.0015160302901159842,0.00017598541190113573,0.0010788582916998752,0.0019532022885320934,0.0015160302901159842,6.408923689874858,0.0,3
0.006812920690579608,0.0075,-18.65647766412932,GS,0.009807867180168314,0.009600347513704088,-0.00028287369254419045,0.00011422154676354826,-0.0005666157443504584,8.683592620773958e-07,0.0,8.0,1.0,3
0.006812920690579608,0.0075,-18.65647766412932,MB-fixed,0.009882006659210832,0.007250184837500395,0.0021377214887498956,0.00024180649128055997,0.0015370408648212731,0.002738402112678518,0.0021377214887498956,6.408923689874861,0.0,3
0.006812920690579608,0.0075,-18.65647766412932,MB-global-opt,0.01007002986550809,0.007201645807798807,0.0023648825644338786,0.000571688687438933,0.0009447291366033769,0.00378503599226438,0.0023648825644338786,4.7380473561634675,0.0,3
0.006812920690579608,0.0075,-18.65647766412932,PS,0.009882006659212314,0.007250184837500395,0.002137721488751302,0.00024180649128013073,0.0015370408648237458,0.0027384021126788585,0.002137721488751302,6.408923689874858,0.0,3
0.006812920690579608,0.0075,-18.65647766412932,PS+GS,0.009881997288993935,0.007241134915013658,0.0021467625095305787,0.0002417891303161718,0.0015461250126283048,0.0027474000064328526,0.0021467625095305787,6.408923689874858,0.0,3
0.01,0.0075,-16.989862900737343,GS,0.014309059220684853,0.013887216892994436,-0.0002936106333438256,0.00027303718977254084,-0.0009718726131597206,0.00038465134647206936,7.0954853043017395e-06,8.0,0.6666666666666666,3
0.01,0.0075,-16.989862900737343,MB-fixed,0.01453529745081313,0.01058976757484098,0.0032187650034314927,0.0002534941254758087,0.0025890506866376698,0.0038484793202253156,0.0032187650034314927,6.408923689874861,0.0,3
0.01,0.0075,-16.989862900737343,MB-global-opt,0.01461107423421056,0.010521198098345952,0.0033593224241540796,0.00023868840572796807,0.0027663875541350186,0.0039522572941731405,0.0033593224241540796,4.7380473561634675,0.0,3
0.01,0.0075,-16.989862900737343,PS,0.014535297450814314,0.01058976757484098,0.0032187650034326176,0.00025349412547701506,0.002589050686635798,0.0038484793202294373,0.0032187650034326176,6.408923689874858,0.0,3
0.01,0.0075,-16.989862900737343,PS+GS,0.014535303706603386,0.010576985715353704,0.0032315528059195125,0.0002534820620765385,0.0026018684562707484,0.0038612371555682766,0.0032315528059195125,6.408923689874858,0.0,3
0.01467799267622069,0.0075,-15.323272416535838,GS,0.02093193275906735,0.020067423967882636,-0.0001820878467686538,0.00014124512133709973,-0.0005329601792785463,0.0001687844857412387,0.0,8.0,1.0,3
0.01467799267622069,0.0075,-15.323272416535838,MB-fixed,0.02093390067223666,0.01544794373987024,0.004439261898754587,0.0006677681471684221,0.0027804338616884226,0.006098089935820752,0.004439261898754587,6.408923689874861,0.0,3
0.01467799267622069,0.0075,-15.323272416535838,MB-global-opt,0.020505277626929146,0.015351164214330915,0.004128849531251772,0.0015058624047613973,0.0003880799429233023,0.007869619119580243,0.004128849531251772,4.7380473561634675,0.0,3
0.01467799267622069,0.0075,-15.323272416535838,PS,0.020933900672238732,0.01544794373987024,0.004439261898756555,0.0006677681471688472,0.002780433861689334,0.006098089935823776,0.004439261898756555,6.408923689874858,0.0,3
0.01467799267622069,0.0075,-15.323272416535838,PS+GS,0.02093386268906568,0.015429907401494747,0.0044572621531176505,0.0006677714691960449,0.0027984258636773885,0.0061160984425579126,0.0044572621531176505,6.408923689874858,0.0,3
0.021544346900318822,0.0075,-13.656717568015475,GS,0.03062063991908885,0.02895513215603085,0.00013447576710355508,0.00048671662976061263,-0.0010745953678058225,0.0013435469020129328,0.00025071045538016534,8.0,0.3333333333333333,3
0.021544346900318822,0.0075,-13.656717568015475,MB-fixed,0.031126287362013727,0.022492673781732808,0.00707729921218023,0.0012861687772646115,0.0038822788489409924,0.010272319575419468,0.00707729921218023,6.408923689874861,0.0,3
0.021544346900318822,0.0075,-13.656717568015475,MB-global-opt,0.031260542348641764,0.022356169630888267,0.007341345600321409,0.0013352416906973245,0.00402442136220002,0.010658269838442798,0.007341345600321409,4.7380473561634675,0.0,3
0.021544346900318822,0.0075,-13.656717568015475,PS,0.03112628736201521,0.022492673781732808,0.007077299212181636,0.001286168777263726,0.003882278848944598,0.010272319575418675,0.007077299212181636,6.408923689874858,0.0,3
0.021544346900318822,0.0075,-13.656717568015475,PS+GS,0.031126307394963842,0.022467240428543978,0.007102751596671669,0.0012861001358974657,0.003907901748041141,0.010297601445302196,0.007102751596671669,6.408923689874858,0.0,3
0.03162277660168379,0.0075,-11.990215022728044,GS,0.04523391583104974,0.041690176124679734,0.0012820439148175193,0.0005833207562611285,-0.00016700517383951528,0.002731093003474554,0.0012820439148175193,8.0,0.0,3
0.03162277660168379,0.0075,-11.990215022728044,MB-fixed,0.04460416751538846,0.03265976207400012,0.009714197065618919,0.0015896948192680351,0.005765176214950005,0.013663217916287832,0.009714197065618919,6.408923689874861,0.0,3
0.03162277660168379,0.0075,-11.990215022728044,MB-global-opt,0.04562581997419487,0.03246728260748166,0.01087724636800346,0.003199350690876859,0.0029296186637802722,0.018824874072226647,0.01087724636800346,4.7380473561634675,0.0,3
0.03162277660168379,0.0075,-11.990215022728044,PS,0.04460416751538935,0.03265976207400012,0.009714197065619762,0.001589694819268164,0.005765176214950528,0.013663217916288996,0.009714197065619762,6.408923689874858,0.0,3
0.03162277660168379,0.0075,-11.990215022728044,PS+GS,0.04460441513553862,0.03262390911469959,0.009750285264062103,0.0015897105797621383,0.005801225262155432,0.013699345265968773,0.009750285264062103,6.408923689874858,0.0,3
0.046415888336127774,0.0075,-10.323789242069264,GS,0.06445634834507974,0.05984060129170099,0.0013929296361247605,0.0007151339037558683,-0.0003835614631244081,0.0031694207353739293,0.0013929296361247605,8.0,0.0,3
0.046415888336127774,0.0075,-10.323789242069264,MB-fixed,0.0648527194353008,0.04722999836000419,0.014380085103531568,0.003102617803194116,0.006672755213564612,0.022087414993498523,0.014380085103531568,6.408923689874861,0.0,3
0.046415888336127774,0.0075,-10.323789242069264,MB-global-opt,0.06638011930580727,0.04695849546325159,0.016102617877265305,0.005829970639915861,0.001620167952432583,0.030585067802098027,0.016102617877265305,4.7380473561634675,0.0,3
0.046415888336127774,0.0075,-10.323789242069264,PS,0.06485271943530228,0.04722999836000419,0.014380085103532975,0.0031026178031930505,0.006672755213568666,0.022087414993497284,0.014380085103532975,6.408923689874858,0.0,3
0.046415888336127774,0.0075,-10.323789242069264,PS+GS,0.06485261956347887,0.047179440767251224,0.014430547818053703,0.003102579247568698,0.006723313705569847,0.02213778193053756,0.014430547818053703,6.408923689874858,0.0,3
0.06812920690579609,0.0075,-8.657476123511987,GS,0.09474639352839453,0.08550468446203419,0.004504389389940615,0.0006778666687798493,0.002820475234506889,0.00618830354537434,0.004504389389940615,8.0,0.0,3
0.06812920690579609,0.0075,-8.657476123511987,MB-fixed,0.09560757511890798,0.06789090239879902,0.022936293964163548,0.0003434993073321038,0.022082994380870326,0.02378959354745677,0.022936293964163548,6.408923689874861,0.0,3
0.06812920690579609,0.0075,-8.657476123511987,MB-global-opt,0.09680193882314647,0.06750740411150269,0.02445443777048645,0.0017080493819607659,0.02021140788727845,0.028697467653694454,0.02445443777048645,4.7380473561634675,0.0,3
0.06812920690579609,0.0075,-8.657476123511987,PS,0.09560757511890945,0.06789090239879902,0.022936293964164953,0.00034349930733312925,0.022082994380869185,0.02378959354746072,0.022936293964164953,6.408923689874858,0.0,3
0.06812920690579609,0.0075,-8.657476123511987,PS+GS,0.09560797652486652,0.06781951305637746,0.023008064642245734,0.0003435287398814732,0.02215469194444667,0.023861437340044797,0.023008064642245734,6.408923689874858,0.0,3
0.1,0.0075,-6.991328342380337,GS,0.135948844183685,0.12136517741756192,0.007786224556938809,0.0012081488704370458,0.004785016386514772,0.010787432727362847,0.007786224556938809,8.0,0.0,3
0.1,0.0075,-6.991328342380337,MB-fixed,0.138201371554441,0.09672257439116949,0.03456872858554946,0.003447332874262425,0.026005078987743638,0.04313237818335529,0.03456872858554946,6.408923689874861,0.0,3
0.1,0.0075,-6.991328342380337,MB-global-opt,0.14087169643108854,0.09617922859081829,0.03764888301871583,0.0062287344769973345,0.022175848808119028,0.05312191722931263,0.03764888301871583,4.7380473561634675,0.0,3
0.1,0.0075,-6.991328342380337,PS,0.13820137155444248,0.09672257439117082,0.03456872858554954,0.003447332874262843,0.026005078987742673,0.043132378183356405,0.03456872858554954,6.408923689874858,0.0,3
0.1,0.0075,-6.991328342380337,PS+GS,0.13820081330693323,0.09662146560130114,0.03466930704028543,0.003446873939417872,0.026106797499834182,0.04323181658073668,0.03466930704028543,6.408923689874858,0.0,3
1e-05,0.01,-46.98970026050742,GS,1.457299625240438e-05,1.7898036358321434e-05,-4.053689918537275e-06,3.66290900796184e-07,-4.963606958664798e-06,-3.143772878409751e-06,0.0,8.0,1.0,3
1e-05,0.01,-46.98970026050742,MB-fixed,1.4996116044348659e-05,1.1427759303961338e-05,2.8185509381698866e-06,7.25284362057252e-07,1.016844702663014e-06,4.620257173676759e-06,2.8185509381698866e-06,6.408923689874861,0.0,3
1e-05,0.01,-46.98970026050742,MB-global-opt,1.4747460092815837e-05,1.1294380943827065e-05,2.71570614434798e-06,1.1766456271716e-06,-2.072436314388883e-07,5.638655920134849e-06,2.71570614434798e-06,4.7380473561634675,0.0,3
1e-05,0.01,-46.98970026050742,PS,1.4996116046125016e-05,1.1427759303961338e-05,2.818550939857425e-06,7.252843612368527e-07,1.0168447063885375e-06,4.620257173326313e-06,2.818550939857425e-06,6.408923689874858,0.0,3
1e-05,0.01,-46.98970026050742,PS+GS,1.4996119975722403e-05,1.1402938590254763e-05,2.843375386681519e-06,7.253013747989882e-07,1.04162688918132e-06,4.645123884181718e-06,2.843375386681519e-06,6.408923689874858,0.0,3
1.4677992676220705e-05,0.01,-45.32303369542206,GS,2.11896175491925e-05,2.5978817346894445e-05,-5.84868067516157e-06,2.9828703392608933e-07,-6.589666745054336e-06,-5.107694605268803e-06,0.0,8.0,1.0,3
1.4677992676220705e-05,0.01,-45.32303369542206,MB-fixed,2.133641687921776e-05,1.672794759466356e-05,3.54164844059331e-06,1.0278100321510026e-06,9.884267792433254e-07,6.094870101943295e-06,3.54164844059331e-06,6.408923689874861,0.0,3
1.4677992676220705e-05,0.01,-45.32303369542206,MB-global-opt,2.1482759840670457e-05,1.6536854130277945e-05,3.871767718358991e-06,1.4919425563119672e-06,1.655769505051715e-07,7.577958486212811e-06,3.871767718358991e-06,4.7380473561634675,0.0,3
1.4677992676220705e-05,0.01,-45.32303369542206,PS,2.1336416881290177e-05,1.672794759466356e-05,3.541648442562107e-06,1.027810033124996e-06,9.884267787925887e-07,6.094870106331625e-06,3.541648442562107e-06,6.408923689874858,0.0,3
1.4677992676220705e-05,0.01,-45.32303369542206,PS+GS,2.1336431989205096e-05,1.6692388897565635e-05,3.577221492179205e-06,1.0278327928352032e-06,1.0239432901552537e-06,6.130499694203156e-06,3.577221492179205e-06,6.408923689874858,0.0,3
2.1544346900318823e-05,0.01,-43.65636717785638,GS,3.091129952773978e-05,3.770319938967148e-05,-8.337464838318692e-06,3.009935707613026e-07,-9.08517431843197e-06,-7.589755358205415e-06,0.0,8.0,1.0,3
2.1544346900318823e-05,0.01,-43.65636717785638,MB-fixed,3.0858828928022795e-05,2.448613649153053e-05,4.829750990091122e-06,1.1076218772822374e-06,2.0782657144087175e-06,7.5812362657735275e-06,4.829750990091122e-06,6.408923689874861,0.0,3
2.1544346900318823e-05,0.01,-43.65636717785638,MB-global-opt,3.099488118903556e-05,2.421251749251674e-05,5.232619637067039e-06,2.095084889587154e-06,2.8140253589808527e-08,1.0437099020544268e-05,5.232619637067039e-06,4.7380473561634675,0.0,3
2.1544346900318823e-05,0.01,-43.65636717785638,PS,3.085882893009521e-05,2.448613649153053e-05,4.829750992059918e-06,1.1076218779927947e-06,2.0782657146123917e-06,7.581236269507445e-06,4.829750992059918e-06,6.408923689874858,0.0,3
2.1544346900318823e-05,0.01,-43.65636717785638,PS+GS,3.085878869827733e-05,2.4435224984520332e-05,4.880624278843132e-06,1.1075921722531718e-06,2.129212794543657e-06,7.632035763142607e-06,4.880624278843132e-06,6.408923689874858,0.0,3
3.1622776601683795e-05,0.01,-41.98970073004,GS,4.553980965837923e-05,5.471172956239556e-05,-1.1448910386935296e-05,4.751825584218759e-07,-1.2629329300262454e-05,-1.0268491473608139e-05,0.0,8.0,1.0,3
3.1622776601683795e-05,0.01,-41.98970073004,MB-fixed,4.541048389109884e-05,3.584210757812123e-05,7.29785211842267e-06,1.3279729641499308e-07,6.967965346383787e-06,7.6277388904615526e-06,7.29785211842267e-06,6.408923689874861,0.0,3
3.1622776601683795e-05,0.01,-41.98970073004,MB-global-opt,4.5022628609577474e-05,3.545056985809758e-05,7.3209273210010156e-06,1.3774024312114871e-06,3.899269997414372e-06,1.0742584644587659e-05,7.3209273210010156e-06,4.7380473561634675,0.0,3
3.1622776601683795e-05,0.01,-41.98970073004,PS,4.54104838928752e-05,3.584210757812123e-05,7.29785212011021e-06,1.3279729643760574e-07,6.9679653480151535e-06,7.6277388922052665e-06,7.29785212011021e-06,6.408923689874858,0.0,3
3.1622776601683795e-05,0.01,-41.98970073004,PS+GS,4.541044187404234e-05,3.576926062609509e-05,7.3706591542451375e-06,1.3278448285578347e-07,7.0408042128519085e-06,7.700514095638367e-06,7.3706591542451375e-06,6.408923689874858,0.0,3
4.641588833612782e-05,0.01,-40.32303438460161,GS,6.631029575091911e-05,7.938245668048793e-05,-1.638767571711479e-05,9.038373740270644e-07,-1.8632932223196986e-05,-1.4142419211032596e-05,0.0,8.0,1.0,3
4.641588833612782e-05,0.01,-40.32303438460161,MB-fixed,6.672121269524212e-05,5.246406612569032e-05,1.0921085934789684e-05,1.6323893933928816e-06,6.866005882451434e-06,1.4976165987127934e-05,1.0921085934789684e-05,6.408923689874861,0.0,3
4.641588833612782e-05,0.01,-40.32303438460161,MB-global-opt,6.664230981131188e-05,5.1904161658011816e-05,1.1406032662734466e-05,6.340535697018206e-07,9.830956278987776e-06,1.2981109046481156e-05,1.1406032662734466e-05,4.7380473561634675,0.0,3
4.641588833612782e-05,0.01,-40.32303438460161,PS,6.672121269701847e-05,5.246406612569032e-05,1.0921085936477221e-05,1.6323893927912676e-06,6.866005885633463e-06,1.4976165987320978e-05,1.0921085936477221e-05,6.408923689874858,0.0,3
4.641588833612782e-05,0.01,-40.32303438460161,PS+GS,6.672110473241825e-05,5.235990201235552e-05,1.1025147483441816e-05,1.6322918840770686e-06,6.97030965767222e-06,1.507998530921141e-05,1.1025147483441816e-05,6.408923689874858,0.0,3
6.812920690579608e-05,0.01,-38.656368189433536,GS,9.908733630907089e-05,0.00011516187839410996,-2.1028908900492622e-05,1.105864498378906e-06,-2.377602860496748e-05,-1.8281789196017764e-05,0.0,8.0,1.0,3
6.812920690579608e-05,0.01,-38.656368189433536,MB-fixed,0.00010198995091877568,7.679354464484867e-05,2.0096908727988222e-05,2.118918901749342e-06,1.4833222376077318e-05,2.5360595079899126e-05,2.0096908727988222e-05,6.408923689874861,0.0,3
6.812920690579608e-05,0.01,-38.656368189433536,MB-global-opt,0.00010435317466791123,7.599342988084956e-05,2.3142086053666105e-05,4.719307414850333e-06,1.1418676531238714e-05,3.4865495576093494e-05,2.3142086053666105e-05,4.7380473561634675,0.0,3
6.812920690579608e-05,0.01,-38.656368189433536,PS,0.00010198995091966385,7.679354464484867e-05,2.0096908728831992e-05,2.1189189011182873e-06,1.4833222378488716e-05,2.536059507917527e-05,2.0096908728831992e-05,6.408923689874858,0.0,3
6.812920690579608e-05,0.01,-38.656368189433536,PS+GS,0.00010198993626708841,7.664470416401947e-05,2.024573528971451e-05,2.118972632812885e-06,1.4981915462442371e-05,2.5509555116986652e-05,2.024573528971451e-05,6.408923689874858,0.0,3
0.0001,0.01,-36.98970221483206,GS,0.00014517626257089708,0.00016704407334011684,-2.912662389776463e-05,3.837881680470484e-06,-3.866045051333894e-05,-1.959279728219032e-05,0.0,8.0,1.0,3
0.0001,0.01,-36.98970221483206,MB-fixed,0.00014861238016017353,0.0001124037258863897,2.8778035265775155e-05,2.10104379916806e-06,2.3558753130287268e-05,3.399731740126304e-05,2.8778035265775155e-05,6.408923689874861,0.0,3
0.0001,0.01,-36.98970221483206,MB-global-opt,0.00015169924184495662,0.00011126118262239082,3.285309713031795e-05,2.716926597816818e-06,2.6103877308707307e-05,3.960231695192859e-05,3.285309713031795e-05,4.7380473561634675,0.0,3
0.0001,0.01,-36.98970221483206,PS,0.0001486123801610617,0.0001124037258863897,2.8778035266618918e-05,2.1010437997167216e-06,2.355875312976808e-05,3.399731740346975e-05,2.8778035266618918e-05,6.408923689874858,0.0,3
0.0001,0.01,-36.98970221483206,PS+GS,0.00014861236524765786,0.00011219120381755765,2.8990543167717315e-05,2.100929956479729e-06,2.3771543833144716e-05,3.4209542502289914e-05,2.8990543167717315e-05,6.408923689874858,0.0,3
0.0001467799267622069,0.01,-35.323036563977965,GS,0.00021157695587348258,0.00024226417050132731,-4.126606242151888e-05,3.370335676430145e-06,-4.963844037649281e-05,-3.289368446654496e-05,0.0,8.0,1.0,3
0.0001467799267622069,0.01,-35.323036563977965,MB-fixed,0.00021073437615903856,0.00016452362173025037,3.5674035620836255e-05,7.012274597073541e-06,1.8254579849312888e-05,5.3093491392359625e-05,3.5674035620836255e-05,6.408923689874861,0.0,3
0.0001467799267622069,0.01,-35.323036563977965,MB-global-opt,0.00020921024401735858,0.00016289335762253998,3.585637419395066e-05,9.983615695040432e-06,1.1055697946585582e-05,6.065705044131574e-05,3.585637419395066e-05,4.7380473561634675,0.0,3
0.0001467799267622069,0.01,-35.323036563977965,PS,0.00021073437616051885,0.00016452362173025037,3.567403562224254e-05,7.0122745958889814e-06,1.8254579853661782e-05,5.30934913908233e-05,3.567403562224254e-05,6.408923689874858,0.0,3
0.0001467799267622069,0.01,-35.323036563977965,PS+GS,0.00021073431031807624,0.00016422040733976573,3.59771874624067e-05,7.012260916434325e-06,1.855776567547513e-05,5.339660924933827e-05,3.59771874624067e-05,6.408923689874858,0.0,3
0.00021544346900318823,0.01,-33.656371388319826,GS,0.00030872125054592914,0.0003513016918781364,-5.801650385950376e-05,2.9058323562076402e-06,-6.523499159949402e-05,-5.07980161195135e-05,0.0,8.0,1.0,3
0.00021544346900318823,0.01,-33.656371388319826,MB-fixed,0.00030932491627429687,0.00024080468437337466,5.3053986087207374e-05,5.347987232102612e-06,3.9768849322146645e-05,6.63391228522681e-05,5.3053986087207374e-05,6.408923689874861,0.0,3
0.00021544346900318823,0.01,-33.656371388319826,MB-global-opt,0.00030826497426457894,0.000238480395853502,5.4371329697847994e-05,7.1873997982241625e-06,3.6516838809873896e-05,7.222582058582209e-05,5.4371329697847994e-05,4.7380473561634675,0.0,3
0.00021544346900318823,0.01,-33.656371388319826,PS,0.0003093249162763693,0.00024080468437337466,5.3053986089176177e-05,5.347987231664855e-06,3.9768849325202896e-05,6.633912285314945e-05,5.3053986089176177e-05,6.408923689874858,0.0,3
0.00021544346900318823,0.01,-33.656371388319826,PS+GS,0.000309324863303632,0.00024037242940888603,5.3486190729564354e-05,5.349007127681097e-06,4.019852040343509e-05,6.677386105569362e-05,5.3486190729564354e-05,6.408923689874858,0.0,3
0.00031622776601683794,0.01,-31.98970691015345,GS,0.0004560553715424002,0.0005093316113533586,-7.607900838807841e-05,6.882116054003648e-06,-9.317513241425938e-05,-5.8982884361897446e-05,0.0,8.0,1.0,3
0.00031622776601683794,0.01,-31.98970691015345,MB-fixed,0.0004535251092822416,0.0003524415634883482,7.840729032978128e-05,1.8057977956839293e-05,3.354878628979652e-05,0.00012326579436976604,7.840729032978128e-05,6.408923689874861,0.0,3
