T,epsilon,SNR_dB,scheme,baseline,mean_delta_K,std_delta_K,ci95_low,ci95_high,P_delta_gt_0,mean_delta_I_AB,mean_delta_chi_BE,mean_delta_outage,gain_source,repetitions
2.1544346900318823e-05,0.025,-43.65636787960057,PS,MB-global-opt,-9.120730619649476e-07,4.1708939076919813e-07,-1.948180546732843e-06,1.2403442280294767e-07,0.0,-5.37496149810579e-07,4.0145171964489634e-07,0.0,No positive gain,3
1.4677992676220705e-05,0.0225,-45.32303409383272,PS,MB-global-opt,-9.20723248280336e-07,2.7866512435973467e-07,-1.6129657926433699e-06,-2.2848070391730206e-07,0.0,-6.864288536097737e-07,2.6861583735104944e-07,-0.3333333333333333,No positive gain,3
0.00046415888336127773,0.02,-30.323053534810917,PS,MB-global-opt,-9.548720744027676e-07,2.008280399522104e-05,-5.084332283600331e-05,4.893357868719778e-05,0.3333333333333333,5.545691146894664e-06,6.223278663952669e-06,0.0,No positive gain,3
4.641588833612782e-05,0.03,-40.323036400417095,PS,MB-global-opt,-9.906663364459903e-07,1.3936772280754944e-06,-4.452752496673088e-06,2.4714198237811077e-06,0.0,-1.1311059496440141e-07,8.832112712298112e-07,-0.3333333333333333,No positive gain,3
0.0001,0.03,-36.98970655777253,PS,MB-global-opt,-9.923363146905674e-07,9.20582419219506e-07,-3.279189819019755e-06,1.2945171896386201e-06,0.0,8.441367815118875e-07,1.7942662571268642e-06,0.0,No positive gain,3
3.1622776601683795e-05,0.0125,-41.989700901709945,PS+GS,MB-global-opt,-1.0624254151103654e-06,3.0731133134573696e-06,-8.696462089457226e-06,6.571611259236496e-06,0.3333333333333333,-7.500386285386185e-07,3.4988871799868093e-07,0.0,No positive gain,3
3.1622776601683795e-05,0.0125,-41.989700901709945,PS,MB-global-opt,-1.1421753669379074e-06,3.073129914036953e-06,-8.776253279410547e-06,6.491902545534733e-06,0.3333333333333333,-7.500781450768083e-07,4.2960112911494264e-07,0.0,No positive gain,3
6.812920690579608e-05,0.005,-38.656367449730254,PS+GS,MB-global-opt,-1.1478107201442145e-06,2.5400587273129193e-06,-7.457666394644591e-06,5.162044954356162e-06,0.3333333333333333,-6.935450131232793e-07,4.889429576770965e-07,0.0,No positive gain,3
6.812920690579608e-05,0.0,-38.65636671002686,PS+GS,MB-global-opt,-1.1609313425253768e-06,3.4984308659163896e-06,-9.851515388391945e-06,7.529652703341192e-06,0.6666666666666666,-1.188733286916488e-06,3.163471995470957e-08,0.0,No positive gain,3
6.812920690579608e-05,0.0,-38.65636671002686,PS,MB-global-opt,-1.1750712383277518e-06,3.498300508013091e-06,-9.865331457210716e-06,7.515188980555212e-06,0.6666666666666666,-1.1888773266595838e-06,4.5637778001150764e-08,0.0,No positive gain,3
0.0001,0.025,-36.98970547203782,PS+GS,MB-global-opt,-1.2226173702630351e-06,7.961550700037077e-07,-3.2003762040359607e-06,7.551414635098905e-07,0.0,1.425085359348562e-07,1.3580004794011558e-06,0.0,No positive gain,3
6.812920690579608e-05,0.005,-38.656367449730254,PS,MB-global-opt,-1.2610536227845397e-06,2.5399808784691806e-06,-7.570715910036371e-06,5.0486086644672915e-06,0.3333333333333333,-6.936246850960023e-07,6.021101719433375e-07,0.0,No positive gain,3
0.00031622776601683794,0.0,-31.989700043360187,PS+GS,MB-global-opt,-1.310029232589231e-06,1.4853458768845751e-05,-3.820806630975033e-05,3.5588007844571874e-05,0.6666666666666666,-1.235721964458018e-06,1.360933663541175e-07,0.0,No positive gain,3
0.00021544346900318823,0.01,-33.656371388319826,PS,MB-global-opt,-1.3173436086718173e-06,9.657414823068401e-06,-2.5307691968375378e-05,2.2673004751031743e-05,0.3333333333333333,1.0599420117903453e-06,2.3242885198726526e-06,0.0,No positive gain,3
0.00021544346900318823,0.0275,-33.65637957532039,PS,MB-global-opt,-1.334267163259169e-06,5.8565445865906025e-06,-1.5882730431175842e-05,1.3214196104657502e-05,0.3333333333333333,2.2858074852175983e-06,3.505784274215884e-06,0.0,No positive gain,3
0.00031622776601683794,0.0,-31.989700043360187,PS,MB-global-opt,-1.3701973891351972e-06,1.4853181619756757e-05,-3.826754598979256e-05,3.5527151211522166e-05,0.6666666666666666,-1.2359425329104094e-06,1.9605198287031556e-07,0.0,No positive gain,3
4.641588833612782e-05,0.0225,-40.323035644486396,PS+GS,MB-global-opt,-1.376894790376206e-06,1.8561433495068485e-06,-5.987810483243601e-06,3.23402090249119e-06,0.3333333333333333,-7.765383112830667e-07,6.391833946572945e-07,0.0,No positive gain,3
0.0001,0.0225,-36.98970492917036,PS+GS,MB-global-opt,-1.4132130268832738e-06,1.1276007943152493e-06,-4.214328683806699e-06,1.3879026300401516e-06,0.0,-1.1899334436312377e-07,1.3001693497383116e-06,0.0,No positive gain,3
0.0001,0.0125,-36.98970275769985,PS+GS,MB-global-opt,-1.4264014723005185e-06,1.0267841119097974e-06,-3.9770746064901085e-06,1.1242716618890714e-06,0.0,-4.280011613270555e-07,1.0198003690398139e-06,0.0,No positive gain,3
4.641588833612782e-05,0.0225,-40.323035644486396,PS,MB-global-opt,-1.5214967107990435e-06,1.8561201598600428e-06,-6.1323547973902876e-06,3.089361375792201e-06,0.3333333333333333,-7.765936791415129e-07,7.837327156146046e-07,0.0,No positive gain,3
0.0001,0.025,-36.98970547203782,PS,MB-global-opt,-1.529100425257109e-06,7.962772823017368e-07,-3.507162851208404e-06,4.4896200069418614e-07,0.0,1.427583313784453e-07,1.6647208400666358e-06,0.0,No positive gain,3
6.812920690579608e-05,0.0175,-38.65636929898821,PS+GS,MB-global-opt,-1.5493240152745576e-06,3.137612714262423e-06,-9.343586083544567e-06,6.2449380529954514e-06,0.3333333333333333,-7.660285759788129e-07,8.215968680946872e-07,0.0,No positive gain,3
4.641588833612782e-05,0.0125,-40.3230346365786,PS+GS,MB-global-opt,-1.5900932652357386e-06,1.0645073620535053e-06,-4.2344761477159434e-06,1.0542896172444663e-06,0.0,-1.14729919431511e-06,5.001590306363823e-07,0.0,No positive gain,3
4.641588833612782e-05,0.0025,-40.32303362867056,PS+GS,MB-global-opt,-1.655215554248933e-06,3.2054251074245007e-06,-9.617932945694812e-06,6.307501837196946e-06,0.3333333333333333,-1.4718489597479827e-06,2.569590424883472e-07,0.0,No positive gain,3
0.0001,0.0125,-36.98970275769985,PS,MB-global-opt,-1.6586530101096214e-06,1.0265349990973212e-06,-4.208707313767267e-06,8.914012935480237e-07,0.0,-4.279833468364321e-07,1.2520688306150163e-06,0.0,No positive gain,3
