stage,point_index,T,epsilon,SNR_dB,scheme,repetition,I_AB,chi_BE,beta_I_AB,K_raw,K_positive,entropy,outage,noise_seed,ncut,awgn_samples,case_id,case_type,oracle_nu
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-global-opt,3,2.1257408416630597e-05,1.906889696989822e-05,2.0194537995799067e-05,1.1256410259008483e-06,1.1256410259008483e-06,4.7380473561634675,0,1240003,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-global-opt,3,1.7601643423681423e-05,1.578171546512408e-05,1.6721561252497353e-05,9.398457873732731e-07,9.398457873732731e-07,4.7380473561634675,0,1240003,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-global-opt,3,0.006722464678967199,0.005527563688731529,0.006386341445018839,0.0008587777562873095,0.0008587777562873095,4.7380473561634675,0,1240003,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-global-opt,3,0.006684412839011777,0.005689845467135468,0.006350192197061188,0.0006603467299257197,0.0006603467299257197,4.7380473561634675,0,1240003,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-global-opt,3,0.003091523093365467,0.0023450300263356816,0.0029369469386971935,0.0005919169123615119,0.0005919169123615119,4.7380473561634675,0,1240003,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,PS,3,0.13681040291065383,0.10885544238423872,0.12996988276512114,0.02111444038088242,0.02111444038088242,6.408923689874859,0,1240003,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,PS,3,0.09547139172520236,0.07097453225989003,0.09069782213894223,0.019723289879052197,0.019723289879052197,6.408923689874859,0,1240003,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,PS,3,0.044560953841057405,0.030731486570853228,0.042332906149004534,0.011601419578151306,0.011601419578151306,6.408923689874859,0,1240003,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,PS,3,4.633021976641061e-05,4.293545989764169e-05,4.401370877809007e-05,1.0782488804483807e-06,1.0782488804483807e-06,6.408923689874859,0,1240003,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,PS,3,2.1239506007297848e-05,1.934969384520535e-05,2.0177530706932956e-05,8.278368617276044e-07,8.278368617276044e-07,6.408923689874859,0,1240003,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,PS,3,1.7409795498579683e-05,1.6016495482329418e-05,1.65393057236507e-05,5.22810241321281e-07,5.22810241321281e-07,6.408923689874859,0,1240003,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,PS,3,0.006682212826834011,0.005581897562515037,0.00634810218549231,0.0007662046229772734,0.0007662046229772734,6.408923689874859,0,1240003,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,PS,3,0.006721554453367418,0.005748056005565605,0.006385476730699047,0.0006374207251334417,0.0006374207251334417,6.408923689874859,0,1240003,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,PS,3,0.003104300289962225,0.002364169989292675,0.002949085275464114,0.0005849152861714391,0.0005849152861714391,6.408923689874859,0,1240003,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,GS,3,0.1373650959991357,0.13985341625350833,0.13049684119917893,-0.009356575054329408,0.0,8.0,1,1240003,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,GS,3,0.09499585973675462,0.09069432939492561,0.09024606674991688,-0.0004482626450087318,0.0,8.0,1,1240003,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,GS,3,0.04492594124169891,0.0364373096751085,0.04267964417961396,0.00624233450450546,0.00624233450450546,8.0,0,1240003,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,GS,3,4.5724294521320985e-05,6.732858782698692e-05,4.343807979525494e-05,-2.389050803173198e-05,0.0,8.0,1,1240003,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,GS,3,2.118236269410545e-05,3.0787591599690245e-05,2.0123244559400177e-05,-1.0664347040290068e-05,0.0,8.0,1,1240003,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,GS,3,1.7503112160532908e-05,2.558754243286998e-05,1.6627956552506263e-05,-8.959585880363718e-06,0.0,8.0,1,1240003,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,GS,3,0.006663154102848345,0.0077075817884877385,0.006329996397705928,-0.0013775853907818103,0.0,8.0,1,1240003,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,GS,3,0.006672706870995526,0.00796318104084448,0.006339071527445749,-0.001624109513398731,0.0,8.0,1,1240003,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,GS,3,0.00310297576990326,0.003253130175815855,0.002947826981408097,-0.00030530319440775795,0.0,8.0,1,1240003,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,PS+GS,3,0.13681057770483473,0.10869745793698393,0.12997004881959298,0.02127259088260905,0.02127259088260905,6.408923689874859,0,1240003,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,PS+GS,3,0.09547127241904274,0.07088455234200008,0.0906977087980906,0.01981315645609051,0.01981315645609051,6.408923689874859,0,1240003,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,PS+GS,3,0.04456090346669139,0.030726932319230293,0.04233285829335682,0.011605925974126526,0.011605925974126526,6.408923689874859,0,1240003,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,PS+GS,3,4.6330205784705925e-05,4.282157807078413e-05,4.401369549547062e-05,1.1921174246864953e-06,1.1921174246864953e-06,6.408923689874859,0,1240003,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,PS+GS,3,2.1239498875225138e-05,1.92979431592466e-05,2.017752393146388e-05,8.79580772217281e-07,8.79580772217281e-07,6.408923689874859,0,1240003,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,PS+GS,3,1.740979384834418e-05,1.5973224624765692e-05,1.653930415592697e-05,5.660795311612767e-07,5.660795311612767e-07,6.408923689874859,0,1240003,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,PS+GS,3,0.006682213567525075,0.005571895967484863,0.006348102889148821,0.0007762069216639576,0.0007762069216639576,6.408923689874859,0,1240003,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,PS+GS,3,0.006721556177207155,0.005737355921273446,0.0063854783683467975,0.0006481224470733515,0.0006481224470733515,6.408923689874859,0,1240003,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,PS+GS,3,0.0031043008436935082,0.0023606130513500467,0.0029490858015088326,0.0005884727501587858,0.0005884727501587858,6.408923689874859,0,1240003,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,MB-oracle-per-state,3,0.13675324269761902,0.10806672300744014,0.12991558056273805,0.021848857555297918,0.021848857555297918,5.830851008351519,0,1240003,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-oracle-per-state,3,0.09555326392607366,0.07045526305671834,0.09077560072976998,0.020320337673051636,0.020320337673051636,5.214483749515269,0,1240003,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-oracle-per-state,3,0.04558310061410875,0.0307432328180286,0.043303945583403315,0.012560712765374717,0.012560712765374717,4.094191459658055,0,1240003,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-oracle-per-state,3,4.654278887628038e-05,4.236824647763093e-05,4.4215649432466364e-05,1.847402954835431e-06,1.847402954835431e-06,5.830851008351519,0,1240003,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-oracle-per-state,3,2.1259994915645564e-05,1.9114868743397295e-05,2.0196995169863285e-05,1.0821264264659902e-06,1.0821264264659902e-06,4.528593994753737,0,1240003,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-oracle-per-state,3,1.7620615252234018e-05,1.5800756171246988e-05,1.6739584489622317e-05,9.388283183753294e-07,9.388283183753294e-07,4.6087643427564595,0,1240003,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-oracle-per-state,3,0.00671786971738797,0.005525806577856285,0.006381976231518571,0.0008561696536622861,0.0008561696536622861,4.831156749170511,0,1240003,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-oracle-per-state,3,0.006680697526854296,0.00569113658674647,0.006346662650511581,0.0006555260637651104,0.0006555260637651104,4.693653238773344,0,1240003,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-oracle-per-state,3,0.003091523093365467,0.0023450300263356816,0.0029369469386971935,0.0005919169123615119,0.0005919169123615119,4.7380473561634675,0,1240003,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,MB-fixed,4,0.1376088075932964,0.10885544238422873,0.1307283672136316,0.021872924829402868,0.021872924829402868,6.408923689874861,0,1240004,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-fixed,4,0.09489564695762986,0.07097453225988226,0.09015086460974836,0.0191763323498661,0.0191763323498661,6.408923689874861,0,1240004,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-fixed,4,0.04494265888018312,0.030731486570848787,0.04269552593617396,0.011964039365325176,0.011964039365325176,6.408923689874861,0,1240004,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-fixed,4,4.5952198491683305e-05,4.293545989764169e-05,4.365458856709914e-05,7.191286694574445e-07,7.191286694574445e-07,6.408923689874861,0,1240004,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-fixed,4,2.1262845605996006e-05,1.934969384520535e-05,2.0199703325696203e-05,8.500094804908522e-07,8.500094804908522e-07,6.408923689874861,0,1240004,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-fixed,4,1.752406946753382e-05,1.6016495482329418e-05,1.664786599415713e-05,6.31370511827712e-07,6.31370511827712e-07,6.408923689874861,0,1240004,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-fixed,4,0.0067376030134109754,0.005581897562515037,0.006400722862740426,0.0008188253002253893,0.0008188253002253893,6.408923689874861,0,1240004,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-fixed,4,0.006764499774457811,0.005748056005564051,0.00642627478573492,0.0006782187801708693,0.0006782187801708693,6.408923689874861,0,1240004,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-fixed,4,0.0031298546231983693,0.0023641699892906765,0.002973361892038451,0.0006091919027477743,0.0006091919027477743,6.408923689874861,0,1240004,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,MB-global-opt,4,0.13972975462447845,0.10799463093903161,0.13274326689325452,0.024748635954222914,0.024748635954222914,4.7380473561634675,0,1240004,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-global-opt,4,0.09518679404003283,0.07048725702455805,0.09042745433803118,0.01994019731347313,0.01994019731347313,4.7380473561634675,0,1240004,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-global-opt,4,0.04521015284422969,0.03071638408634536,0.0429496452020182,0.012233261115672842,0.012233261115672842,4.7380473561634675,0,1240004,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-global-opt,4,4.594100873234197e-05,4.231656801634287e-05,4.3643958295724866e-05,1.327390279381996e-06,1.327390279381996e-06,4.7380473561634675,0,1240004,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-global-opt,4,2.1406133599022326e-05,1.906889696989822e-05,2.033582691907121e-05,1.2669299491729902e-06,1.2669299491729902e-06,4.7380473561634675,0,1240004,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-global-opt,4,1.781487821528316e-05,1.578171546512408e-05,1.6924134304519e-05,1.1424188393949195e-06,1.1424188393949195e-06,4.7380473561634675,0,1240004,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-global-opt,4,0.0068020735938834065,0.005527563688731529,0.006461969914189236,0.0009344062254577068,0.0009344062254577068,4.7380473561634675,0,1240004,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-global-opt,4,0.006719144751669681,0.005689845467135468,0.006383187514086197,0.0006933420469507285,0.0006933420469507285,4.7380473561634675,0,1240004,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-global-opt,4,0.0031558013067014556,0.0023450300263356816,0.0029980112413663827,0.0006529812150307011,0.0006529812150307011,4.7380473561634675,0,1240004,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,PS,4,0.1376088075932973,0.10885544238423872,0.13072836721363243,0.02187292482939371,0.02187292482939371,6.408923689874859,0,1240004,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,PS,4,0.09489564695763164,0.07097453225989003,0.09015086460975005,0.01917633234986002,0.01917633234986002,6.408923689874859,0,1240004,150,512,1,best_overall,0.23
