T,epsilon,SNR_dB,scheme,mean_I_AB,mean_chi_BE,mean_K_raw,std_K_raw,ci95_low,ci95_high,mean_K_positive,mean_entropy,outage_probability,repetitions
0.0001,0.025,-36.98970547203782,PS,0.00014358428761222322,0.00012809412657599495,8.31094665561711e-06,4.6586182640736156e-06,-3.2617026586736027e-06,1.9883595969907823e-05,8.31094665561711e-06,6.408923689874858,0.0,3
0.0001,0.025,-36.98970547203782,PS+GS,0.0001435841974002372,0.00012778740621532947,8.617581314895875e-06,4.658517354869752e-06,-2.954817327036059e-06,2.0189979956827808e-05,8.617581314895875e-06,6.408923689874858,0.0,3
0.000146779926762,0.025,-35.323041344906365,GS,0.00021170121495857805,0.0002823773190312462,-8.126116482059705e-05,1.1937442149024937e-06,-8.422658984298338e-05,-7.829573979821072e-05,0.0,8.0,1.0,3
0.000146779926762,0.025,-35.323041344906365,MB-fixed,0.0002109295077105481,0.00018691678739934936,1.3466244925671342e-05,3.7946151484159812e-06,4.039898334028942e-06,2.2892591517313745e-05,1.3466244925671342e-05,6.408923689874861,0.0,3
0.000146779926762,0.025,-35.323041344906365,MB-global-opt,0.00020693402958086674,0.00018454617827812214,1.2041149823701258e-05,3.886812568584716e-06,2.385772143694452e-06,2.1696527503708063e-05,1.2041149823701258e-05,4.7380473561634675,0.0,3
0.000146779926762,0.025,-35.323041344906365,PS,0.00021092950771262053,0.00018691678739934936,1.3466244927640137e-05,3.7946151486715264e-06,4.039898335362929e-06,2.2892591519917345e-05,1.3466244927640137e-05,6.408923689874858,0.0,3
0.000146779926762,0.025,-35.323041344906365,PS+GS,0.00021092948403111933,0.0001864800382482823,1.3902971581281057e-05,3.7946740796366142e-06,4.476478596371085e-06,2.332946456619103e-05,1.3902971581281057e-05,6.408923689874858,0.0,3
0.000215443469003,0.025,-33.65637840575362,GS,0.00031255719553424655,0.000408229862883136,-0.0001113005271256018,9.936817821976477e-08,-0.00011154737136446238,-0.00011105368288674122,0.0,8.0,1.0,3
0.000215443469003,0.025,-33.65637840575362,MB-fixed,0.0003093527739060538,0.00027273831276586336,2.1146822444887775e-05,1.3451012270274564e-05,-1.2267344396503618e-05,5.4560989286279164e-05,2.1146822444887775e-05,6.408923689874861,0.0,3
0.000215443469003,0.025,-33.65637840575362,MB-global-opt,0.0003028782714566229,0.0002693656563401703,1.8368701543621424e-05,2.041578306832586e-05,-3.2346915090692226e-05,6.908431817793508e-05,1.8372803218931928e-05,4.7380473561634675,0.3333333333333333,3
0.000215443469003,0.025,-33.65637840575362,PS,0.00030935277390664595,0.00027273831276586336,2.1146822445450293e-05,1.3451012270373893e-05,-1.2267344396187837e-05,5.4560989287088426e-05,2.1146822445450293e-05,6.408923689874858,0.0,3
0.000215443469003,0.025,-33.65637840575362,PS+GS,0.00030935289848521563,0.0002721169956718672,2.1768257889087644e-05,1.3451146069289196e-05,-1.1646241327481781e-05,5.518275710565707e-05,2.1768257889087644e-05,6.408923689874858,0.0,3
0.000316227766017,0.025,-31.989717210320762,GS,0.00046071407044786145,0.0005900296049199394,-0.00015235123799447103,5.108441440541654e-06,-0.00016504131002503147,-0.0001396611659639106,0.0,8.0,1.0,3
0.000316227766017,0.025,-31.989717210320762,MB-fixed,0.00045376152797012753,0.00039794173169904745,3.3131719872573686e-05,1.2654850412530378e-05,1.6953287266373244e-06,6.456811101851004e-05,3.3131719872573686e-05,6.408923689874861,0.0,3
0.000316227766017,0.025,-31.989717210320762,MB-global-opt,0.00044986791473948057,0.0003931482223131777,3.4226296689328806e-05,6.260536988193038e-07,3.2671093086530264e-05,3.578150029212735e-05,3.4226296689328806e-05,4.7380473561634675,0.0,3
0.000316227766017,0.025,-31.989717210320762,PS,0.0004537615279713118,0.00039794173169904745,3.313171987369871e-05,1.2654850411775289e-05,1.6953287296380911e-06,6.456811101775933e-05,3.313171987369871e-05,6.408923689874858,0.0,3
0.000316227766017,0.025,-31.989717210320762,PS+GS,0.0004537612561614779,0.0003970587294037653,3.401446394963867e-05,1.265446141353681e-05,2.5790391307720515e-06,6.54498887685053e-05,3.401446394963867e-05,6.408923689874858,0.0,3
0.000464158883361,0.025,-30.323058574328243,GS,0.0006741131526387297,0.0008525724755872321,-0.00021216498058043896,1.4628722040826069e-06,-0.00021579895659002685,-0.00020853100457085108,0.0,8.0,1.0,3
0.000464158883361,0.025,-30.323058574328243,MB-fixed,0.0006631846054917881,0.0005805820025144293,4.9443372702769506e-05,3.7215956636375114e-06,4.019841656695564e-05,5.8688328838583375e-05,4.9443372702769506e-05,6.408923689874861,0.0,3
0.000464158883361,0.025,-30.323058574328243,MB-global-opt,0.000672678741190443,0.0005737762130917368,6.526859103918405e-05,2.2787893350250106e-05,8.660325797184703e-06,0.00012187685628118339,6.526859103918405e-05,4.7380473561634675,0.0,3
0.000464158883361,0.025,-30.323058574328243,PS,0.0006631846054923803,0.0005805820025144293,4.9443372703332024e-05,3.721595664535785e-06,4.019841656528672e-05,5.868832884137733e-05,4.9443372703332024e-05,6.408923689874858,0.0,3
0.000464158883361,0.025,-30.323058574328243,PS+GS,0.0006631838495968859,0.0005793284239252738,5.069623319176779e-05,3.7209625689336092e-06,4.1452849750382976e-05,5.993961663315261e-05,5.069623319176779e-05,6.408923689874858,0.0,3
0.000681292069058,0.025,-28.656403695042393,GS,0.000985266799485333,0.0012316016358693282,-0.000295598176358262,5.59169381440395e-06,-0.00030948871383501173,-0.0002817076388815122,0.0,8.0,1.0,3
0.000681292069058,0.025,-28.656403695042393,MB-fixed,0.0009746535158917288,0.0008469766593497408,7.894418074740148e-05,2.4734287360697355e-05,1.7500804742185072e-05,0.0001403875567526179,7.894418074740148e-05,6.408923689874861,0.0,3
0.000681292069058,0.025,-28.656403695042393,MB-global-opt,0.0009659155187279703,0.0008373246103576815,8.029513243389037e-05,4.5584156588105434e-05,-3.2942190003551315e-05,0.00019353245487133206,8.029513243389037e-05,4.7380473561634675,0.0,3
0.000681292069058,0.025,-28.656403695042393,PS,0.0009746535158929129,0.0008469766593497408,7.894418074852649e-05,2.4734287361624443e-05,1.7500804741007073e-05,0.0001403875567560459,7.894418074852649e-05,6.408923689874858,0.0,3
0.000681292069058,0.025,-28.656403695042393,PS+GS,0.0009746538064524893,0.0008451989739570731,8.072214217279179e-05,2.4733283081776565e-05,1.92812609347156e-05,0.00014216302341086797,8.072214217279179e-05,6.408923689874858,0.0,3
0.001,0.025,-26.989754329831136,GS,0.0014285515312482862,0.0017786132079797845,-0.0004214892532939127,1.4567376940139313e-05,-0.00045767662371174644,-0.00038530188287607894,0.0,8.0,1.0,3
0.001,0.025,-26.989754329831136,MB-fixed,0.0014327973667602005,0.0012354718982097168,0.0001256856002124735,1.6587402861684837e-05,8.448020722427748e-05,0.00016689099320066952,0.0001256856002124735,6.408923689874861,0.0,3
0.001,0.025,-26.989754329831136,MB-global-opt,0.0014313872780604697,0.0012217993936092242,0.00013801852054822202,6.818132915676832e-05,-3.1353290445269584e-05,0.0003073903315417136,0.00013801852054822202,4.7380473561634675,0.0,3
0.001,0.025,-26.989754329831136,PS,0.0014327973667616807,0.0012354718982097168,0.00012568560021387993,1.658740286161094e-05,8.448020722586749e-05,0.00016689099320189236,0.00012568560021387993,6.408923689874858,0.0,3
0.001,0.025,-26.989754329831136,PS+GS,0.0014327973399526073,0.0012329539717521598,0.000128203501202817,1.6587306124867245e-05,8.699834852219768e-05,0.00016940865388343634,0.000128203501202817,6.408923689874858,0.0,3
0.001467799267622,0.025,-25.32311305810306,GS,0.002100558731313207,0.0025677503555081582,-0.0005722195607606118,1.8892956957766865e-05,-0.0006191522676252946,-0.0005252868538959289,0.0,8.0,1.0,3
0.001467799267622,0.025,-25.32311305810306,MB-fixed,0.0020798395693433966,0.0018019086295504305,0.0001739389613257961,5.831987748205609e-05,2.9064354329757028e-05,0.00031881356832183516,0.0001739389613257961,6.408923689874861,0.0,3
0.001467799267622,0.025,-25.32311305810306,MB-global-opt,0.00208483839817634,0.001782565130447722,0.00019803134781980094,0.00011797754067250762,-9.50411101007018e-05,0.0004911038057403037,0.00019803134781980094,4.7380473561634675,0.0,3
0.001467799267622,0.025,-25.32311305810306,PS,0.0020798395693454688,0.0018019086295504305,0.000173938961327765,5.831987748274211e-05,2.9064354330021763e-05,0.0003188135683255082,0.000173938961327765,6.408923689874858,0.0,3
0.001467799267622,0.025,-25.32311305810306,PS+GS,0.0020798420746614235,0.0017983466902935508,0.00017750328063480158,5.8318561233663404e-05,3.263194338103275e-05,0.00032237461788857044,0.00017750328063480158,6.408923689874858,0.0,3
0.002154434690032,0.025,-23.65648366583898,GS,0.0030653538710980754,0.00370567334211791,-0.0007935871645747385,1.621947164238227e-05,-0.0008338785657457461,-0.0007532957634037309,0.0,8.0,1.0,3
0.002154434690032,0.025,-23.65648366583898,MB-fixed,0.003030411065807037,0.002627536959614929,0.00025135355290175623,4.4134213002323104e-05,0.0001417180900056223,0.00036098901579789016,0.00025135355290175623,6.408923689874861,0.0,3
0.002154434690032,0.025,-23.65648366583898,MB-global-opt,0.0029891863089842965,0.0026002062065015874,0.00023952078703349424,0.0001177582806798845,-5.300699887066202e-05,0.0005320485729376505,0.00023952078703349424,4.7380473561634675,0.0,3
0.002154434690032,0.025,-23.65648366583898,PS,0.0030304110658088135,0.002627536959614929,0.0002513535529034437,4.413421300316607e-05,0.00014171809000521572,0.00036098901580167164,0.0002513535529034437,6.408923689874858,0.0,3
0.002154434690032,0.025,-23.65648366583898,PS+GS,0.003030413465390384,0.0026225047798866807,0.0002563880122341839,4.413451865118384e-05,0.00014675179006418847,0.00036602423440417934,0.0002563880122341839,6.408923689874858,0.0,3
0.003162277660168,0.025,-21.98987170993513,GS,0.004570457441880412,0.005345649445441136,-0.001003714875654745,3.8000600584067744e-05,-0.0010981136006336196,-0.0009093161506758706,0.0,8.0,1.0,3
0.003162277660168,0.025,-21.98987170993513,MB-fixed,0.004568926936853106,0.0038304351979288054,0.0005100453920816444,2.251221148038698e-05,0.00045412195856900936,0.0005659688255942794,0.0005100453920816444,6.408923689874861,0.0,3
0.003162277660168,0.025,-21.98987170993513,MB-global-opt,0.004567305167640849,0.003791872188498857,0.0005470677207599488,0.00011727958739043313,0.00025572907490846583,0.0008384063666114318,0.0005470677207599488,4.7380473561634675,0.0,3
0.003162277660168,0.025,-21.98987170993513,PS,0.004568926936854585,0.0038304351979288054,0.0005100453920830507,2.251221148133118e-05,0.0004541219585680702,0.0005659688255980312,0.0005100453920830507,6.408923689874858,0.0,3
0.003162277660168,0.025,-21.98987170993513,PS+GS,0.00456892943314724,0.0038233357484473984,0.0005171472130424791,2.2516953194144024e-05,0.00046121200045988204,0.0005730824256250761,0.0005171472130424791,6.408923689874858,0.0,3
0.004641588833613,0.025,-20.32328534643597,GS,0.006728318791307568,0.0077075817884877385,-0.0013156789367455496,0.00011146051769905097,-0.001592562212129546,-0.0010387956613615533,0.0,8.0,1.0,3
0.004641588833613,0.025,-20.32328534643597,MB-fixed,0.006847630876078092,0.005581897562515037,0.0009233517697591504,0.00022475802926447255,0.00036502187325150885,0.001481681666266792,0.0009233517697591504,6.408923689874861,0.0,3
0.004641588833613,0.025,-20.32328534643597,MB-global-opt,0.006911456860974496,0.005527563688734194,0.0010383203291915773,0.00037036353397195527,0.0001182863074061202,0.0019583543509770346,0.0010383203291915773,4.7380473561634675,0.0,3
0.004641588833613,0.025,-20.32328534643597,PS,0.006847630876079573,0.005581897562515037,0.0009233517697605567,0.00022475802926493195,0.00036502187325177394,0.0014816816662693395,0.0009233517697605567,6.408923689874858,0.0,3
0.004641588833613,0.025,-20.32328534643597,PS+GS,0.006847638892032215,0.005571895967484863,0.0009333609799457406,0.0002247543561929221,0.0003750402078536554,0.0014916817520378258,0.0009333609799457406,6.408923689874858,0.0,3
1e-05,0.02625,-46.98970061337165,GS,1.4615133567374983e-05,2.1512977490756313e-05,-7.628600601750081e-06,8.20471021475722e-08,-7.832416902332171e-06,-7.4247843011679905e-06,0.0,8.0,1.0,3
1e-05,0.02625,-46.98970061337165,MB-fixed,1.4650196248725914e-05,1.3404866874733301e-05,5.128195615563171e-07,2.349828024757836e-07,-7.091007967932208e-08,1.0965492027919563e-06,5.128195615563171e-07,6.408923689874861,0.0,3
1e-05,0.02625,-46.98970061337165,MB-global-opt,1.4615790660125564e-05,1.3204504884845036e-05,6.804962422742486e-07,4.665708463905878e-07,-4.785299924335178e-07,1.839522476982015e-06,6.804962422742486e-07,4.7380473561634675,0.0,3
1e-05,0.02625,-46.98970061337165,PS,1.4650196249910152e-05,1.3404866874733301e-05,5.128195626813428e-07,2.3498280346861326e-07,-7.091008102062183e-08,1.0965492063833074e-06,5.128195626813428e-07,6.408923689874858,0.0,3
1e-05,0.02625,-46.98970061337165,PS+GS,1.4650193703206563e-05,1.3367953608733885e-05,5.497304093123502e-07,2.349799232587969e-07,-3.399207955179207e-08,1.1334528981764923e-06,5.497304093123502e-07,6.408923689874858,0.0,3
1.1006941713e-05,0.02625,-46.57303400391325,GS,1.5997784732491027e-05,2.3597705928857238e-05,-8.399810432990762e-06,3.1334269551964376e-07,-9.178196839622964e-06,-7.621424026358559e-06,0.0,8.0,1.0,3
1.1006941713e-05,0.02625,-46.57303400391325,MB-fixed,1.5929312501050674e-05,1.4733151626256102e-05,3.9969524974203706e-07,3.91409066283194e-07,-5.726187725209805e-07,1.3720092720050546e-06,3.9969524974203706e-07,6.408923689874861,0.0,3
1.1006941713e-05,0.02625,-46.57303400391325,MB-global-opt,1.5941076680311046e-05,1.451401418361975e-05,6.300086626757439e-07,2.719947055755192e-07,-4.566364283245792e-08,1.3056809681839457e-06,6.300086626757439e-07,4.7380473561634675,0.0,3
1.1006941713e-05,0.02625,-46.57303400391325,PS,1.5929312502530973e-05,1.4733151626256102e-05,3.996952511483201e-07,3.914090672568656e-07,-5.726187735334318e-07,1.372009275830072e-06,3.996952511483201e-07,6.408923689874858,0.0,3
1.1006941713e-05,0.02625,-46.57303400391325,PS+GS,1.592932432833057e-05,1.469277976484662e-05,4.400783470674216e-07,3.914331550637161e-07,-5.322955150437204e-07,1.4124522091785636e-06,4.400783470674216e-07,6.408923689874858,0.0,3
1.2115276586e-05,0.02625,-46.15636740071399,GS,1.7425662733216996e-05,2.5884146921173468e-05,-9.329767324617323e-06,1.9679447270822495e-07,-9.818631895729787e-06,-8.84090275350486e-06,0.0,8.0,1.0,3
1.2115276586e-05,0.02625,-46.15636740071399,MB-fixed,1.7021318348575676e-05,1.6193020272892156e-05,-2.276784174526505e-08,2.731582929331211e-07,-7.013306584893659e-07,6.557949749988358e-07,8.642260705589806e-08,6.408923689874861,0.3333333333333333,3
1.2115276586e-05,0.02625,-46.15636740071399,MB-global-opt,1.673061580180028e-05,1.595335774906559e-05,-5.92727373553245e-08,1.1802402760133568e-07,-3.5246067520883103e-07,2.3391520049818203e-07,2.030881365300297e-08,4.7380473561634675,0.6666666666666666,3
1.2115276586e-05,0.02625,-46.15636740071399,PS,1.702131835064809e-05,1.6193020272892156e-05,-2.27678397764691e-08,2.731582932770155e-07,-7.01330657374851e-07,6.557949778219128e-07,8.642260846218055e-08,6.408923689874858,0.3333333333333333,3
1.2115276586e-05,0.02625,-46.15636740071399,PS+GS,1.7021291403906957e-05,1.6148867576060155e-05,2.135925765145385e-08,2.731306985805954e-07,-6.571350109209074e-07,6.99853526223815e-07,1.1583158817292845e-07,6.408923689874858,0.3333333333333333,3
1.3335214322e-05,0.02625,-45.73970080336324,GS,1.9120485596898124e-05,2.8391785177328543e-05,-1.0227323860275326e-05,1.2280385732932056e-07,-1.0532385553411717e-05,-9.922262167138934e-06,0.0,8.0,1.0,3
1.3335214322e-05,0.02625,-45.73970080336324,MB-fixed,1.9043339305765034e-05,1.779750417996162e-05,2.936681605151609e-07,3.9582148018752883e-07,-6.896069055273304e-07,1.2769432265576523e-06,3.0337232771830106e-07,6.408923689874861,0.3333333333333333,3
1.3335214322e-05,0.02625,-45.73970080336324,MB-global-opt,1.904297986143888e-05,1.7535404950308475e-05,5.5542591805846e-07,1.0688568054546718e-06,-2.099761580799572e-06,3.2106134169164924e-06,6.371743706138723e-07,4.7380473561634675,0.3333333333333333,3
1.3335214322e-05,0.02625,-45.73970080336324,PS,1.9043339307837453e-05,1.779750417996162e-05,2.9366816248395795e-07,3.9582147924610947e-07,-6.89606901219918e-07,1.276943226187834e-06,3.0337232884332794e-07,6.408923689874858,0.3333333333333333,3
1.3335214322e-05,0.02625,-45.73970080336324,PS+GS,1.904336205349466e-05,1.7749218572893355e-05,3.4197537792657237e-07,3.9580411194896126e-07,-6.412565430195071e-07,1.3252072988726517e-06,3.4197537792657237e-07,6.408923689874858,0.0,3
1.4677992676e-05,0.02625,-45.32303421342122,GS,2.1075988645276784e-05,3.1141984156102254e-05,-1.111979494308931e-05,1.0426176927786656e-07,-1.137879553604306e-05,-1.0860794350135558e-05,0.0,8.0,1.0,3
1.4677992676e-05,0.02625,-45.32303421342122,MB-fixed,2.1005636770432545e-05,1.9560924843675664e-05,3.9443008823525336e-07,4.4114554940834003e-07,-7.014362074072423e-07,1.490296383877749e-06,4.325488231593506e-07,6.408923689874861,0.3333333333333333,3
1.4677992676e-05,0.02625,-45.32303421342122,MB-global-opt,2.0834363701223897e-05,1.927430042147904e-05,5.183450946836615e-07,9.886566468110821e-07,-1.9376141656019392e-06,2.9743043549692623e-06,7.032963582324444e-07,4.7380473561634675,0.3333333333333333,3
1.4677992676e-05,0.02625,-45.32303421342122,PS,2.1005636770728604e-05,1.9560924843675664e-05,3.944300885165101e-07,4.411455496310756e-07,-7.014362076792913e-07,1.4902963847123117e-06,4.3254882344060733e-07,6.408923689874858,0.3333333333333333,3
1.4677992676e-05,0.02625,-45.32303421342122,PS+GS,2.1005618008847666e-05,1.950812168227678e-05,4.472154261285032e-07,4.411588867385512e-07,-6.486840012789437e-07,1.54311485353595e-06,4.6774431982458443e-07,6.408923689874858,0.3333333333333333,3
1.6155980984e-05,0.02625,-44.90636763104345,GS,2.3460568289242662e-05,3.4158166822395586e-05,-1.1870626947615058e-05,2.535894250947407e-07,-1.2500578001786182e-05,-1.1240675893443933e-05,0.0,8.0,1.0,3
1.6155980984e-05,0.02625,-44.90636763104345,MB-fixed,2.361673140960363e-05,2.149902160519801e-05,9.368732339254386e-07,5.906141418877675e-07,-5.30293629012843e-07,2.4040400968637203e-06,9.368732339254386e-07,6.408923689874861,0.0,3
1.6155980984e-05,0.02625,-44.90636763104345,MB-global-opt,2.366455856546897e-05,2.118559037977974e-05,1.2957402574157815e-06,9.830571554775462e-07,-1.146309095281736e-06,3.7377896101132994e-06,1.2957402574157815e-06,4.7380473561634675,0.0,3
1.6155980984e-05,0.02625,-44.90636763104345,PS,2.3616731410787867e-05,2.149902160519801e-05,9.368732350504632e-07,5.906141416316761e-07,-5.302936272516524e-07,2.404040097352579e-06,9.368732350504632e-07,6.408923689874858,0.0,3
1.6155980984e-05,0.02625,-44.90636763104345,PS+GS,2.361675683578331e-05,2.1441280680489783e-05,9.946383135043615e-07,5.906181994871433e-07,-4.725386290695488e-07,2.461815256078272e-06,9.946383135043615e-07,6.408923689874858,0.0,3
1.77827941e-05,0.02625,-44.489701057094855,GS,2.555581844809751e-05,3.746601383403103e-05,-1.3187986308338395e-05,1.2159460514604735e-07,-1.3490044052523339e-05,-1.2885928564153451e-05,0.0,8.0,1.0,3
1.77827941e-05,0.02625,-44.489701057094855,MB-fixed,2.5892909065738934e-05,2.362909193465157e-05,9.691716778004167e-07,5.269407350272407e-07,-3.3982167392196854e-07,2.278165029522802e-06,9.691716778004167e-07,6.408923689874861,0.0,3
1.77827941e-05,0.02625,-44.489701057094855,MB-global-opt,2.6345855922649264e-05,2.3286361491736685e-05,1.7422016347801155e-06,1.1172232152651407e-06,-1.0331346866685849e-06,4.517537956228816e-06,1.7422016347801155e-06,4.7380473561634675,0.0,3
1.77827941e-05,0.02625,-44.489701057094855,PS,2.589290906751529e-05,2.362909193465157e-05,9.691716794879558e-07,5.269407341998128e-07,-3.398216701789846e-07,2.2781650291548962e-06,9.691716794879558e-07,6.408923689874858,0.0,3
1.77827941e-05,0.02625,-44.489701057094855,PS+GS,2.5892917941305882e-05,2.3565954226700825e-05,1.0323178175397616e-06,5.269348967129698e-07,-2.7666103100597055e-07,2.341296666085494e-06,1.0323178175397616e-06,6.408923689874858,0.0,3
1.9573417815e-05,0.02625,-44.07303449237334,GS,2.809208039759407e-05,4.1093680679837874e-05,-1.440620430212351e-05,2.8634687419924595e-08,-1.4477336809006646e-05,-1.4335071795240374e-05,0.0,8.0,1.0,3
1.9573417815e-05,0.02625,-44.07303449237334,MB-fixed,2.8004544053790898e-05,2.59701456457595e-05,6.341712053418514e-07,7.702493824786754e-07,-1.2792343331021186e-06,2.5475767437858213e-06,7.129766186183171e-07,6.408923689874861,0.3333333333333333,3
1.9573417815e-05,0.02625,-44.07303449237334,MB-global-opt,2.7455624290517733e-05,2.5595393414512557e-05,4.874496614792874e-07,2.0080612642263284e-06,-4.5008510524285625e-06,5.475750375387137e-06,1.0911256204189823e-06,4.7380473561634675,0.3333333333333333,3
1.9573417815e-05,0.02625,-44.07303449237334,PS,2.8004544054383018e-05,2.59701456457595e-05,6.341712059043638e-07,7.70249382326582e-07,-1.279234332161785e-06,2.5475767439705126e-06,7.129766188995727e-07,6.408923689874858,0.3333333333333333,3
1.9573417815e-05,0.02625,-44.07303449237334,PS+GS,2.8004553256207505e-05,2.5901109761194974e-05,7.03215832202155e-07,7.702738266174006e-07,-1.2102504288486527e-06,2.616682093252963e-06,7.590174406768557e-07,6.408923689874858,0.3333333333333333,3
2.15443469e-05,0.02625,-43.65636793814352,GS,3.14472499898244e-05,4.507203569747986e-05,-1.5197148207146685e-05,5.866988427467451e-08,-1.5342892279215626e-05,-1.5051404135077744e-05,0.0,8.0,1.0,3
2.15443469e-05,0.02625,-43.65636793814352,MB-fixed,3.13576814686319e-05,2.854307433275416e-05,1.2467230624461444e-06,8.090039562433535e-07,-7.62954174188279e-07,3.256400299080568e-06,1.2467230624461444e-06,6.408923689874861,0.0,3
2.15443469e-05,0.02625,-43.65636793814352,MB-global-opt,3.1518790134891596e-05,2.813332651441236e-05,1.809524113734657e-06,1.2055047574051659e-06,-1.185115715792838e-06,4.804163943262152e-06,1.809524113734657e-06,4.7380473561634675,0.0,3
2.15443469e-05,0.02625,-43.65636793814352,PS,3.135768146892796e-05,2.854307433275416e-05,1.246723062727401e-06,8.090039561180435e-07,-7.629541735957352e-07,3.2564002990505376e-06,1.246723062727401e-06,6.408923689874858,0.0,3
2.15443469e-05,0.02625,-43.65636793814352,PS+GS,3.135768152429108e-05,2.8467592602110514e-05,1.3222048459660133e-06,8.090124040720199e-07,-6.874933762381828e-07,3.3319030681702095e-06,1.3222048459660133e-06,6.408923689874858,0.0,3
1e-05,0.0275,-46.98970064051505,GS,1.4419494407687713e-05,2.17579662382672e-05,-8.059446550963875e-06,7.254808379883455e-08,-8.23966598184155e-06,-7.8792271200862e-06,0.0,8.0,1.0,3
1e-05,0.0275,-46.98970064051505,MB-fixed,1.4084406486721454e-05,1.3551817163337532e-05,-1.7163100095215197e-07,2.928665133510886e-07,-8.991517512674069e-07,5.55889749363103e-07,2.2513740634740165e-08,6.408923689874861,0.6666666666666666,3
1e-05,0.0275,-46.98970064051505,MB-global-opt,1.3641991538489625e-05,1.3347475821046118e-05,-3.875838594809747e-07,7.482960638777497e-07,-2.246454331290991e-06,1.4712866123290415e-06,7.326138917740366e-08,4.7380473561634675,0.6666666666666666,3
1e-05,0.0275,-46.98970064051505,PS,1.4084406488793869e-05,1.3551817163337532e-05,-1.716309989833566e-07,2.9286651369562507e-07,-8.991517501544877e-07,5.558897521877744e-07,2.251374147850978e-08,6.408923689874858,0.6666666666666666,3
1e-05,0.0275,-46.98970064051505,PS+GS,1.4084403641885975e-05,1.3514185112084576e-05,-1.3400165229290015e-07,2.9285570512910384e-07,-8.614955534963261e-07,5.934922489105259e-07,3.505005635358767e-08,6.408923689874858,0.6666666666666666,3
1.1006941713e-05,0.0275,-46.57303403378984,GS,1.5637491184901837e-05,2.3865528416155968e-05,-9.009911790499222e-06,1.216334089209383e-07,-9.31206592860473e-06,-8.707757652393714e-06,0.0,8.0,1.0,3
1.1006941713e-05,0.0275,-46.57303403378984,MB-fixed,1.5406061663133148e-05,1.4893912276603416e-05,-2.5815369662692533e-07,5.671964412460308e-08,-3.990531035921638e-07,-1.1725428966168685e-07,0.0,6.408923689874861,1.0,3
1.1006941713e-05,0.0275,-46.57303403378984,MB-global-opt,1.5632820615785192e-05,1.467042691460918e-05,1.807526703867518e-07,2.410268418776431e-07,-4.179911970581652e-07,7.794965378316689e-07,1.8879453578257654e-07,4.7380473561634675,0.3333333333333333,3
1.1006941713e-05,0.0275,-46.57303403378984,PS,1.5406061664909505e-05,1.4893912276603416e-05,-2.5815369493938667e-07,5.6719644863087954e-08,-3.990531037391233e-07,-1.1725428613965006e-07,0.0,6.408923689874858,1.0,3
1.1006941713e-05,0.0275,-46.57303403378984,PS+GS,1.5406056624793035e-05,1.4852755080729807e-05,-2.1700128717642614e-07,5.6732633926233355e-08,-3.5793296259776214e-07,-7.606961175509015e-08,0.0,6.408923689874858,1.0,3
1.2115276586e-05,0.0275,-46.156367433598966,GS,1.754941108404277e-05,2.6176917593767612e-05,-9.504977063926983e-06,9.977964990347388e-08,-9.752843455114376e-06,-9.25711067273959e-06,0.0,8.0,1.0,3
1.2115276586e-05,0.0275,-46.156367433598966,MB-fixed,1.7740413883989465e-05,1.6368882572503907e-05,4.845106172860868e-07,1.2476972896526616e-07,1.745654282824426e-07,7.94455806289731e-07,4.845106172860868e-07,6.408923689874861,0.0,3
1.2115276586e-05,0.0275,-46.156367433598966,MB-global-opt,1.774475670046627e-05,1.6124469674583253e-05,7.33049190859701e-07,4.766684150706404e-07,-4.510607950028622e-07,1.9171591767222643e-06,7.33049190859701e-07,4.7380473561634675,0.0,3
1.2115276586e-05,0.0275,-46.156367433598966,PS,1.7740413885469763e-05,1.6368882572503907e-05,4.845106186923671e-07,1.247697285242103e-07,1.7456543078436638e-07,7.944558066003678e-07,4.845106186923671e-07,6.408923689874858,0.0,3
1.2115276586e-05,0.0275,-46.156367433598966,PS+GS,1.774042223819568e-05,1.63238718655645e-05,5.295292607213981e-07,1.2476666903276724e-07,2.1959167301146973e-07,8.394668484313264e-07,5.295292607213981e-07,6.408923689874858,0.0,3
1.3335214322e-05,0.0275,-45.739700839559546,GS,1.915720713056383e-05,2.8711812793957847e-05,-1.0512466019922212e-05,6.251719312154944e-08,-1.0667767336986306e-05,-1.0357164702858117e-05,0.0,8.0,1.0,3
1.3335214322e-05,0.0275,-45.739700839559546,MB-fixed,1.9147430977343543e-05,1.7989879425694966e-05,2.0018000278139808e-07,4.4854122907211435e-07,-9.140581796176767e-07,1.314418185180473e-06,2.8107107074385785e-07,6.408923689874861,0.3333333333333333,3
1.3335214322e-05,0.0275,-45.739700839559546,MB-global-opt,1.9209385010358442e-05,1.772259040500046e-05,5.263253548400591e-07,8.482315487373474e-07,-1.5807986236486616e-06,2.63344933332878e-06,5.512679574308047e-07,4.7380473561634675,0.3333333333333333,3
1.3335214322e-05,0.0275,-45.739700839559546,PS,1.914743097852778e-05,1.7989879425694966e-05,2.0018000390642385e-07,4.485412286240678e-07,-9.140581773796416e-07,1.3144181851924894e-06,2.810710715876269e-07,6.408923689874858,0.3333333333333333,3
1.3335214322e-05,0.0275,-45.739700839559546,PS+GS,1.9147427300284885e-05,1.7940656459547455e-05,2.493994757231842e-07,4.485549365250988e-07,-8.648727578767807e-07,1.3636717093231491e-06,3.1389186882317167e-07,6.408923689874858,0.3333333333333333,3
