sweep,parameter_name,parameter_value,repetition,seed,mean_T,std_T_samples,T_eff,eta_atm,eta_geo,sigma2_turb_m2,sigma2_UAV_m2,link_distance_km
turbulence,turbulence_strength,1.9952623149688832e-16,2,304026,0.09835477675627885,0.022796157506769582,0.09835477675627885,0.13073883451571086,0.9380283687266077,0.006122989557553642,0.010177636208000001,20.0
turbulence,turbulence_strength,1.9952623149688832e-16,3,305026,0.09513764815183114,0.026378205260967985,0.09513764815183115,0.13073883451571086,0.9380283687266077,0.006122989557553642,0.010177636208000001,20.0
turbulence,turbulence_strength,1.9952623149688832e-16,4,306026,0.09307276820650212,0.02819784255576287,0.09307276820650214,0.13073883451571086,0.9380283687266077,0.006122989557553642,0.010177636208000001,20.0
turbulence,turbulence_strength,2.511886431509582e-16,0,302026,0.09547330547444505,0.024147577247731714,0.09547330547444505,0.13073883451571086,0.9380283687266077,0.007708387150154596,0.010177636208000001,20.0
turbulence,turbulence_strength,2.511886431509582e-16,1,303026,0.09409458130105663,0.025643699835537995,0.09409458130105662,0.13073883451571086,0.9380283687266077,0.007708387150154596,0.010177636208000001,20.0
turbulence,turbulence_strength,2.511886431509582e-16,2,304026,0.09049058331515486,0.02772719793112358,0.09049058331515485,0.13073883451571086,0.9380283687266077,0.007708387150154596,0.010177636208000001,20.0
turbulence,turbulence_strength,2.511886431509582e-16,3,305026,0.09475809959681725,0.02641022348883073,0.09475809959681723,0.13073883451571086,0.9380283687266077,0.007708387150154596,0.010177636208000001,20.0
turbulence,turbulence_strength,2.511886431509582e-16,4,306026,0.09396215412117018,0.02725290065508656,0.09396215412117018,0.13073883451571086,0.9380283687266077,0.007708387150154596,0.010177636208000001,20.0
turbulence,turbulence_strength,3.1622776601683793e-16,0,302026,0.09106230549362433,0.028205169642249665,0.09106230549362432,0.13073883451571086,0.9380283687266077,0.009704284467277235,0.010177636208000001,20.0
turbulence,turbulence_strength,3.1622776601683793e-16,1,303026,0.08962282556640994,0.02942511256508876,0.08962282556640994,0.13073883451571086,0.9380283687266077,0.009704284467277235,0.010177636208000001,20.0
turbulence,turbulence_strength,3.1622776601683793e-16,2,304026,0.08984435885072611,0.028481661332154483,0.08984435885072613,0.13073883451571086,0.9380283687266077,0.009704284467277235,0.010177636208000001,20.0
turbulence,turbulence_strength,3.1622776601683793e-16,3,305026,0.0902741284253734,0.0294037792719993,0.09027412842537341,0.13073883451571086,0.9380283687266077,0.009704284467277235,0.010177636208000001,20.0
