sweep,parameter_name,parameter_value,parameter_unit,scheme,mean_I_AB,std_I_AB,mean_chi_BE,std_chi_BE,mean_K_raw,std_K_raw,mean_K_positive,std_K_positive,mean_T,std_repetition_mean_T,mean_eta_atm,mean_eta_geo,mean_sigma2_turb_m2,mean_sigma2_UAV_m2,link_distance_km
visibility,visibility,27.75,km,GS,0.31263493136422743,0.009264835197211751,0.23090840753886446,0.00621571673719114,0.06609477725715154,0.002618890503908646,0.0660947875551364,0.0026188902737047264,0.25026282294522906,0.00789223224849041,0.48038257581803184,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,27.75,km,PS,0.3130275660593703,0.009185314039862336,0.18476119132442564,0.004780611699228289,0.11261499643197617,0.0039779656136714305,0.11261499643197617,0.0039779656136714305,0.25026282294522906,0.00789223224849041,0.48038257581803184,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,27.75,km,PS+GS,0.31302778275295956,0.009185381053359898,0.1846294246707044,0.004776380192150927,0.11274696894460712,0.003982297807493499,0.11274696894460712,0.003982297807493499,0.25026282294522906,0.00789223224849041,0.48038257581803184,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,29.5,km,Uniform QAM,0.325557687702327,0.0072874336854161295,0.2422339489994104,0.005355190326211999,0.0670458543178002,0.001625066888007429,0.06704590149028566,0.001625048103783352,0.2622714271484102,0.0058216785606929715,0.5017370114755576,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,29.5,km,Maxwell-Boltzmann QAM,0.32588074033582626,0.0072672644104123055,0.1901490683579162,0.004257021961907674,0.1194376349611187,0.0027185369944282617,0.1194376349611187,0.0027185369944282617,0.2622714271484102,0.0058216785606929715,0.5017370114755576,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,29.5,km,Binomial QAM,0.3258581285773744,0.007270963657765194,0.19091390506368272,0.004273192456063403,0.11865131708482295,0.0027079207362941987,0.11865131708482295,0.0027079207362941987,0.2622714271484102,0.0058216785606929715,0.5017370114755576,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,29.5,km,GS,0.3255807401031945,0.00728785411149828,0.23858338080495534,0.005278342944665642,0.07071832229307931,0.0017018198287853498,0.07071833086760738,0.001701816954707496,0.2622714271484102,0.0058216785606929715,0.5017370114755576,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,29.5,km,PS,0.32588074033582703,0.007267264410412322,0.19014906835793605,0.0042570219619081145,0.11943763496109952,0.0027185369944278267,0.11943763496109952,0.0027185369944278267,0.2622714271484102,0.0058216785606929715,0.5017370114755576,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,29.5,km,PS+GS,0.3258809369247365,0.007267110176755847,0.1900103352940426,0.004254088216489494,0.11957655478445701,0.0027213864090719414,0.11957655478445701,0.0027213864090719414,0.2622714271484102,0.0058216785606929715,0.5017370114755576,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,31.25,km,Uniform QAM,0.3348085851524611,0.014721693247146108,0.2481185273154293,0.010115444620309364,0.0699496285794087,0.003893221389295987,0.06994968563497281,0.0038932467101299418,0.27076569088798513,0.01275019139495976,0.5214941907450963,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,31.25,km,Maxwell-Boltzmann QAM,0.33524435326514224,0.014722652204087562,0.1942718085738398,0.007614992163800897,0.12421032702804527,0.006405014912523377,0.12421032702804527,0.006405014912523377,0.27076569088798513,0.01275019139495976,0.5214941907450963,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,31.25,km,Binomial QAM,0.3352531267073522,0.014744169760184157,0.1950638697723332,0.0076529758285355624,0.12342660059965127,0.006388612951821047,0.12342660059965127,0.006388612951821047,0.27076569088798513,0.01275019139495976,0.5214941907450963,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,31.25,km,GS,0.33483376263585496,0.014724063427087009,0.24434880327827643,0.009944144010674063,0.07374327122578568,0.0040670381749670645,0.07374328044163124,0.0040670400195615694,0.27076569088798513,0.01275019139495976,0.5214941907450963,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,31.25,km,PS,0.33524435326514296,0.014722652204087633,0.19427180857386042,0.007614992163801823,0.12421032702802534,0.006405014912522505,0.12421032702802534,0.006405014912522505,0.27076569088798513,0.01275019139495976,0.5214941907450963,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,31.25,km,PS+GS,0.335244632761811,0.014722797361161645,0.19412812705993573,0.007608092303020187,0.1243542740637846,0.006412099574865312,0.1243542740637846,0.006412099574865312,0.27076569088798513,0.01275019139495976,0.5214941907450963,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,33.0,km,Uniform QAM,0.3501345542918587,0.014339044325141468,0.2572619404494646,0.0097632882215203,0.07536588612780111,0.0039005442690165475,0.07536592182840926,0.003900551474893039,0.28524273971324055,0.01257686301551048,0.53981359877319,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,33.0,km,Maxwell-Boltzmann QAM,0.35039981533053766,0.014373733684357006,0.20044069464127365,0.007269916002040273,0.13243912992273707,0.0064163609764348204,0.13243912992273707,0.0064163609764348204,0.28524273971324055,0.01257686301551048,0.53981359877319,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,33.0,km,Binomial QAM,0.3503814246002575,0.014395857500284864,0.20127940719169307,0.00730780733199871,0.13158294617855154,0.006393631402798357,0.13158294617855154,0.006393631402798357,0.28524273971324055,0.01257686301551048,0.53981359877319,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,33.0,km,GS,0.3501641121158796,0.014341397404821325,0.2532931315099868,0.009592580940459026,0.07936277500009878,0.004073689439027078,0.07936277903820596,0.0040736850072584626,0.28524273971324055,0.01257686301551048,0.53981359877319,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,33.0,km,PS,0.3503998153305384,0.014373733684357015,0.2004406946412954,0.007269916002041344,0.132439129922716,0.006416360976433794,0.132439129922716,0.006416360976433794,0.28524273971324055,0.01257686301551048,0.53981359877319,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
visibility,visibility,33.0,km,PS+GS,0.3504000173047698,0.01437372233439414,0.2002885282897723,0.007263032860947901,0.13259148814975888,0.006423303206896162,0.13259148814975888,0.006423303206896162,0.28524273971324055,0.01257686301551048,0.53981359877319,0.9380283687266078,0.030687641978789804,0.010177636208000001,20.0
