parameter_name,parameter_value,parameter_unit,scheme,mean_I_AB,std_I_AB,mean_chi_BE,std_chi_BE,mean_beta_I_AB,std_beta_I_AB,mean_K_raw,std_K_raw,mean_K_positive,std_K_positive,ci95_low,ci95_high,repetitions,ncut
link_distance,56.0,km,PS+GS,0.00023139387180792296,2.1423788511171438e-05,0.00016262493279448222,1.4952928754993827e-05,0.00021982417821752678,2.0352599085612875e-05,5.719924542304459e-05,5.417561804641374e-06,5.719924542305572e-05,5.4175618046473606e-06,5.0472453972181265e-05,6.392603687393018e-05,5,150
link_distance,60.0,km,Uniform QAM,0.0001329716093289482,6.749808075515168e-06,0.00012955105743038854,6.406292732210894e-06,0.00012632302886250079,6.412317671739413e-06,-3.2280285678877645e-06,1.5510655972147016e-07,1.2315068044568716e-08,1.9838413677694727e-08,-1.2317576000498004e-08,3.694771208963544e-08,5,150
link_distance,60.0,km,Maxwell-Boltzmann QAM,0.00013299745541024908,6.81662413658375e-06,9.382288673801445e-05,4.72434511604289e-06,0.0001263475826397366,6.475792929754548e-06,3.252469590172217e-05,1.7587335114485447e-06,3.2524695901762094e-05,1.7587335114642282e-06,3.034093981814247e-05,3.470845198538172e-05,5,150
link_distance,60.0,km,Binomial QAM,0.00013298448330218148,6.8307826470845095e-06,9.424882847348434e-05,4.744621551326716e-06,0.0001263352591370724,6.489243514730278e-06,3.2086430663588075e-05,1.752358538121588e-06,3.2086430663623325e-05,1.752358538132596e-06,2.9910590154879097e-05,3.426227117236755e-05,5,150
link_distance,60.0,km,GS,0.00013297160910250434,6.7498082028802375e-06,0.00012675180895375203,6.275136143032977e-06,0.0001263230286473791,6.412317792736222e-06,-4.287803063729155e-07,2.0001879810787628e-07,6.65708857368743e-07,1.3998395201684982e-07,4.91895823823137e-07,8.39521890914349e-07,5,150
link_distance,60.0,km,PS,0.00013299745541159522,6.816624136565857e-06,9.38228867380271e-05,4.7243451160462755e-06,0.00012634758264101547,6.475792929737571e-06,3.252469590298835e-05,1.7587335114291182e-06,3.252469590301763e-05,1.758733511443353e-06,3.0340939819423925e-05,3.470845198661133e-05,5,150
link_distance,60.0,km,PS+GS,0.0001329974683157674,6.816623906309755e-06,9.374643229970221e-05,4.720703185099686e-06,0.000126347594899979,6.4757927109942624e-06,3.26011626002768e-05,1.7623557499326207e-06,3.260116260030608e-05,1.762355749944763e-06,3.0412908913572268e-05,3.478941628703989e-05,5,150
link_distance,64.0,km,Uniform QAM,6.686397248736944e-05,1.1206159373044053e-05,6.590889761591487e-05,1.093381731763251e-05,6.352077386300096e-05,1.0645851404391854e-05,-2.3881237529139e-06,3.2031349425476894e-07,4.996003610813204e-18,5.1040387697758985e-18,-1.3414975750537717e-18,1.1333504796680181e-17,5,150
link_distance,64.0,km,Maxwell-Boltzmann QAM,6.687580918812719e-05,1.1110151855383738e-05,4.7116745251327834e-05,7.892872270516528e-06,6.353201872872082e-05,1.055464426261455e-05,1.641527347739299e-05,2.6631222472597696e-06,1.641527347741981e-05,2.663122247265865e-06,1.3108570460174275e-05,1.9721976494665343e-05,5,150
link_distance,64.0,km,Binomial QAM,6.686408376022148e-05,1.1086688121850686e-05,4.733905600172901e-05,7.929050336988416e-06,6.352087957221041e-05,1.0532353715758152e-05,1.61818235704814e-05,2.6051199038751127e-06,1.6181823570504196e-05,2.605119903878318e-06,1.2947139974854432e-05,1.941650716615396e-05,5,150
link_distance,64.0,km,GS,6.68639729689835e-05,1.1206162128617893e-05,6.443148361625211e-05,1.0695332763890085e-05,6.352077432053433e-05,1.0645854022187001e-05,-9.107092957177958e-07,1.43245024258523e-07,1.0798090674009265e-07,5.382216686981117e-08,4.115185983253262e-08,1.7480995364765267e-07,5,150
