run_id,timestamp,distance_km,sigma_r,sigma_s,R,Gamma,N_samples,mean_r,std_r,min_r,max_r,mean_Ti,std_Ti,min_Ti,max_Ti,T_eff
20260502_153747,2026-05-02 15:37:47,19.0000000000,99.4649865176,70.3323664572,0.4256987375,2.0000026122,60000,87.8927510324,46.0581463876,0.5013341107,362.9255425343,0.0000006129,0.0000702612,0.0000000000,0.0153051947,0.0000006129
20260502_153747,2026-05-02 15:37:47,19.0000000000,99.4649872910,70.3323670041,0.4256987375,2.0000026122,60000,88.3669662795,46.2079760120,0.3638491409,349.0193877941,0.0000009018,0.0001033648,0.0000000000,0.0212506017,0.0000009018
20260502_153748,2026-05-02 15:37:48,19.0000000000,99.4649881145,70.3323675864,0.4256987375,2.0000026122,60000,88.0094026931,46.0845964331,0.0363717891,349.7859789993,0.0000015439,0.0001904782,0.0000000000,0.0305083375,0.0000015439
20260502_153748,2026-05-02 15:37:48,19.0000000000,99.4649889883,70.3323682043,0.4256987375,2.0000026122,60000,88.2860208606,46.1683926001,0.3873253879,314.4582835012,0.0000013214,0.0001278321,0.0000000000,0.0202413864,0.0000013214
20260502_153748,2026-05-02 15:37:48,19.0000000000,99.4651906743,70.3325108178,0.4256987375,2.0000026122,60000,88.0629054456,45.9405605719,0.3471753532,369.5483749864,0.0000009956,0.0001182706,0.0000000000,0.0219572088,0.0000009956
20260502_153748,2026-05-02 15:37:48,19.0000000000,99.4651318843,70.3324692470,0.4256987375,2.0000026122,60000,88.0199433769,46.1391351423,0.1618339148,336.5736262309,0.0000021077,0.0001884425,0.0000000000,0.0284853271,0.0000021077
20260502_153748,2026-05-02 15:37:48,19.0000000000,99.4650895740,70.3324393291,0.4256987375,2.0000026122,60000,88.0107405217,46.0213683840,0.1772190393,329.8914332008,0.0000020876,0.0001943255,0.0000000000,0.0280782909,0.0000020876
20260502_153749,2026-05-02 15:37:49,19.0000000000,99.4650591238,70.3324177976,0.4256987375,2.0000026122,60000,88.3113729807,46.2414189275,0.3447453114,358.6473833936,0.0000010597,0.0001246716,0.0000000000,0.0220593076,0.0000010597
20260502_153749,2026-05-02 15:37:49,19.0000000000,99.4650372093,70.3324023016,0.4256987375,2.0000026122,60000,87.9876989177,46.0263058010,0.1925529624,344.5655039106,0.0000032503,0.0002553667,0.0000000000,0.0276424477,0.0000032503
20260502_153749,2026-05-02 15:37:49,19.0000000000,99.4650214377,70.3323911494,0.4256987375,2.0000026122,60000,88.4425595103,46.3092458774,0.4085726180,321.1039472250,0.0000011517,0.0001294930,0.0000000000,0.0193186588,0.0000011517
20260502_153749,2026-05-02 15:37:49,19.0000000000,99.4650100871,70.3323831234,0.4256987375,2.0000026122,60000,88.0998747821,46.1462592095,0.3124978378,329.7204008287,0.0000012696,0.0001430054,0.0000000000,0.0233877393,0.0000012696
20260502_153749,2026-05-02 15:37:49,19.0000000000,99.4650019182,70.3323773471,0.4256987375,2.0000026122,60000,88.4435144612,46.1188047267,0.2813345178,323.7616244133,0.0000013691,0.0001485501,0.0000000000,0.0246129077,0.0000013691
20260502_153750,2026-05-02 15:37:50,19.0000000000,99.4649960392,70.3323731900,0.4256987375,2.0000026122,60000,88.0616533962,46.2334508676,0.3063981199,367.4026145615,0.0000018457,0.0001642021,0.0000000000,0.0236326146,0.0000018457
20260502_153750,2026-05-02 15:37:50,19.0000000000,99.4649918082,70.3323701982,0.4256987375,2.0000026122,60000,88.2244930940,46.0201551016,0.3164371373,339.0658462576,0.0000025180,0.0001889448,0.0000000000,0.0232284103,0.0000025180
20260502_153750,2026-05-02 15:37:50,19.0000000000,99.4649887632,70.3323680451,0.4256987375,2.0000026122,60000,88.3470074717,46.1048372075,0.4542942802,308.8223491140,0.0000009378,0.0000919473,0.0000000000,0.0173262136,0.0000009378
20260502_153750,2026-05-02 15:37:50,19.0000000000,99.4649865717,70.3323664955,0.4256987375,2.0000026122,60000,88.4991712782,46.2369322554,0.0485100089,357.8727239456,0.0000015202,0.0001564622,0.0000000000,0.0304217342,0.0000015202
20260502_153750,2026-05-02 15:37:50,19.0000000000,99.4649849945,70.3323653803,0.4256987375,2.0000026122,60000,88.3518304548,46.3987320022,0.4835600811,314.6468595494,0.0000011468,0.0001152913,0.0000000000,0.0160625692,0.0000011468
20260502_153751,2026-05-02 15:37:51,19.0000000000,99.4649838595,70.3323645777,0.4256987375,2.0000026122,60000,88.5023207319,46.2429565291,0.3553626873,318.7507055514,0.0000007892,0.0001009250,0.0000000000,0.0216114975,0.0000007892
20260502_153751,2026-05-02 15:37:51,19.0000000000,99.4649830426,70.3323640000,0.4256987375,2.0000026122,60000,88.1176742033,45.9585559524,0.2000427671,331.3533904013,0.0000007861,0.0001147166,0.0000000000,0.0274190920,0.0000007861
20260502_153751,2026-05-02 15:37:51,5.0000000000,26.1750895029,18.5085832857,0.1250597542,2.0071753536,60000,23.2351866315,12.1982085275,0.0623977159,87.6178532802,0.0000190863,0.0019279721,0.0000000000,0.3359230671,0.0000190863
20260502_153751,2026-05-02 15:37:51,7.8947368421,41.3289954652,29.2240129531,0.1840290968,2.0004971475,60000,36.6086482556,19.1426347349,0.1843992088,148.3427759171,0.0000123733,0.0010065419,0.0000000000,0.1193503102,0.0000123733
20260502_153752,2026-05-02 15:37:52,10.7894736842,56.4829220738,39.9394572196,0.2459757384,2.0000773334,60000,50.2022046023,26.1349693652,0.2449527392,185.2002483145,0.0000046100,0.0004344568,0.0000000000,0.0687710162,0.0000046100
20260502_153752,2026-05-02 15:37:52,13.6842105263,71.6368568441,50.6549072574,0.3089569746,2.0000186627,60000,63.5596996802,33.1526284097,0.0864257170,253.1044490471,0.0000041690,0.0004213741,0.0000000000,0.0662037367,0.0000041690
20260502_153752,2026-05-02 15:37:52,16.5789473684,86.7907960110,61.3703604040,0.3724172688,2.0000059129,60000,76.8183489444,40.2866421674,0.5343484487,291.4226257945,0.0000007204,0.0000917164,0.0000000000,0.0156274493,0.0000007204
20260502_153752,2026-05-02 15:37:52,19.4736842105,101.9447380480,72.0858155800,0.4361386400,2.0000022537,60000,90.6727800324,47.5160302631,0.2769142012,377.9237193897,0.0000008929,0.0001147770,0.0000000000,0.0233881356,0.0000008929
20260502_153752,2026-05-02 15:37:52,22.3684210526,117.0986822189,82.8012722650,0.5000180750,2.0000009818,60000,103.6464934111,54.0621005402,0.8125625871,391.2347361655,0.0000002205,0.0000248196,0.0000000000,0.0051042161,0.0000002205
20260502_153752,2026-05-02 15:37:52,25.2631578947,132.2526281247,93.5167301767,0.5640005220,2.0000004733,60000,117.2941899754,61.3057700331,0.3770362020,424.9547928848,0.0000005365,0.0000575638,0.0000000000,0.0103814002,0.0000005365
20260502_153753,2026-05-02 15:37:53,28.1578947368,147.4065755308,104.2321891493,0.6280538665,2.0000002469,60000,130.7315591910,68.4975712736,0.6444649410,502.4178199318,0.0000003367,0.0000342713,0.0000000000,0.0052741218,0.0000003367
20260502_153753,2026-05-02 15:37:53,31.0526315789,162.5605242898,114.9476490786,0.6921581024,2.0000001373,60000,143.9632305291,75.3875484216,0.5429887321,574.0095629060,0.0000001589,0.0000229344,0.0000000000,0.0045620755,0.0000001589
20260502_153753,2026-05-02 15:37:53,33.9473684211,177.7144743047,125.6631098959,0.7563001120,2.0000000804,60000,157.1556333086,81.9807259095,0.6013715407,588.8756973071,0.0000000835,0.0000135201,0.0000000000,0.0031712480,0.0000000835
20260502_153753,2026-05-02 15:37:53,36.8421052632,192.8684255091,136.3785715542,0.8204709336,2.0000000492,60000,171.3796879850,89.2632410716,0.7133270379,656.2511419863,0.0000000655,0.0000101456,0.0000000000,0.0021049075,0.0000000655
20260502_153753,2026-05-02 15:37:53,39.7368421053,208.0223778556,147.0940340202,0.8846642352,2.0000000313,60000,183.9836090558,96.4319321661,0.6368551952,722.8352027546,0.0000001244,0.0000107951,0.0000000000,0.0016839766,0.0000001244
20260502_153754,2026-05-02 15:37:54,42.6315789474,223.1763313100,157.8094972697,0.9488754153,2.0000000205,60000,197.6149751664,103.3647483697,0.6815263685,748.0507205091,0.0000000301,0.0000052832,0.0000000000,0.0012040130,0.0000000301
20260502_153754,2026-05-02 15:37:54,45.5263157895,238.3302858468,168.5249612844,1.0131010489,2.0000000138,60000,211.3197779363,110.9165783331,0.5398072608,830.8091466684,0.0000000441,0.0000052786,0.0000000000,0.0009700066,0.0000000441
20260502_153754,2026-05-02 15:37:54,48.4210526316,253.4842414463,179.2404260506,1.0773385340,2.0000000096,60000,225.1369064827,117.6393580821,1.7546893551,845.8746150979,0.0000000126,0.0000013181,0.0000000000,0.0002137479,0.0000000126
20260502_153754,2026-05-02 15:37:54,51.3157894737,268.6381980935,189.9558915576,1.1415858581,2.0000000067,60000,238.0495477523,124.4627162454,0.6072634559,945.2725196757,0.0000000452,0.0000038204,0.0000000000,0.0005053027,0.0000000452
20260502_153754,2026-05-02 15:37:54,54.2105263158,283.7921557766,200.6713577972,1.2058414404,2.0000000049,60000,252.0613103821,131.8588905869,0.9911234089,937.5216535764,0.0000000154,0.0000017524,0.0000000000,0.0003011138,0.0000000154
20260502_153754,2026-05-02 15:37:54,57.1052631579,298.9461144860,211.3868247624,1.2701040214,2.0000000036,60000,264.5302543354,138.5149495083,1.7195119203,1004.1808767161,0.0000000066,0.0000006490,0.0000000000,0.0001227703,0.0000000066
20260502_153755,2026-05-02 15:37:55,60.0000000000,314.1000742142,222.1022924481,1.3343725858,2.0000000027,60000,277.8633357620,145.5310996299,0.7249754059,1130.1567768848,0.0000000112,0.0000013250,0.0000000000,0.0001930966,0.0000000112
20260502_153755,2026-05-02 15:37:55,5.0000000000,26.1750895029,18.5085832857,0.1250597542,2.0071753536,60000,23.1902791806,12.1563806681,0.0440182210,93.5347711828,0.0000197990,0.0021319049,0.0000000000,0.3575421332,0.0000197990
20260502_153755,2026-05-02 15:37:55,7.8947368421,41.3289954652,29.2240129531,0.1840290968,2.0004971475,60000,36.5527248130,19.1972758761,0.1047312904,148.5474313243,0.0000107431,0.0010256244,0.0000000000,0.1677011592,0.0000107431
20260502_153755,2026-05-02 15:37:55,10.7894736842,56.4829220738,39.9394572196,0.2459757384,2.0000773334,60000,50.0780472464,26.3252980369,0.0911112945,185.8736969271,0.0000070915,0.0006533727,0.0000000000,0.1054288461,0.0000070915
20260502_153756,2026-05-02 15:37:56,13.6842105263,71.6368568441,50.6549072574,0.3089569746,2.0000186627,60000,63.3531639728,33.2880153796,0.4408630464,233.9496048712,0.0000009229,0.0001130201,0.0000000000,0.0248728273,0.0000009229
20260502_153756,2026-05-02 15:37:56,16.5789473684,86.7907960110,61.3703604040,0.3724172688,2.0000059129,60000,76.9436689380,40.3565245381,0.1025034321,315.0505333092,0.0000015460,0.0001996360,0.0000000000,0.0421188306,0.0000015460
20260502_153756,2026-05-02 15:37:56,19.4736842105,101.9447380480,72.0858155800,0.4361386400,2.0000022537,60000,90.0002641708,47.1050092471,0.5183663253,346.5272581589,0.0000003567,0.0000589267,0.0000000000,0.0141184595,0.0000003567
20260502_153756,2026-05-02 15:37:56,22.3684210526,117.0986822189,82.8012722650,0.5000180750,2.0000009818,60000,102.9386755661,53.9208065158,0.3490670868,365.1344484702,0.0000006174,0.0000715146,0.0000000000,0.0149814086,0.0000006174
20260502_153756,2026-05-02 15:37:56,25.2631578947,132.2526281247,93.5167301767,0.5640005220,2.0000004733,60000,117.4193620926,61.2396015257,0.1969705336,499.4505287303,0.0000006961,0.0000715916,0.0000000000,0.0122127490,0.0000006961
20260502_153756,2026-05-02 15:37:56,28.1578947368,147.4065755308,104.2321891493,0.6280538665,2.0000002469,60000,131.3299476214,68.6147240131,0.4765572245,498.1370525158,0.0000003251,0.0000390877,0.0000000000,0.0066953085,0.0000003251
20260502_153757,2026-05-02 15:37:57,31.0526315789,162.5605242898,114.9476490786,0.6921581024,2.0000001373,60000,143.8459185252,75.2601204851,0.7029261409,541.3039343768,0.0000003387,0.0000281220,0.0000000000,0.0037054660,0.0000003387
20260502_153757,2026-05-02 15:37:57,33.9473684211,177.7144743047,125.6631098959,0.7563001120,2.0000000804,60000,157.1225296093,82.5638736790,0.5612454635,629.6368505089,0.0000001621,0.0000188295,0.0000000000,0.0033032440,0.0000001621
20260502_153757,2026-05-02 15:37:57,36.8421052632,192.8684255091,136.3785715542,0.8204709336,2.0000000492,60000,171.0892963545,89.3812491753,0.6975396660,664.8214728931,0.0000001005,0.0000115982,0.0000000000,0.0021400206,0.0000001005
20260502_153757,2026-05-02 15:37:57,39.7368421053,208.0223778556,147.0940340202,0.8846642352,2.0000000313,60000,184.3695984330,96.5771187646,0.5970573604,743.2201098009,0.0000001042,0.0000107325,0.0000000000,0.0017376456,0.0000001042
20260502_153757,2026-05-02 15:37:57,42.6315789474,223.1763313100,157.8094972697,0.9488754153,2.0000000205,60000,197.6295914962,104.0636471201,0.3701340101,828.3780499983,0.0000000846,0.0000085051,0.0000000000,0.0014441476,0.0000000846
20260502_153758,2026-05-02 15:37:58,45.5263157895,238.3302858468,168.5249612844,1.0131010489,2.0000000138,60000,211.0643177533,110.1004476688,0.5323938911,822.7565464248,0.0000000545,0.0000060771,0.0000000000,0.0009737699,0.0000000545
20260502_153758,2026-05-02 15:37:58,48.4210526316,253.4842414463,179.2404260506,1.0773385340,2.0000000096,60000,224.3802166363,117.4679750305,0.8804627735,774.0600581399,0.0000000306,0.0000035262,0.0000000000,0.0005766393,0.0000000306
20260502_153758,2026-05-02 15:37:58,51.3157894737,268.6381980935,189.9558915576,1.1415858581,2.0000000067,60000,237.6438911435,124.1344049174,1.4683754142,883.7073062540,0.0000000111,0.0000012156,0.0000000000,0.0002545278,0.0000000111
20260502_153758,2026-05-02 15:37:58,54.2105263158,283.7921557766,200.6713577972,1.2058414404,2.0000000049,60000,251.5682336008,131.0015981910,0.0772329161,938.7603894285,0.0000000150,0.0000020641,0.0000000000,0.0004212497,0.0000000150
20260502_153758,2026-05-02 15:37:58,57.1052631579,298.9461144860,211.3868247624,1.2701040214,2.0000000036,60000,264.9642652536,138.8413742419,0.2119166804,1072.1127765746,0.0000000115,0.0000015318,0.0000000000,0.0003027269,0.0000000115
20260502_153759,2026-05-02 15:37:59,60.0000000000,314.1000742142,222.1022924481,1.3343725858,2.0000000027,60000,278.5099511220,145.2095706624,0.1545219742,1042.6158478709,0.0000000133,0.0000014462,0.0000000000,0.0002223111,0.0000000133
20260503_214333,2026-05-03 21:43:33,19.0000000000,99.4650019182,70.3323773471,0.4256987375,2.0000026122,200000,88.0790176033,46.1087003957,0.2386739165,350.3441131568,0.0000009596,0.0001036783,0.0000000000,0.0261664545,0.0000009596
20260503_214353,2026-05-03 21:43:53,19.0000000000,99.4650019182,70.3323773471,0.4256987375,2.0000026122,200000,88.0790176033,46.1087003957,0.2386739165,350.3441131568,0.0000009596,0.0001036783,0.0000000000,0.0261664545,0.0000009596
20260503_214355,2026-05-03 21:43:55,5.0000000000,26.1750895029,18.5085832857,0.1250597542,2.0071753536,60000,23.0810875537,12.0812742350,0.0537409593,92.6712727658,0.0000178944,0.0021337351,0.0000000000,0.3468742008,0.0000178944
20260503_214355,2026-05-03 21:43:55,5.0000000000,26.1750895029,18.5085832857,0.1250597542,2.0071753536,1,9.3113480854,0.0000000000,9.3113480854,9.3113480854,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214355,2026-05-03 21:43:55,5.0000000000,26.1750895029,18.5085832857,0.1250597542,2.0071753536,60000,23.1218870212,12.0960729438,0.1446704607,78.3490465614,0.0000095396,0.0009684505,0.0000000000,0.1945967966,0.0000095396
20260503_214355,2026-05-03 21:43:55,5.0000000000,26.1750895029,18.5085832857,0.1250597542,2.0071753536,1,44.2290029533,0.0000000000,44.2290029533,44.2290029533,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214355,2026-05-03 21:43:55,7.8947368421,41.3289954652,29.2240129531,0.1840290968,2.0004971475,60000,36.6384259726,19.1241820916,0.1383406846,130.1828384761,0.0000095006,0.0009743573,0.0000000000,0.1486457138,0.0000095006
20260503_214355,2026-05-03 21:43:55,7.8947368421,41.3289954652,29.2240129531,0.1840290968,2.0004971475,1,42.6097231020,0.0000000000,42.6097231020,42.6097231020,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214355,2026-05-03 21:43:55,7.8947368421,41.3289954652,29.2240129531,0.1840290968,2.0004971475,60000,36.6887784383,19.0831551629,0.0233618560,130.6953857120,0.0000083138,0.0010039079,0.0000000000,0.1955912825,0.0000083138
20260503_214355,2026-05-03 21:43:55,7.8947368421,41.3289954652,29.2240129531,0.1840290968,2.0004971475,1,10.7239997559,0.0000000000,10.7239997559,10.7239997559,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214355,2026-05-03 21:43:55,10.7894736842,56.4829220738,39.9394572196,0.2459757384,2.0000773334,60000,50.0516594660,26.1246458029,0.3346602775,183.3285324339,0.0000034369,0.0002951846,0.0000000000,0.0447491689,0.0000034369
20260503_214356,2026-05-03 21:43:56,10.7894736842,56.4829220738,39.9394572196,0.2459757384,2.0000773334,1,27.2913767636,0.0000000000,27.2913767636,27.2913767636,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214356,2026-05-03 21:43:56,10.7894736842,56.4829220738,39.9394572196,0.2459757384,2.0000773334,60000,50.1213702178,26.1523718465,0.2882229836,197.7653052239,0.0000014418,0.0002410549,0.0000000000,0.0568331700,0.0000014418
20260503_214356,2026-05-03 21:43:56,10.7894736842,56.4829220738,39.9394572196,0.2459757384,2.0000773334,1,90.7322789659,0.0000000000,90.7322789659,90.7322789659,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214356,2026-05-03 21:43:56,13.6842105263,71.6368568441,50.6549072574,0.3089569746,2.0000186627,60000,63.2984123757,33.1918720628,0.2078319498,224.9845901382,0.0000027045,0.0003096630,0.0000000000,0.0549051928,0.0000027045
20260503_214356,2026-05-03 21:43:56,13.6842105263,71.6368568441,50.6549072574,0.3089569746,2.0000186627,1,23.8119371057,0.0000000000,23.8119371057,23.8119371057,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214356,2026-05-03 21:43:56,13.6842105263,71.6368568441,50.6549072574,0.3089569746,2.0000186627,60000,63.2719228243,33.1653593592,0.1867093336,232.6051459787,0.0000039626,0.0003709154,0.0000000000,0.0573550548,0.0000039626
20260503_214356,2026-05-03 21:43:56,13.6842105263,71.6368568441,50.6549072574,0.3089569746,2.0000186627,1,65.2985455552,0.0000000000,65.2985455552,65.2985455552,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214356,2026-05-03 21:43:56,16.5789473684,86.7907960110,61.3703604040,0.3724172688,2.0000059129,60000,77.0566893593,40.3168222250,0.3289727200,285.5286992006,0.0000017412,0.0001890594,0.0000000000,0.0296133195,0.0000017412
20260503_214356,2026-05-03 21:43:56,16.5789473684,86.7907960110,61.3703604040,0.3724172688,2.0000059129,1,28.9258816337,0.0000000000,28.9258816337,28.9258816337,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214356,2026-05-03 21:43:56,16.5789473684,86.7907960110,61.3703604040,0.3724172688,2.0000059129,60000,76.6717298534,40.0575721589,0.3029516638,271.1904876194,0.0000010666,0.0001626994,0.0000000000,0.0314218433,0.0000010666
20260503_214357,2026-05-03 21:43:57,16.5789473684,86.7907960110,61.3703604040,0.3724172688,2.0000059129,1,86.5496445498,0.0000000000,86.5496445498,86.5496445498,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214357,2026-05-03 21:43:57,19.4736842105,101.9447380480,72.0858155800,0.4361386400,2.0000022537,60000,90.1999992868,47.1677181547,0.3882129646,329.8429560016,0.0000011414,0.0001281805,0.0000000000,0.0192524984,0.0000011414
20260503_214357,2026-05-03 21:43:57,19.4736842105,101.9447380480,72.0858155800,0.4361386400,2.0000022537,1,87.2064838395,0.0000000000,87.2064838395,87.2064838395,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214357,2026-05-03 21:43:57,19.4736842105,101.9447380480,72.0858155800,0.4361386400,2.0000022537,60000,90.0730808364,47.0656684030,0.3145899389,382.8362869514,0.0000005889,0.0000921906,0.0000000000,0.0220574422,0.0000005889
20260503_214357,2026-05-03 21:43:57,19.4736842105,101.9447380480,72.0858155800,0.4361386400,2.0000022537,1,66.4612741143,0.0000000000,66.4612741143,66.4612741143,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214357,2026-05-03 21:43:57,22.3684210526,117.0986822189,82.8012722650,0.5000180750,2.0000009818,60000,103.4701148674,54.0428806230,0.2885410931,434.7469058060,0.0000004907,0.0000706613,0.0000000000,0.0161834347,0.0000004907
20260503_214357,2026-05-03 21:43:57,22.3684210526,117.0986822189,82.8012722650,0.5000180750,2.0000009818,1,166.6392513186,0.0000000000,166.6392513186,166.6392513186,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214357,2026-05-03 21:43:57,22.3684210526,117.0986822189,82.8012722650,0.5000180750,2.0000009818,60000,103.5954469672,54.2134538593,0.2063422817,427.6654467632,0.0000006650,0.0000904140,0.0000000000,0.0175550195,0.0000006650
20260503_214357,2026-05-03 21:43:57,22.3684210526,117.0986822189,82.8012722650,0.5000180750,2.0000009818,1,79.0855116418,0.0000000000,79.0855116418,79.0855116418,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214357,2026-05-03 21:43:57,25.2631578947,132.2526281247,93.5167301767,0.5640005220,2.0000004733,60000,116.8712005621,61.1266948288,0.5032473890,432.4101899521,0.0000005914,0.0000550926,0.0000000000,0.0087179200,0.0000005914
20260503_214358,2026-05-03 21:43:58,25.2631578947,132.2526281247,93.5167301767,0.5640005220,2.0000004733,1,67.5963368382,0.0000000000,67.5963368382,67.5963368382,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214358,2026-05-03 21:43:58,25.2631578947,132.2526281247,93.5167301767,0.5640005220,2.0000004733,60000,116.7212010778,61.0530499204,0.7093244260,475.6072838563,0.0000003152,0.0000323510,0.0000000000,0.0058861477,0.0000003152
20260503_214358,2026-05-03 21:43:58,25.2631578947,132.2526281247,93.5167301767,0.5640005220,2.0000004733,1,133.0013115838,0.0000000000,133.0013115838,133.0013115838,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214358,2026-05-03 21:43:58,28.1578947368,147.4065755308,104.2321891493,0.6280538665,2.0000002469,60000,130.7336175149,68.3620420323,0.1832931282,460.7905556352,0.0000002720,0.0000389860,0.0000000000,0.0085565534,0.0000002720
20260503_214358,2026-05-03 21:43:58,28.1578947368,147.4065755308,104.2321891493,0.6280538665,2.0000002469,1,73.1469163758,0.0000000000,73.1469163758,73.1469163758,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214358,2026-05-03 21:43:58,28.1578947368,147.4065755308,104.2321891493,0.6280538665,2.0000002469,60000,130.8476712527,68.2232401081,0.5443628612,518.7847973800,0.0000003424,0.0000369465,0.0000000000,0.0061328511,0.0000003424
20260503_214358,2026-05-03 21:43:58,28.1578947368,147.4065755308,104.2321891493,0.6280538665,2.0000002469,1,228.3056744483,0.0000000000,228.3056744483,228.3056744483,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214358,2026-05-03 21:43:58,31.0526315789,162.5605242898,114.9476490786,0.6921581024,2.0000001373,60000,143.6903849718,74.9500496652,0.5627519626,576.9669286751,0.0000001607,0.0000226590,0.0000000000,0.0044592052,0.0000001607
20260503_214358,2026-05-03 21:43:58,31.0526315789,162.5605242898,114.9476490786,0.6921581024,2.0000001373,1,83.0411021882,0.0000000000,83.0411021882,83.0411021882,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214358,2026-05-03 21:43:58,31.0526315789,162.5605242898,114.9476490786,0.6921581024,2.0000001373,60000,144.1121639027,75.3700114859,0.8477303835,540.6496106530,0.0000002428,0.0000233826,0.0000000000,0.0029313518,0.0000002428
20260503_214359,2026-05-03 21:43:59,31.0526315789,162.5605242898,114.9476490786,0.6921581024,2.0000001373,1,66.1237268739,0.0000000000,66.1237268739,66.1237268739,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214359,2026-05-03 21:43:59,33.9473684211,177.7144743047,125.6631098959,0.7563001120,2.0000000804,60000,157.9548297963,82.5749355857,0.4136887351,622.7778364809,0.0000001739,0.0000189397,0.0000000000,0.0037458828,0.0000001739
20260503_214359,2026-05-03 21:43:59,33.9473684211,177.7144743047,125.6631098959,0.7563001120,2.0000000804,1,75.6615184752,0.0000000000,75.6615184752,75.6615184752,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214359,2026-05-03 21:43:59,33.9473684211,177.7144743047,125.6631098959,0.7563001120,2.0000000804,60000,157.6878276174,82.6354961861,0.6405665721,607.0715001166,0.0000001367,0.0000163790,0.0000000000,0.0030391380,0.0000001367
20260503_214359,2026-05-03 21:43:59,33.9473684211,177.7144743047,125.6631098959,0.7563001120,2.0000000804,1,296.8742036314,0.0000000000,296.8742036314,296.8742036314,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214359,2026-05-03 21:43:59,36.8421052632,192.8684255091,136.3785715542,0.8204709336,2.0000000492,60000,170.9010989975,89.4218413478,0.1904269475,690.1935364966,0.0000001456,0.0000171077,0.0000000000,0.0029900075,0.0000001456
20260503_214359,2026-05-03 21:43:59,36.8421052632,192.8684255091,136.3785715542,0.8204709336,2.0000000492,1,246.0208510665,0.0000000000,246.0208510665,246.0208510665,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214359,2026-05-03 21:43:59,36.8421052632,192.8684255091,136.3785715542,0.8204709336,2.0000000492,60000,170.9944046760,89.3223858330,0.2687824581,616.8278630377,0.0000001549,0.0000168271,0.0000000000,0.0029111568,0.0000001549
20260503_214359,2026-05-03 21:43:59,36.8421052632,192.8684255091,136.3785715542,0.8204709336,2.0000000492,1,270.2385797091,0.0000000000,270.2385797091,270.2385797091,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214359,2026-05-03 21:43:59,39.7368421053,208.0223778556,147.0940340202,0.8846642352,2.0000000313,60000,184.2795373112,96.1024900128,1.3340586570,706.8062225775,0.0000000454,0.0000043399,0.0000000000,0.0006999599,0.0000000454
20260503_214400,2026-05-03 21:44:00,39.7368421053,208.0223778556,147.0940340202,0.8846642352,2.0000000313,1,221.0387016662,0.0000000000,221.0387016662,221.0387016662,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214400,2026-05-03 21:44:00,39.7368421053,208.0223778556,147.0940340202,0.8846642352,2.0000000313,60000,184.3919718870,96.6813272686,0.8086867098,690.7470818964,0.0000000786,0.0000075749,0.0000000000,0.0014368729,0.0000000786
20260503_214400,2026-05-03 21:44:00,39.7368421053,208.0223778556,147.0940340202,0.8846642352,2.0000000313,1,124.7926689710,0.0000000000,124.7926689710,124.7926689710,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20260503_214400,2026-05-03 21:44:00,42.6315789474,223.1763313100,157.8094972697,0.9488754153,2.0000000205,60000,197.6007649921,103.3069417375,1.0591583199,717.3215777560,0.0000000508,0.0000054897,0.0000000000,0.0008357883,0.0000000508
20260503_214400,2026-05-03 21:44:00,42.6315789474,223.1763313100,157.8094972697,0.9488754153,2.0000000205,1,292.1082456144,0.0000000000,292.1082456144,292.1082456144,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
