run_id,timestamp,distance_km,V_A,beta,I_AB,chi_BE,Delta,epsilon_total,n_block,N_block,SKR,SKR_clipped
20260501_225358,2026-05-01 22:53:58,19.0000000000,2.6000000000,0.9500000000,0.0118292752,0.0170974353,0.0181933236,0.0000000300,100000000,100000000,-0.0058596238,0.0000000000
20260501_225358,2026-05-01 22:53:58,19.0000000000,2.6000000000,0.9500000000,0.0118246097,0.0170908599,0.0181933236,0.0000000300,100000000,100000000,-0.0058574806,0.0000000000
20260501_225359,2026-05-01 22:53:59,19.0000000000,2.6000000000,0.9500000000,0.0118186429,0.0170824501,0.0181933236,0.0000000300,100000000,100000000,-0.0058547393,0.0000000000
20260501_225359,2026-05-01 22:53:59,19.0000000000,2.6000000000,0.9500000000,0.0118125950,0.0170739258,0.0181933236,0.0000000300,100000000,100000000,-0.0058519606,0.0000000000
20260501_225359,2026-05-01 22:53:59,19.0000000000,2.6000000000,0.9500000000,0.0118060886,0.0170647552,0.0181933236,0.0000000300,100000000,100000000,-0.0058489710,0.0000000000
20260501_225359,2026-05-01 22:53:59,19.0000000000,2.6000000000,0.9500000000,0.0117992921,0.0170551753,0.0181933236,0.0000000300,100000000,100000000,-0.0058458478,0.0000000000
20260501_225400,2026-05-01 22:54:00,19.0000000000,2.6000000000,0.9500000000,0.0117921663,0.0170451311,0.0181933236,0.0000000300,100000000,100000000,-0.0058425731,0.0000000000
20260501_225400,2026-05-01 22:54:00,19.0000000000,2.6000000000,0.9500000000,0.0117831816,0.0170324660,0.0181933236,0.0000000300,100000000,100000000,-0.0058384435,0.0000000000
20260501_225400,2026-05-01 22:54:00,19.0000000000,2.6000000000,0.9500000000,0.0117761672,0.0170225780,0.0181933236,0.0000000300,100000000,100000000,-0.0058352192,0.0000000000
20260501_225400,2026-05-01 22:54:00,19.0000000000,2.6000000000,0.9500000000,0.0118491853,0.0171254947,0.0181933236,0.0000000300,100000000,100000000,-0.0058687687,0.0000000000
20260501_225401,2026-05-01 22:54:01,19.0000000000,2.6000000000,0.9500000000,0.0118480925,0.0171239547,0.0181933236,0.0000000300,100000000,100000000,-0.0058682668,0.0000000000
20260501_225401,2026-05-01 22:54:01,19.0000000000,2.6000000000,0.9500000000,0.0118465642,0.0171218010,0.0181933236,0.0000000300,100000000,100000000,-0.0058675650,0.0000000000
20260501_225401,2026-05-01 22:54:01,19.0000000000,2.6000000000,0.9500000000,0.0118444848,0.0171188706,0.0181933236,0.0000000300,100000000,100000000,-0.0058666100,0.0000000000
20260501_225401,2026-05-01 22:54:01,19.0000000000,2.6000000000,0.9500000000,0.0118420361,0.0171154196,0.0181933236,0.0000000300,100000000,100000000,-0.0058654853,0.0000000000
20260501_225401,2026-05-01 22:54:01,19.0000000000,2.6000000000,0.9500000000,0.0118392241,0.0171114567,0.0181933236,0.0000000300,100000000,100000000,-0.0058641938,0.0000000000
20260501_225402,2026-05-01 22:54:02,19.0000000000,2.6000000000,0.9500000000,0.0118357199,0.0171065182,0.0181933236,0.0000000300,100000000,100000000,-0.0058625842,0.0000000000
20260501_225402,2026-05-01 22:54:02,19.0000000000,2.6000000000,0.9500000000,0.0118319357,0.0171011849,0.0181933236,0.0000000300,100000000,100000000,-0.0058608460,0.0000000000
20260501_225402,2026-05-01 22:54:02,19.0000000000,2.6000000000,0.9500000000,0.0118276691,0.0170951717,0.0181933236,0.0000000300,100000000,100000000,-0.0058588860,0.0000000000
20260501_225402,2026-05-01 22:54:02,19.0000000000,2.6000000000,0.9500000000,0.0118231910,0.0170888603,0.0181933236,0.0000000300,100000000,100000000,-0.0058568288,0.0000000000
20260501_225403,2026-05-01 22:54:03,19.0000000000,2.6000000000,0.9500000000,0.0118180431,0.0170816048,0.0181933236,0.0000000300,100000000,100000000,-0.0058544638,0.0000000000
20260501_225403,2026-05-01 22:54:03,19.0000000000,2.6000000000,0.9500000000,0.0118122821,0.0170734849,0.0181933236,0.0000000300,100000000,100000000,-0.0058518169,0.0000000000
20260501_225403,2026-05-01 22:54:03,19.0000000000,2.6000000000,0.9500000000,0.0118059331,0.0170645360,0.0181933236,0.0000000300,100000000,100000000,-0.0058488996,0.0000000000
20260501_225403,2026-05-01 22:54:03,19.0000000000,2.6000000000,0.9500000000,0.0117996101,0.0170556235,0.0181933236,0.0000000300,100000000,100000000,-0.0058459940,0.0000000000
20260501_225404,2026-05-01 22:54:04,19.0000000000,2.6000000000,0.9500000000,0.0117927377,0.0170459364,0.0181933236,0.0000000300,100000000,100000000,-0.0058428356,0.0000000000
20260501_225404,2026-05-01 22:54:04,19.0000000000,2.6000000000,0.9500000000,0.0117848817,0.0170348626,0.0181933236,0.0000000300,100000000,100000000,-0.0058392250,0.0000000000
20260501_225404,2026-05-01 22:54:04,19.0000000000,2.6000000000,0.9500000000,0.0117770993,0.0170238921,0.0181933236,0.0000000300,100000000,100000000,-0.0058356477,0.0000000000
20260501_225404,2026-05-01 22:54:04,19.0000000000,2.6000000000,0.9500000000,0.0117691997,0.0170127560,0.0181933236,0.0000000300,100000000,100000000,-0.0058320162,0.0000000000
20260501_225404,2026-05-01 22:54:04,19.0000000000,2.6000000000,0.9500000000,0.0118270504,0.0170942997,0.0181933236,0.0000000300,100000000,100000000,-0.0058586018,0.0000000000
20260501_225405,2026-05-01 22:54:05,19.0000000000,2.6000000000,0.9500000000,0.0118260253,0.0170928549,0.0181933236,0.0000000300,100000000,100000000,-0.0058581309,0.0000000000
20260501_225405,2026-05-01 22:54:05,19.0000000000,2.6000000000,0.9500000000,0.0118245379,0.0170907586,0.0181933236,0.0000000300,100000000,100000000,-0.0058574476,0.0000000000
20260501_225405,2026-05-01 22:54:05,19.0000000000,2.6000000000,0.9500000000,0.0118223635,0.0170876939,0.0181933236,0.0000000300,100000000,100000000,-0.0058564486,0.0000000000
20260501_225405,2026-05-01 22:54:05,19.0000000000,2.6000000000,0.9500000000,0.0118200674,0.0170844578,0.0181933236,0.0000000300,100000000,100000000,-0.0058553938,0.0000000000
20260501_225406,2026-05-01 22:54:06,19.0000000000,2.6000000000,0.9500000000,0.0118173151,0.0170805786,0.0181933236,0.0000000300,100000000,100000000,-0.0058541293,0.0000000000
20260501_225406,2026-05-01 22:54:06,19.0000000000,2.6000000000,0.9500000000,0.0118136603,0.0170754273,0.0181933236,0.0000000300,100000000,100000000,-0.0058524501,0.0000000000
20260501_225406,2026-05-01 22:54:06,19.0000000000,2.6000000000,0.9500000000,0.0118098510,0.0170700583,0.0181933236,0.0000000300,100000000,100000000,-0.0058506998,0.0000000000
20260501_225406,2026-05-01 22:54:06,19.0000000000,2.6000000000,0.9500000000,0.0118058838,0.0170644665,0.0181933236,0.0000000300,100000000,100000000,-0.0058488769,0.0000000000
20260501_225406,2026-05-01 22:54:06,19.0000000000,2.6000000000,0.9500000000,0.0118009409,0.0170574994,0.0181933236,0.0000000300,100000000,100000000,-0.0058466055,0.0000000000
20260501_225407,2026-05-01 22:54:07,19.0000000000,2.6000000000,0.9500000000,0.0117958470,0.0170503193,0.0181933236,0.0000000300,100000000,100000000,-0.0058442646,0.0000000000
20260501_225407,2026-05-01 22:54:07,19.0000000000,2.6000000000,0.9500000000,0.0117904311,0.0170426851,0.0181933236,0.0000000300,100000000,100000000,-0.0058417755,0.0000000000
20260501_225407,2026-05-01 22:54:07,19.0000000000,2.6000000000,0.9500000000,0.0117845543,0.0170344011,0.0181933236,0.0000000300,100000000,100000000,-0.0058390745,0.0000000000
20260501_225407,2026-05-01 22:54:07,19.0000000000,2.6000000000,0.9500000000,0.0117775787,0.0170245678,0.0181933236,0.0000000300,100000000,100000000,-0.0058358681,0.0000000000
20260501_225408,2026-05-01 22:54:08,19.0000000000,2.6000000000,0.9500000000,0.0117711608,0.0170155205,0.0181933236,0.0000000300,100000000,100000000,-0.0058329178,0.0000000000
20260501_225408,2026-05-01 22:54:08,19.0000000000,2.6000000000,0.9500000000,0.0117636515,0.0170049344,0.0181933236,0.0000000300,100000000,100000000,-0.0058294655,0.0000000000
20260501_225408,2026-05-01 22:54:08,19.0000000000,2.6000000000,0.9500000000,0.0117554021,0.0169933045,0.0181933236,0.0000000300,100000000,100000000,-0.0058256725,0.0000000000
20260501_225408,2026-05-01 22:54:08,19.0000000000,2.6000000000,0.9500000000,0.0117475414,0.0169822222,0.0181933236,0.0000000300,100000000,100000000,-0.0058220579,0.0000000000
20260501_225409,2026-05-01 22:54:09,19.0000000000,2.6000000000,0.9500000000,0.0000005894,0.0000008765,0.0181933236,0.0000000300,100000000,100000000,-0.0000003166,0.0000000000
20260501_225409,2026-05-01 22:54:09,19.0000000000,2.6000000000,0.9500000000,0.0000007057,0.0000010495,0.0181933236,0.0000000300,100000000,100000000,-0.0000003790,0.0000000000
20260501_225409,2026-05-01 22:54:09,19.0000000000,2.6000000000,0.9500000000,0.0000009066,0.0000013480,0.0181933236,0.0000000300,100000000,100000000,-0.0000004867,0.0000000000
20260501_225409,2026-05-01 22:54:09,19.0000000000,2.6000000000,0.9500000000,0.0000007704,0.0000011456,0.0181933236,0.0000000300,100000000,100000000,-0.0000004137,0.0000000000
20260501_225410,2026-05-01 22:54:10,19.0000000000,2.6000000000,0.9500000000,0.0000006441,0.0000009578,0.0181933236,0.0000000300,100000000,100000000,-0.0000003459,0.0000000000
20260501_225410,2026-05-01 22:54:10,19.0000000000,2.6000000000,0.9500000000,0.0000003585,0.0000005333,0.0181933236,0.0000000300,100000000,100000000,-0.0000001927,0.0000000000
20260501_225410,2026-05-01 22:54:10,19.0000000000,2.6000000000,0.9500000000,0.0000001418,0.0000002110,0.0181933236,0.0000000300,100000000,100000000,-0.0000000763,0.0000000000
20260501_225410,2026-05-01 22:54:10,19.0000000000,2.6000000000,0.9500000000,0.0000004099,0.0000006096,0.0181933236,0.0000000300,100000000,100000000,-0.0000002203,0.0000000000
20260501_225410,2026-05-01 22:54:10,19.0000000000,2.6000000000,0.9500000000,0.0000003054,0.0000004543,0.0181933236,0.0000000300,100000000,100000000,-0.0000001642,0.0000000000
20260501_225411,2026-05-01 22:54:11,19.0000000000,2.6000000000,0.9500000000,0.0000006303,0.0000009373,0.0181933236,0.0000000300,100000000,100000000,-0.0000003385,0.0000000000
20260501_225411,2026-05-01 22:54:11,19.0000000000,2.6000000000,0.9500000000,0.0000005052,0.0000007514,0.0181933236,0.0000000300,100000000,100000000,-0.0000002714,0.0000000000
20260501_225411,2026-05-01 22:54:11,19.0000000000,2.6000000000,0.9500000000,0.0000004973,0.0000007396,0.0181933236,0.0000000300,100000000,100000000,-0.0000002672,0.0000000000
20260501_225411,2026-05-01 22:54:11,19.0000000000,2.6000000000,0.9500000000,0.0000006555,0.0000009747,0.0181933236,0.0000000300,100000000,100000000,-0.0000003521,0.0000000000
20260501_225412,2026-05-01 22:54:12,19.0000000000,2.6000000000,0.9500000000,0.0000001528,0.0000002274,0.0181933236,0.0000000300,100000000,100000000,-0.0000000822,0.0000000000
20260501_225412,2026-05-01 22:54:12,19.0000000000,2.6000000000,0.9500000000,0.0000002378,0.0000003538,0.0181933236,0.0000000300,100000000,100000000,-0.0000001279,0.0000000000
20260501_225412,2026-05-01 22:54:12,19.0000000000,2.6000000000,0.9500000000,0.0000003499,0.0000005204,0.0181933236,0.0000000300,100000000,100000000,-0.0000001881,0.0000000000
20260501_225412,2026-05-01 22:54:12,19.0000000000,2.6000000000,0.9500000000,0.0000005990,0.0000008908,0.0181933236,0.0000000300,100000000,100000000,-0.0000003217,0.0000000000
20260501_225413,2026-05-01 22:54:13,19.0000000000,2.6000000000,0.9500000000,0.0000005127,0.0000007625,0.0181933236,0.0000000300,100000000,100000000,-0.0000002754,0.0000000000
20260501_225413,2026-05-01 22:54:13,19.0000000000,2.6000000000,0.9500000000,0.0000003863,0.0000005745,0.0181933236,0.0000000300,100000000,100000000,-0.0000002076,0.0000000000
20260501_225413,2026-05-01 22:54:13,19.0000000000,2.6000000000,0.9500000000,0.0000008177,0.0000012159,0.0181933236,0.0000000300,100000000,100000000,-0.0000004391,0.0000000000
20260501_225414,2026-05-01 22:54:14,19.0000000000,2.6000000000,0.9500000000,0.0000008099,0.0000012044,0.0181933236,0.0000000300,100000000,100000000,-0.0000004349,0.0000000000
20260501_225414,2026-05-01 22:54:14,19.0000000000,2.6000000000,0.9500000000,0.0000004111,0.0000006115,0.0181933236,0.0000000300,100000000,100000000,-0.0000002209,0.0000000000
20260501_225414,2026-05-01 22:54:14,19.0000000000,2.6000000000,0.9500000000,0.0000012610,0.0000018747,0.0181933236,0.0000000300,100000000,100000000,-0.0000006768,0.0000000000
20260501_225414,2026-05-01 22:54:14,19.0000000000,2.6000000000,0.9500000000,0.0000004468,0.0000006646,0.0181933236,0.0000000300,100000000,100000000,-0.0000002401,0.0000000000
20260501_225414,2026-05-01 22:54:14,19.0000000000,2.6000000000,0.9500000000,0.0000004926,0.0000007326,0.0181933236,0.0000000300,100000000,100000000,-0.0000002647,0.0000000000
20260501_225415,2026-05-01 22:54:15,19.0000000000,2.6000000000,0.9500000000,0.0000005312,0.0000007900,0.0181933236,0.0000000300,100000000,100000000,-0.0000002854,0.0000000000
20260501_225415,2026-05-01 22:54:15,19.0000000000,2.6000000000,0.9500000000,0.0000007161,0.0000010648,0.0181933236,0.0000000300,100000000,100000000,-0.0000003846,0.0000000000
20260501_225415,2026-05-01 22:54:15,19.0000000000,2.6000000000,0.9500000000,0.0000009769,0.0000014525,0.0181933236,0.0000000300,100000000,100000000,-0.0000005245,0.0000000000
20260501_225415,2026-05-01 22:54:15,19.0000000000,2.6000000000,0.9500000000,0.0000003638,0.0000005412,0.0181933236,0.0000000300,100000000,100000000,-0.0000001955,0.0000000000
20260501_225416,2026-05-01 22:54:16,19.0000000000,2.6000000000,0.9500000000,0.0000005898,0.0000008771,0.0181933236,0.0000000300,100000000,100000000,-0.0000003168,0.0000000000
20260501_225416,2026-05-01 22:54:16,19.0000000000,2.6000000000,0.9500000000,0.0000004449,0.0000006618,0.0181933236,0.0000000300,100000000,100000000,-0.0000002391,0.0000000000
20260501_225416,2026-05-01 22:54:16,19.0000000000,2.6000000000,0.9500000000,0.0000003062,0.0000004554,0.0181933236,0.0000000300,100000000,100000000,-0.0000001646,0.0000000000
20260501_225416,2026-05-01 22:54:16,19.0000000000,2.6000000000,0.9500000000,0.0000003050,0.0000004537,0.0181933236,0.0000000300,100000000,100000000,-0.0000001640,0.0000000000
20260501_225417,2026-05-01 22:54:17,5.0000000000,2.6000000000,0.9500000000,0.0000084734,0.0000125874,0.0181933236,0.0000000300,100000000,100000000,-0.0000045376,0.0000000000
20260501_225417,2026-05-01 22:54:17,7.8947368421,2.6000000000,0.9500000000,0.0000053422,0.0000079374,0.0181933236,0.0000000300,100000000,100000000,-0.0000028624,0.0000000000
20260501_225417,2026-05-01 22:54:17,10.7894736842,2.6000000000,0.9500000000,0.0000019357,0.0000028772,0.0181933236,0.0000000300,100000000,100000000,-0.0000010384,0.0000000000
20260501_225417,2026-05-01 22:54:17,13.6842105263,2.6000000000,0.9500000000,0.0000017024,0.0000025306,0.0181933236,0.0000000300,100000000,100000000,-0.0000009134,0.0000000000
20260501_225417,2026-05-01 22:54:17,16.5789473684,2.6000000000,0.9500000000,0.0000002861,0.0000004256,0.0181933236,0.0000000300,100000000,100000000,-0.0000001538,0.0000000000
20260501_225418,2026-05-01 22:54:18,19.4736842105,2.6000000000,0.9500000000,0.0000003449,0.0000005130,0.0181933236,0.0000000300,100000000,100000000,-0.0000001854,0.0000000000
20260501_225418,2026-05-01 22:54:18,22.3684210526,2.6000000000,0.9500000000,0.0000000828,0.0000001233,0.0181933236,0.0000000300,100000000,100000000,-0.0000000446,0.0000000000
20260501_225418,2026-05-01 22:54:18,25.2631578947,2.6000000000,0.9500000000,0.0000001960,0.0000002916,0.0181933236,0.0000000300,100000000,100000000,-0.0000001054,0.0000000000
20260501_225418,2026-05-01 22:54:18,28.1578947368,2.6000000000,0.9500000000,0.0000001196,0.0000001780,0.0181933236,0.0000000300,100000000,100000000,-0.0000000644,0.0000000000
20260501_225419,2026-05-01 22:54:19,31.0526315789,2.6000000000,0.9500000000,0.0000000549,0.0000000817,0.0181933236,0.0000000300,100000000,100000000,-0.0000000296,0.0000000000
20260501_225419,2026-05-01 22:54:19,33.9473684211,2.6000000000,0.9500000000,0.0000000281,0.0000000418,0.0181933236,0.0000000300,100000000,100000000,-0.0000000151,0.0000000000
20260501_225419,2026-05-01 22:54:19,36.8421052632,2.6000000000,0.9500000000,0.0000000214,0.0000000319,0.0181933236,0.0000000300,100000000,100000000,-0.0000000115,0.0000000000
20260501_225419,2026-05-01 22:54:19,39.7368421053,2.6000000000,0.9500000000,0.0000000395,0.0000000589,0.0181933236,0.0000000300,100000000,100000000,-0.0000000213,0.0000000000
20260501_225419,2026-05-01 22:54:19,42.6315789474,2.6000000000,0.9500000000,0.0000000093,0.0000000139,0.0181933236,0.0000000300,100000000,100000000,-0.0000000050,0.0000000000
20260501_225420,2026-05-01 22:54:20,45.5263157895,2.6000000000,0.9500000000,0.0000000133,0.0000000197,0.0181933236,0.0000000300,100000000,100000000,-0.0000000072,0.0000000000
20260501_225420,2026-05-01 22:54:20,48.4210526316,2.6000000000,0.9500000000,0.0000000037,0.0000000055,0.0181933236,0.0000000300,100000000,100000000,-0.0000000020,0.0000000000
20260501_225420,2026-05-01 22:54:20,51.3157894737,2.6000000000,0.9500000000,0.0000000129,0.0000000192,0.0181933236,0.0000000300,100000000,100000000,-0.0000000069,0.0000000000
20260501_225420,2026-05-01 22:54:20,54.2105263158,2.6000000000,0.9500000000,0.0000000042,0.0000000063,0.0181933236,0.0000000300,100000000,100000000,-0.0000000023,0.0000000000
20260501_225420,2026-05-01 22:54:20,57.1052631579,2.6000000000,0.9500000000,0.0000000018,0.0000000027,0.0181933236,0.0000000300,100000000,100000000,-0.0000000010,0.0000000000
20260501_225421,2026-05-01 22:54:21,60.0000000000,2.6000000000,0.9500000000,0.0000000029,0.0000000044,0.0181933236,0.0000000300,100000000,100000000,-0.0000000016,0.0000000000
20260501_225421,2026-05-01 22:54:21,5.0000000000,2.6000000000,0.9500000000,0.0000087898,0.0000130572,0.0181933236,0.0000000300,100000000,100000000,-0.0000047069,0.0000000000
20260501_225421,2026-05-01 22:54:21,7.8947368421,2.6000000000,0.9500000000,0.0000046383,0.0000068921,0.0181933236,0.0000000300,100000000,100000000,-0.0000024857,0.0000000000
20260501_225421,2026-05-01 22:54:21,10.7894736842,2.6000000000,0.9500000000,0.0000029776,0.0000044253,0.0181933236,0.0000000300,100000000,100000000,-0.0000015965,0.0000000000
20260501_225422,2026-05-01 22:54:22,13.6842105263,2.6000000000,0.9500000000,0.0000003769,0.0000005606,0.0181933236,0.0000000300,100000000,100000000,-0.0000002025,0.0000000000
20260501_225422,2026-05-01 22:54:22,16.5789473684,2.6000000000,0.9500000000,0.0000006140,0.0000009131,0.0181933236,0.0000000300,100000000,100000000,-0.0000003298,0.0000000000
20260501_225422,2026-05-01 22:54:22,19.4736842105,2.6000000000,0.9500000000,0.0000001378,0.0000002050,0.0181933236,0.0000000300,100000000,100000000,-0.0000000741,0.0000000000
20260501_225422,2026-05-01 22:54:22,22.3684210526,2.6000000000,0.9500000000,0.0000002319,0.0000003450,0.0181933236,0.0000000300,100000000,100000000,-0.0000001247,0.0000000000
20260501_225423,2026-05-01 22:54:23,25.2631578947,2.6000000000,0.9500000000,0.0000002543,0.0000003783,0.0181933236,0.0000000300,100000000,100000000,-0.0000001367,0.0000000000
20260501_225423,2026-05-01 22:54:23,28.1578947368,2.6000000000,0.9500000000,0.0000001155,0.0000001719,0.0181933236,0.0000000300,100000000,100000000,-0.0000000622,0.0000000000
20260501_225423,2026-05-01 22:54:23,31.0526315789,2.6000000000,0.9500000000,0.0000001170,0.0000001741,0.0181933236,0.0000000300,100000000,100000000,-0.0000000630,0.0000000000
20260501_225423,2026-05-01 22:54:23,33.9473684211,2.6000000000,0.9500000000,0.0000000545,0.0000000811,0.0181933236,0.0000000300,100000000,100000000,-0.0000000293,0.0000000000
20260501_225423,2026-05-01 22:54:23,36.8421052632,2.6000000000,0.9500000000,0.0000000328,0.0000000489,0.0181933236,0.0000000300,100000000,100000000,-0.0000000177,0.0000000000
20260501_225424,2026-05-01 22:54:24,39.7368421053,2.6000000000,0.9500000000,0.0000000331,0.0000000493,0.0181933236,0.0000000300,100000000,100000000,-0.0000000178,0.0000000000
20260501_225424,2026-05-01 22:54:24,42.6315789474,2.6000000000,0.9500000000,0.0000000261,0.0000000389,0.0181933236,0.0000000300,100000000,100000000,-0.0000000141,0.0000000000
20260501_225424,2026-05-01 22:54:24,45.5263157895,2.6000000000,0.9500000000,0.0000000164,0.0000000244,0.0181933236,0.0000000300,100000000,100000000,-0.0000000088,0.0000000000
20260501_225424,2026-05-01 22:54:24,48.4210526316,2.6000000000,0.9500000000,0.0000000089,0.0000000133,0.0181933236,0.0000000300,100000000,100000000,-0.0000000048,0.0000000000
20260501_225425,2026-05-01 22:54:25,51.3157894737,2.6000000000,0.9500000000,0.0000000032,0.0000000047,0.0181933236,0.0000000300,100000000,100000000,-0.0000000017,0.0000000000
20260501_225425,2026-05-01 22:54:25,54.2105263158,2.6000000000,0.9500000000,0.0000000042,0.0000000062,0.0181933236,0.0000000300,100000000,100000000,-0.0000000022,0.0000000000
20260501_225425,2026-05-01 22:54:25,57.1052631579,2.6000000000,0.9500000000,0.0000000031,0.0000000046,0.0181933236,0.0000000300,100000000,100000000,-0.0000000017,0.0000000000
20260501_225425,2026-05-01 22:54:25,60.0000000000,2.6000000000,0.9500000000,0.0000000035,0.0000000052,0.0181933236,0.0000000300,100000000,100000000,-0.0000000019,0.0000000000
20260502_153726,2026-05-02 15:37:26,19.0000000000,2.6000000000,0.9500000000,0.0000004470,0.0000006649,0.0203407541,0.0000000300,80000000,100000000,-0.0000002402,0.0000000000
20260502_153727,2026-05-02 15:37:27,5.0000000000,2.6000000000,0.9500000000,0.0000083360,0.0000123834,0.0181933236,0.0000000300,100000000,100000000,-0.0000044642,0.0000000000
20260502_153727,2026-05-02 15:37:27,5.0000000000,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260502_153727,2026-05-02 15:37:27,5.0000000000,2.6000000000,0.9500000000,0.0000044440,0.0000066034,0.0181933236,0.0000000300,100000000,100000000,-0.0000023816,0.0000000000
20260502_153727,2026-05-02 15:37:27,5.0000000000,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260502_153727,2026-05-02 15:37:27,7.8947368421,2.6000000000,0.9500000000,0.0000044258,0.0000065765,0.0181933236,0.0000000300,100000000,100000000,-0.0000023719,0.0000000000
20260502_153727,2026-05-02 15:37:27,7.8947368421,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260502_153727,2026-05-02 15:37:27,7.8947368421,2.6000000000,0.9500000000,0.0000038729,0.0000057552,0.0181933236,0.0000000300,100000000,100000000,-0.0000020759,0.0000000000
20260502_153727,2026-05-02 15:37:27,7.8947368421,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260502_153727,2026-05-02 15:37:27,10.7894736842,2.6000000000,0.9500000000,0.0000016011,0.0000023801,0.0181933236,0.0000000300,100000000,100000000,-0.0000008591,0.0000000000
20260502_153728,2026-05-02 15:37:28,10.7894736842,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260502_153728,2026-05-02 15:37:28,10.7894736842,2.6000000000,0.9500000000,0.0000006717,0.0000009988,0.0181933236,0.0000000300,100000000,100000000,-0.0000003607,0.0000000000
20260502_153728,2026-05-02 15:37:28,10.7894736842,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260502_153728,2026-05-02 15:37:28,13.6842105263,2.6000000000,0.9500000000,0.0000012599,0.0000018731,0.0181933236,0.0000000300,100000000,100000000,-0.0000006762,0.0000000000
20260502_153728,2026-05-02 15:37:28,13.6842105263,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260502_153728,2026-05-02 15:37:28,13.6842105263,2.6000000000,0.9500000000,0.0000018460,0.0000027440,0.0181933236,0.0000000300,100000000,100000000,-0.0000009903,0.0000000000
20260502_153728,2026-05-02 15:37:28,13.6842105263,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260502_153728,2026-05-02 15:37:28,16.5789473684,2.6000000000,0.9500000000,0.0000008111,0.0000012061,0.0181933236,0.0000000300,100000000,100000000,-0.0000004356,0.0000000000
20260502_153728,2026-05-02 15:37:28,16.5789473684,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260502_153728,2026-05-02 15:37:28,16.5789473684,2.6000000000,0.9500000000,0.0000004969,0.0000007390,0.0181933236,0.0000000300,100000000,100000000,-0.0000002669,0.0000000000
20260502_153728,2026-05-02 15:37:28,16.5789473684,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260502_153728,2026-05-02 15:37:28,19.4736842105,2.6000000000,0.9500000000,0.0000005317,0.0000007908,0.0181933236,0.0000000300,100000000,100000000,-0.0000002856,0.0000000000
20260502_153729,2026-05-02 15:37:29,19.4736842105,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260502_153729,2026-05-02 15:37:29,19.4736842105,2.6000000000,0.9500000000,0.0000002743,0.0000004081,0.0181933236,0.0000000300,100000000,100000000,-0.0000001475,0.0000000000
20260502_153729,2026-05-02 15:37:29,19.4736842105,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260502_153729,2026-05-02 15:37:29,22.3684210526,2.6000000000,0.9500000000,0.0000002286,0.0000003401,0.0181933236,0.0000000300,100000000,100000000,-0.0000001229,0.0000000000
20260502_153729,2026-05-02 15:37:29,22.3684210526,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260502_153729,2026-05-02 15:37:29,22.3684210526,2.6000000000,0.9500000000,0.0000003098,0.0000004609,0.0181933236,0.0000000300,100000000,100000000,-0.0000001665,0.0000000000
20260502_153729,2026-05-02 15:37:29,22.3684210526,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260502_153729,2026-05-02 15:37:29,25.2631578947,2.6000000000,0.9500000000,0.0000002755,0.0000004098,0.0181933236,0.0000000300,100000000,100000000,-0.0000001481,0.0000000000
20260502_153729,2026-05-02 15:37:29,25.2631578947,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260502_153729,2026-05-02 15:37:29,25.2631578947,2.6000000000,0.9500000000,0.0000001468,0.0000002185,0.0181933236,0.0000000300,100000000,100000000,-0.0000000790,0.0000000000
20260502_153730,2026-05-02 15:37:30,25.2631578947,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
