run_id,timestamp,distance_km,T_eff,eta_atm,eta_geo,chi_line,chi_hom,chi_tot,X_tot,epsilon_bg,epsilon_RIN_s,epsilon_mod,epsilon_ch,epsilon_det,eta_det,V_ele
20260501_225423,2026-05-01 22:54:23,25.2631578947,0.0000005458,0.0765384224,0.0176837562,1832087.0688326680,1.0260000000,3711809.4266341850,3711809.4266341850,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225423,2026-05-01 22:54:23,28.1578947368,0.0000002479,0.0570152062,0.0142605385,4033234.4478804269,1.0260000000,8171334.0165849449,8171334.0165849449,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225423,2026-05-01 22:54:23,31.0526315789,0.0000002512,0.0424719199,0.0117413166,3980939.8998387279,1.0260000000,8065385.2622524630,8065385.2622524630,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225423,2026-05-01 22:54:23,33.9473684211,0.0000001169,0.0316382961,0.0098341682,8554516.3547741789,1.0260000000,17331451.1599516869,17331451.1599516869,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225423,2026-05-01 22:54:23,36.8421052632,0.0000000705,0.0235680841,0.0083560035,14190040.4110521208,1.0260000000,28749022.8979707956,28749022.8979707956,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225424,2026-05-01 22:54:24,39.7368421053,0.0000000710,0.0175564003,0.0071873274,14075330.3942240961,1.0260000000,28516620.4038772210,28516620.4038772210,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225424,2026-05-01 22:54:24,42.6315789474,0.0000000561,0.0130781606,0.0062474895,17817093.1903332621,1.0260000000,36097431.8287943900,36097431.8287943900,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225424,2026-05-01 22:54:24,45.5263157895,0.0000000352,0.0097422184,0.0054804734,28444063.4905083925,1.0260000000,57627673.6569492072,57627673.6569492072,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225424,2026-05-01 22:54:24,48.4210526316,0.0000000192,0.0072571994,0.0048463969,52088322.1306850463,1.0260000000,105530941.6619471014,105530941.6619471014,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225425,2026-05-01 22:54:25,51.3157894737,0.0000000068,0.0054060524,0.0043162445,147199704.1356143951,1.0260000000,298226601.6039339304,298226601.6039339304,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225425,2026-05-01 22:54:25,54.2105263158,0.0000000089,0.0040270910,0.0038685005,112184314.2501150519,1.0260000000,227285421.6959123015,227285421.6959123015,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225425,2026-05-01 22:54:25,57.1052631579,0.0000000066,0.0029998714,0.0034869392,151192017.2843116820,1.0260000000,306315028.0431946516,306315028.0431946516,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225425,2026-05-01 22:54:25,60.0000000000,0.0000000075,0.0022346722,0.0031591385,133692198.0742864311,1.0260000000,270860394.3236835003,270860394.3236835003,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153726,2026-05-02 15:37:26,19.0000000000,0.0000009596,0.1737913217,0.0310421114,1042094.4963516715,1.0260000000,2111284.4747876865,2111284.4747876865,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153727,2026-05-02 15:37:27,5.0000000000,0.0000178944,0.6309680826,0.3631131728,55882.4633455829,1.0260000000,113218.8959173509,113218.8959173509,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153727,2026-05-02 15:37:27,5.0000000000,0.0000000000,0.6309680826,0.3631131728,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153727,2026-05-02 15:37:27,5.0000000000,0.0000095396,0.6309680826,0.3631131728,104825.0706427875,1.0260000000,212376.6183014876,212376.6183014876,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153727,2026-05-02 15:37:27,5.0000000000,0.0000000000,0.6309680826,0.3631131728,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153727,2026-05-02 15:37:27,7.8947368421,0.0000095006,0.4833060108,0.1664356119,105255.3427637088,1.0260000000,213248.3496184741,213248.3496184741,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153727,2026-05-02 15:37:27,7.8947368421,0.0000000000,0.4833060108,0.1664356119,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153727,2026-05-02 15:37:27,7.8947368421,0.0000083138,0.4833060108,0.1664356119,120281.5179315842,1.0260000000,243691.3805085896,243691.3805085896,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153727,2026-05-02 15:37:27,7.8947368421,0.0000000000,0.4833060108,0.1664356119,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153727,2026-05-02 15:37:27,10.7894736842,0.0000034369,0.3702005007,0.0930307072,290958.6635754122,1.0260000000,589483.2775829852,589483.2775829852,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153728,2026-05-02 15:37:28,10.7894736842,0.0000000000,0.3702005007,0.0930307072,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153728,2026-05-02 15:37:28,10.7894736842,0.0000014418,0.3702005007,0.0930307072,693583.3539130051,1.0260000000,1405200.9002069482,1405200.9002069482,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153728,2026-05-02 15:37:28,10.7894736842,0.0000000000,0.3702005007,0.0930307072,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153728,2026-05-02 15:37:28,13.6842105263,0.0000027045,0.2835644657,0.0589446735,369750.4358212266,1.0260000000,749115.4081530052,749115.4081530052,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153728,2026-05-02 15:37:28,13.6842105263,0.0000000000,0.2835644657,0.0589446735,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153728,2026-05-02 15:37:28,13.6842105263,0.0000039626,0.2835644657,0.0589446735,252358.5401205246,1.0260000000,511279.4274633829,511279.4274633829,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153728,2026-05-02 15:37:28,13.6842105263,0.0000000000,0.2835644657,0.0589446735,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153728,2026-05-02 15:37:28,16.5789473684,0.0000017412,0.2172033967,0.0405620184,574323.5235211982,1.0260000000,1163580.4838331477,1163580.4838331477,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153728,2026-05-02 15:37:28,16.5789473684,0.0000000000,0.2172033967,0.0405620184,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153728,2026-05-02 15:37:28,16.5789473684,0.0000010666,0.2172033967,0.0405620184,937588.1806245181,1.0260000000,1899554.6791244736,1899554.6791244736,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153728,2026-05-02 15:37:28,16.5789473684,0.0000000000,0.2172033967,0.0405620184,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153728,2026-05-02 15:37:28,19.4736842105,0.0000011414,0.1663724522,0.0295735731,876138.2567054626,1.0260000000,1775057.1332644671,1775057.1332644671,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153729,2026-05-02 15:37:29,19.4736842105,0.0000000000,0.1663724522,0.0295735731,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153729,2026-05-02 15:37:29,19.4736842105,0.0000005889,0.1663724522,0.0295735731,1698046.9977446557,1.0260000000,3440244.2426098725,3440244.2426098725,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153729,2026-05-02 15:37:29,19.4736842105,0.0000000000,0.1663724522,0.0295735731,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153729,2026-05-02 15:37:29,22.3684210526,0.0000004907,0.1274372007,0.0224992913,2037977.1032707163,1.0260000000,4128942.6364056710,4128942.6364056710,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153729,2026-05-02 15:37:29,22.3684210526,0.0000000000,0.1274372007,0.0224992913,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153729,2026-05-02 15:37:29,22.3684210526,0.0000006650,0.1274372007,0.0224992913,1503667.1667442345,1.0260000000,3046430.7050030194,3046430.7050030194,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153729,2026-05-02 15:37:29,22.3684210526,0.0000000000,0.1274372007,0.0224992913,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153729,2026-05-02 15:37:29,25.2631578947,0.0000005914,0.0976137571,0.0176837562,1690910.4651466741,1.0260000000,3425785.6275663618,3425785.6275663618,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153729,2026-05-02 15:37:29,25.2631578947,0.0000000000,0.0976137571,0.0176837562,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153729,2026-05-02 15:37:29,25.2631578947,0.0000003152,0.0976137571,0.0176837562,3172415.7245824598,1.0260000000,6427315.2831832636,6427315.2831832636,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153730,2026-05-02 15:37:30,25.2631578947,0.0000000000,0.0976137571,0.0176837562,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153730,2026-05-02 15:37:30,28.1578947368,0.0000002720,0.0747697337,0.0142605385,3677010.2641352424,1.0260000000,7449623.8203172013,7449623.8203172013,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153730,2026-05-02 15:37:30,28.1578947368,0.0000000000,0.0747697337,0.0142605385,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153730,2026-05-02 15:37:30,28.1578947368,0.0000003424,0.0747697337,0.0142605385,2920169.0390846394,1.0260000000,5916263.4983646795,5916263.4983646795,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153730,2026-05-02 15:37:30,28.1578947368,0.0000000000,0.0747697337,0.0142605385,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153730,2026-05-02 15:37:30,31.0526315789,0.0000001607,0.0572717745,0.0117413166,6221905.0438565258,1.0260000000,12605580.6440325230,12605580.6440325230,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153730,2026-05-02 15:37:30,31.0526315789,0.0000000000,0.0572717745,0.0117413166,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153730,2026-05-02 15:37:30,31.0526315789,0.0000002428,0.0572717745,0.0117413166,4117888.1767642680,1.0260000000,8342842.4713036064,8342842.4713036064,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153730,2026-05-02 15:37:30,31.0526315789,0.0000000000,0.0572717745,0.0117413166,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153730,2026-05-02 15:37:30,33.9473684211,0.0000001739,0.0438687687,0.0098341682,5751890.3533260887,1.0260000000,11653330.8810178563,11653330.8810178563,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153730,2026-05-02 15:37:30,33.9473684211,0.0000000000,0.0438687687,0.0098341682,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153730,2026-05-02 15:37:30,33.9473684211,0.0000001367,0.0438687687,0.0098341682,7315427.1932949135,1.0260000000,14821056.5187946949,14821056.5187946949,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153731,2026-05-02 15:37:31,33.9473684211,0.0000000000,0.0438687687,0.0098341682,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153731,2026-05-02 15:37:31,36.8421052632,0.0000001456,0.0336023963,0.0083560035,6865999.1078315098,1.0260000000,13910515.2176458389,13910515.2176458389,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153731,2026-05-02 15:37:31,36.8421052632,0.0000000000,0.0336023963,0.0083560035,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153731,2026-05-02 15:37:31,36.8421052632,0.0000001549,0.0336023963,0.0083560035,6455972.4934541155,1.0260000000,13079801.2969172373,13079801.2969172373,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153731,2026-05-02 15:37:31,36.8421052632,0.0000000000,0.0336023963,0.0083560035,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153731,2026-05-02 15:37:31,39.7368421053,0.0000000454,0.0257386080,0.0071873274,22018284.5000723973,1.0260000000,44609045.4223258793,44609045.4223258793,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153731,2026-05-02 15:37:31,39.7368421053,0.0000000000,0.0257386080,0.0071873274,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153731,2026-05-02 15:37:31,39.7368421053,0.0000000786,0.0257386080,0.0071873274,12729997.5806058124,1.0260000000,25790976.1234865747,25790976.1234865747,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153731,2026-05-02 15:37:31,39.7368421053,0.0000000000,0.0257386080,0.0071873274,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153731,2026-05-02 15:37:31,42.6315789474,0.0000000508,0.0197151398,0.0062474895,19667532.0816038325,1.0260000000,39846421.0225085691,39846421.0225085691,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153732,2026-05-02 15:37:32,42.6315789474,0.0000000000,0.0197151398,0.0062474895,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153732,2026-05-02 15:37:32,42.6315789474,0.0000000679,0.0197151398,0.0062474895,14736748.6333193034,1.0260000000,29856653.7562841102,29856653.7562841102,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153732,2026-05-02 15:37:32,42.6315789474,0.0000000000,0.0197151398,0.0062474895,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153732,2026-05-02 15:37:32,45.5263157895,0.0000000121,0.0151013115,0.0054804734,82598706.3658279330,1.0260000000,167344980.1223465800,167344980.1223465800,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153732,2026-05-02 15:37:32,45.5263157895,0.0000000000,0.0151013115,0.0054804734,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153732,2026-05-02 15:37:32,45.5263157895,0.0000000236,0.0151013115,0.0054804734,42430944.5491046906,1.0260000000,85965094.6816653013,85965094.6816653013,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153732,2026-05-02 15:37:32,45.5263157895,0.0000000000,0.0151013115,0.0054804734,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153732,2026-05-02 15:37:32,48.4210526316,0.0000000448,0.0115672327,0.0048463969,22317804.8289445080,1.0260000000,45215873.6086207777,45215873.6086207777,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153732,2026-05-02 15:37:32,48.4210526316,0.0000000000,0.0115672327,0.0048463969,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153732,2026-05-02 15:37:32,48.4210526316,0.0000000333,0.0115672327,0.0048463969,30021476.8357931860,1.0260000000,60823513.0944961980,60823513.0944961980,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153732,2026-05-02 15:37:32,48.4210526316,0.0000000000,0.0115672327,0.0048463969,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153732,2026-05-02 15:37:32,51.3157894737,0.0000000224,0.0088602153,0.0043162445,44672442.6808245778,1.0260000000,90506369.8965297937,90506369.8965297937,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153733,2026-05-02 15:37:33,51.3157894737,0.0000000000,0.0088602153,0.0043162445,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153733,2026-05-02 15:37:33,51.3157894737,0.0000000219,0.0088602153,0.0043162445,45586795.0011785403,1.0260000000,92358847.6975669265,92358847.6975669265,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153733,2026-05-02 15:37:33,51.3157894737,0.0000000000,0.0088602153,0.0043162445,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153733,2026-05-02 15:37:33,54.2105263158,0.0000000208,0.0067867067,0.0038685005,48171833.7394133508,1.0260000000,97596136.1812306494,97596136.1812306494,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153733,2026-05-02 15:37:33,54.2105263158,0.0000000000,0.0067867067,0.0038685005,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153733,2026-05-02 15:37:33,54.2105263158,0.0000000110,0.0067867067,0.0038685005,90869157.7342215180,1.0260000000,184100914.5947120190,184100914.5947120190,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153733,2026-05-02 15:37:33,54.2105263158,0.0000000000,0.0067867067,0.0038685005,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153733,2026-05-02 15:37:33,57.1052631579,0.0000000101,0.0051984502,0.0034869392,98988136.7821582556,1.0260000000,200549966.1458318233,200549966.1458318233,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153733,2026-05-02 15:37:33,57.1052631579,0.0000000000,0.0051984502,0.0034869392,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153733,2026-05-02 15:37:33,57.1052631579,0.0000000155,0.0051984502,0.0034869392,64325929.9022716731,1.0260000000,130324335.0071816146,130324335.0071816146,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153733,2026-05-02 15:37:33,57.1052631579,0.0000000000,0.0051984502,0.0034869392,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153733,2026-05-02 15:37:33,60.0000000000,0.0000000050,0.0039818848,0.0031591385,201085089.1302108765,1.0260000000,407398391.6029864550,407398391.6029864550,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153734,2026-05-02 15:37:34,60.0000000000,0.0000000000,0.0039818848,0.0031591385,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153734,2026-05-02 15:37:34,60.0000000000,0.0000000079,0.0039818848,0.0031591385,126693525.4903086722,1.0260000000,256681083.6685445905,256681083.6685445905,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153734,2026-05-02 15:37:34,60.0000000000,0.0000000000,0.0039818848,0.0031591385,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153735,2026-05-02 15:37:35,19.0000000000,0.0306156824,0.1737913217,0.0310421114,31.6637989242,1.0260000000,65.1760358203,65.1760358203,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153735,2026-05-02 15:37:35,19.0000000000,0.0306128456,0.1737913217,0.0310421114,31.6668257080,1.0260000000,65.1821680843,65.1821680843,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153735,2026-05-02 15:37:35,19.0000000000,0.0306088688,0.1737913217,0.0310421114,31.6710697732,1.0260000000,65.1907665605,65.1907665605,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153735,2026-05-02 15:37:35,19.0000000000,0.0306037753,0.1737913217,0.0310421114,31.6765071179,1.0260000000,65.2017826208,65.2017826208,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153735,2026-05-02 15:37:35,19.0000000000,0.0305973139,0.1737913217,0.0310421114,31.6834075179,1.0260000000,65.2157628312,65.2157628312,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153735,2026-05-02 15:37:35,19.0000000000,0.0305896897,0.1737913217,0.0310421114,31.6915533446,1.0260000000,65.2322662762,65.2322662762,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153736,2026-05-02 15:37:36,19.0000000000,0.0305810056,0.1737913217,0.0310421114,31.7008365507,1.0260000000,65.2510740517,65.2510740517,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153736,2026-05-02 15:37:36,19.0000000000,0.0305709076,0.1737913217,0.0310421114,31.7116377504,1.0260000000,65.2729572824,65.2729572824,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153736,2026-05-02 15:37:36,19.0000000000,0.0305597427,0.1737913217,0.0310421114,31.7235885608,1.0260000000,65.2971696242,65.2971696242,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260502_153736,2026-05-02 15:37:36,19.0000000000,0.0305472914,0.1737913217,0.0310421114,31.7369266998,1.0260000000,65.3241926938,65.3241926938,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
