run_id,timestamp,distance_km,visibility_km,lambda_nm,xi_km_inv,loss_db_per_km,L_link_km,eta_atm,loss_total_db,eta_sys,eta_geo,T0
20260502_153752,2026-05-02 15:37:52,25.2631578947,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,25.2631578947,0.0976137571,62.7040387137,1.0000000000,0.0176837562,0.0176837562
20260502_153753,2026-05-02 15:37:53,28.1578947368,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,28.1578947368,0.0747697337,64.7280731943,1.0000000000,0.0142605385,0.0142605385
20260502_153753,2026-05-02 15:37:53,31.0526315789,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,31.0526315789,0.0572717745,67.9899695451,1.0000000000,0.0117413166,0.0117413166
20260502_153753,2026-05-02 15:37:53,33.9473684211,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,33.9473684211,0.0438687687,70.7827380254,1.0000000000,0.0098341682,0.0098341682
20260502_153753,2026-05-02 15:37:53,36.8421052632,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,36.8421052632,0.0336023963,71.8367751144,1.0000000000,0.0083560035,0.0083560035
20260502_153753,2026-05-02 15:37:53,39.7368421053,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,39.7368421053,0.0257386080,69.0513866839,1.0000000000,0.0071873274,0.0071873274
20260502_153754,2026-05-02 15:37:54,42.6315789474,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,42.6315789474,0.0197151398,75.2130177269,1.0000000000,0.0062474895,0.0062474895
20260502_153754,2026-05-02 15:37:54,45.5263157895,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,45.5263157895,0.0151013115,73.5541450459,1.0000000000,0.0054804734,0.0054804734
20260502_153754,2026-05-02 15:37:54,48.4210526316,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,48.4210526316,0.0115672327,78.9873433777,1.0000000000,0.0048463969,0.0048463969
20260502_153754,2026-05-02 15:37:54,51.3157894737,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,51.3157894737,0.0088602153,73.4451532250,1.0000000000,0.0043162445,0.0043162445
20260502_153754,2026-05-02 15:37:54,54.2105263158,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,54.2105263158,0.0067867067,78.1328486887,1.0000000000,0.0038685005,0.0038685005
20260502_153754,2026-05-02 15:37:54,57.1052631579,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,57.1052631579,0.0051984502,81.8166024818,1.0000000000,0.0034869392,0.0034869392
20260502_153755,2026-05-02 15:37:55,60.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,60.0000000000,0.0039818848,79.4959697727,1.0000000000,0.0031591385,0.0031591385
20260502_153755,2026-05-02 15:37:55,5.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,5.0000000000,0.6309680826,47.0335761984,1.0000000000,0.3631131728,0.3631131728
20260502_153755,2026-05-02 15:37:55,7.8947368421,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,7.8947368421,0.4833060108,49.6887138577,1.0000000000,0.1664356119,0.1664356119
20260502_153755,2026-05-02 15:37:55,10.7894736842,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,10.7894736842,0.3702005007,51.4926033216,1.0000000000,0.0930307072,0.0930307072
20260502_153756,2026-05-02 15:37:56,13.6842105263,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,13.6842105263,0.2835644657,60.3483267780,1.0000000000,0.0589446735,0.0589446735
20260502_153756,2026-05-02 15:37:56,16.5789473684,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,16.5789473684,0.2172033967,58.1078122590,1.0000000000,0.0405620184,0.0405620184
20260502_153756,2026-05-02 15:37:56,19.4736842105,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.4736842105,0.1663724522,64.4765865161,1.0000000000,0.0295735731,0.0295735731
20260502_153756,2026-05-02 15:37:56,22.3684210526,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,22.3684210526,0.1274372007,62.0944756234,1.0000000000,0.0224992913,0.0224992913
20260502_153756,2026-05-02 15:37:56,25.2631578947,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,25.2631578947,0.0976137571,61.5731482385,1.0000000000,0.0176837562,0.0176837562
20260502_153756,2026-05-02 15:37:56,28.1578947368,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,28.1578947368,0.0747697337,64.8791844107,1.0000000000,0.0142605385,0.0142605385
20260502_153757,2026-05-02 15:37:57,31.0526315789,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,31.0526315789,0.0572717745,64.7014698380,1.0000000000,0.0117413166,0.0117413166
20260502_153757,2026-05-02 15:37:57,33.9473684211,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,33.9473684211,0.0438687687,67.9025315342,1.0000000000,0.0098341682,0.0098341682
20260502_153757,2026-05-02 15:37:57,36.8421052632,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,36.8421052632,0.0336023963,69.9793769265,1.0000000000,0.0083560035,0.0083560035
20260502_153757,2026-05-02 15:37:57,39.7368421053,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,39.7368421053,0.0257386080,69.8230904665,1.0000000000,0.0071873274,0.0071873274
20260502_153757,2026-05-02 15:37:57,42.6315789474,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,42.6315789474,0.0197151398,70.7258368181,1.0000000000,0.0062474895,0.0062474895
20260502_153758,2026-05-02 15:37:58,45.5263157895,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,45.5263157895,0.0151013115,72.6363484860,1.0000000000,0.0054804734,0.0054804734
20260502_153758,2026-05-02 15:37:58,48.4210526316,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,48.4210526316,0.0115672327,75.1427995852,1.0000000000,0.0048463969,0.0048463969
20260502_153758,2026-05-02 15:37:58,51.3157894737,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,51.3157894737,0.0088602153,79.5334291013,1.0000000000,0.0043162445,0.0043162445
20260502_153758,2026-05-02 15:37:58,54.2105263158,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,54.2105263158,0.0067867067,78.2326449958,1.0000000000,0.0038685005,0.0038685005
20260502_153758,2026-05-02 15:37:58,57.1052631579,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,57.1052631579,0.0051984502,79.4075761073,1.0000000000,0.0034869392,0.0034869392
20260502_153759,2026-05-02 15:37:59,60.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,60.0000000000,0.0039818848,78.7523120122,1.0000000000,0.0031591385,0.0031591385
20260503_214333,2026-05-03 21:43:33,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,60.1790751867,1.0000000000,0.0310421114,0.0310421114
20260503_214353,2026-05-03 21:43:53,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,60.1790751867,1.0000000000,0.0310421114,0.0310421114
20260503_214355,2026-05-03 21:43:55,5.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,5.0000000000,0.6309680826,47.4728330721,1.0000000000,0.3631131728,0.3631131728
20260503_214355,2026-05-03 21:43:55,5.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,5.0000000000,0.6309680826,inf,1.0000000000,0.3631131728,0.3631131728
20260503_214355,2026-05-03 21:43:55,5.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,5.0000000000,0.6309680826,50.2046930346,1.0000000000,0.3631131728,0.3631131728
20260503_214355,2026-05-03 21:43:55,5.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,5.0000000000,0.6309680826,inf,1.0000000000,0.3631131728,0.3631131728
20260503_214355,2026-05-03 21:43:55,7.8947368421,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,7.8947368421,0.4833060108,50.2224827265,1.0000000000,0.1664356119,0.1664356119
20260503_214355,2026-05-03 21:43:55,7.8947368421,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,7.8947368421,0.4833060108,inf,1.0000000000,0.1664356119,0.1664356119
20260503_214355,2026-05-03 21:43:55,7.8947368421,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,7.8947368421,0.4833060108,50.8020250793,1.0000000000,0.1664356119,0.1664356119
20260503_214355,2026-05-03 21:43:55,7.8947368421,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,7.8947368421,0.4833060108,inf,1.0000000000,0.1664356119,0.1664356119
20260503_214355,2026-05-03 21:43:55,10.7894736842,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,10.7894736842,0.3702005007,54.6383278470,1.0000000000,0.0930307072,0.0930307072
20260503_214356,2026-05-03 21:43:56,10.7894736842,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,10.7894736842,0.3702005007,inf,1.0000000000,0.0930307072,0.0930307072
20260503_214356,2026-05-03 21:43:56,10.7894736842,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,10.7894736842,0.3702005007,58.4109928713,1.0000000000,0.0930307072,0.0930307072
20260503_214356,2026-05-03 21:43:56,10.7894736842,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,10.7894736842,0.3702005007,inf,1.0000000000,0.0930307072,0.0930307072
20260503_214356,2026-05-03 21:43:56,13.6842105263,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,13.6842105263,0.2835644657,55.6790986819,1.0000000000,0.0589446735,0.0589446735
20260503_214356,2026-05-03 21:43:56,13.6842105263,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,13.6842105263,0.2835644657,inf,1.0000000000,0.0589446735,0.0589446735
20260503_214356,2026-05-03 21:43:56,13.6842105263,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,13.6842105263,0.2835644657,54.0201972594,1.0000000000,0.0589446735,0.0589446735
20260503_214356,2026-05-03 21:43:56,13.6842105263,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,13.6842105263,0.2835644657,inf,1.0000000000,0.0589446735,0.0589446735
20260503_214356,2026-05-03 21:43:56,16.5789473684,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,16.5789473684,0.2172033967,57.5915736034,1.0000000000,0.0405620184,0.0405620184
20260503_214356,2026-05-03 21:43:56,16.5789473684,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,16.5789473684,0.2172033967,inf,1.0000000000,0.0405620184,0.0405620184
20260503_214356,2026-05-03 21:43:56,16.5789473684,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,16.5789473684,0.2172033967,59.7201258676,1.0000000000,0.0405620184,0.0405620184
20260503_214357,2026-05-03 21:43:57,16.5789473684,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,16.5789473684,0.2172033967,inf,1.0000000000,0.0405620184,0.0405620184
20260503_214357,2026-05-03 21:43:57,19.4736842105,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.4736842105,0.1663724522,59.4257313958,1.0000000000,0.0295735731,0.0295735731
20260503_214357,2026-05-03 21:43:57,19.4736842105,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.4736842105,0.1663724522,inf,1.0000000000,0.0295735731,0.0295735731
20260503_214357,2026-05-03 21:43:57,19.4736842105,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.4736842105,0.1663724522,62.2994996183,1.0000000000,0.0295735731,0.0295735731
20260503_214357,2026-05-03 21:43:57,19.4736842105,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.4736842105,0.1663724522,inf,1.0000000000,0.0295735731,0.0295735731
20260503_214357,2026-05-03 21:43:57,22.3684210526,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,22.3684210526,0.1274372007,63.0919951332,1.0000000000,0.0224992913,0.0224992913
20260503_214357,2026-05-03 21:43:57,22.3684210526,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,22.3684210526,0.1274372007,inf,1.0000000000,0.0224992913,0.0224992913
20260503_214357,2026-05-03 21:43:57,22.3684210526,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,22.3684210526,0.1274372007,61.7715200540,1.0000000000,0.0224992913,0.0224992913
20260503_214357,2026-05-03 21:43:57,22.3684210526,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,22.3684210526,0.1274372007,inf,1.0000000000,0.0224992913,0.0224992913
20260503_214357,2026-05-03 21:43:57,25.2631578947,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,25.2631578947,0.0976137571,62.2812086865,1.0000000000,0.0176837562,0.0176837562
20260503_214358,2026-05-03 21:43:58,25.2631578947,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,25.2631578947,0.0976137571,inf,1.0000000000,0.0176837562,0.0176837562
20260503_214358,2026-05-03 21:43:58,25.2631578947,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,25.2631578947,0.0976137571,65.0139023065,1.0000000000,0.0176837562,0.0176837562
20260503_214358,2026-05-03 21:43:58,25.2631578947,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,25.2631578947,0.0976137571,inf,1.0000000000,0.0176837562,0.0176837562
20260503_214358,2026-05-03 21:43:58,28.1578947368,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,28.1578947368,0.0747697337,65.6549496019,1.0000000000,0.0142605385,0.0142605385
20260503_214358,2026-05-03 21:43:58,28.1578947368,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,28.1578947368,0.0747697337,inf,1.0000000000,0.0142605385,0.0142605385
20260503_214358,2026-05-03 21:43:58,28.1578947368,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,28.1578947368,0.0747697337,64.6540814067,1.0000000000,0.0142605385,0.0142605385
20260503_214358,2026-05-03 21:43:58,28.1578947368,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,28.1578947368,0.0747697337,inf,1.0000000000,0.0142605385,0.0142605385
20260503_214358,2026-05-03 21:43:58,31.0526315789,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,31.0526315789,0.0572717745,67.9392344855,1.0000000000,0.0117413166,0.0117413166
20260503_214358,2026-05-03 21:43:58,31.0526315789,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,31.0526315789,0.0572717745,inf,1.0000000000,0.0117413166,0.0117413166
20260503_214358,2026-05-03 21:43:58,31.0526315789,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,31.0526315789,0.0572717745,66.1467465435,1.0000000000,0.0117413166,0.0117413166
20260503_214359,2026-05-03 21:43:59,31.0526315789,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,31.0526315789,0.0572717745,inf,1.0000000000,0.0117413166,0.0117413166
20260503_214359,2026-05-03 21:43:59,33.9473684211,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,33.9473684211,0.0438687687,67.5981067406,1.0000000000,0.0098341682,0.0098341682
20260503_214359,2026-05-03 21:43:59,33.9473684211,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,33.9473684211,0.0438687687,inf,1.0000000000,0.0098341682,0.0098341682
20260503_214359,2026-05-03 21:43:59,33.9473684211,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,33.9473684211,0.0438687687,68.6423975168,1.0000000000,0.0098341682,0.0098341682
20260503_214359,2026-05-03 21:43:59,33.9473684211,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,33.9473684211,0.0438687687,inf,1.0000000000,0.0098341682,0.0098341682
20260503_214359,2026-05-03 21:43:59,36.8421052632,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,36.8421052632,0.0336023963,68.3670380586,1.0000000000,0.0083560035,0.0083560035
20260503_214359,2026-05-03 21:43:59,36.8421052632,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,36.8421052632,0.0336023963,inf,1.0000000000,0.0083560035,0.0083560035
20260503_214359,2026-05-03 21:43:59,36.8421052632,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,36.8421052632,0.0336023963,68.0996173856,1.0000000000,0.0083560035,0.0083560035
20260503_214359,2026-05-03 21:43:59,36.8421052632,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,36.8421052632,0.0336023963,inf,1.0000000000,0.0083560035,0.0083560035
20260503_214359,2026-05-03 21:43:59,39.7368421053,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,39.7368421053,0.0257386080,73.4278349869,1.0000000000,0.0071873274,0.0071873274
20260503_214400,2026-05-03 21:44:00,39.7368421053,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,39.7368421053,0.0257386080,inf,1.0000000000,0.0071873274,0.0071873274
20260503_214400,2026-05-03 21:44:00,39.7368421053,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,39.7368421053,0.0257386080,71.0482835520,1.0000000000,0.0071873274,0.0071873274
20260503_214400,2026-05-03 21:44:00,39.7368421053,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,39.7368421053,0.0257386080,inf,1.0000000000,0.0071873274,0.0071873274
20260503_214400,2026-05-03 21:44:00,42.6315789474,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,42.6315789474,0.0197151398,72.9374988933,1.0000000000,0.0062474895,0.0062474895
20260503_214400,2026-05-03 21:44:00,42.6315789474,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,42.6315789474,0.0197151398,inf,1.0000000000,0.0062474895,0.0062474895
20260503_214400,2026-05-03 21:44:00,42.6315789474,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,42.6315789474,0.0197151398,71.6840170521,1.0000000000,0.0062474895,0.0062474895
20260503_214400,2026-05-03 21:44:00,42.6315789474,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,42.6315789474,0.0197151398,inf,1.0000000000,0.0062474895,0.0062474895
20260503_214400,2026-05-03 21:44:00,45.5263157895,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,45.5263157895,0.0151013115,79.1697325085,1.0000000000,0.0054804734,0.0054804734
20260503_214400,2026-05-03 21:44:00,45.5263157895,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,45.5263157895,0.0151013115,inf,1.0000000000,0.0054804734,0.0054804734
20260503_214400,2026-05-03 21:44:00,45.5263157895,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,45.5263157895,0.0151013115,76.2768270987,1.0000000000,0.0054804734,0.0054804734
20260503_214400,2026-05-03 21:44:00,45.5263157895,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,45.5263157895,0.0151013115,inf,1.0000000000,0.0054804734,0.0054804734
20260503_214400,2026-05-03 21:44:00,48.4210526316,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,48.4210526316,0.0115672327,73.4865149477,1.0000000000,0.0048463969,0.0048463969
20260503_214401,2026-05-03 21:44:01,48.4210526316,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,48.4210526316,0.0115672327,inf,1.0000000000,0.0048463969,0.0048463969
20260503_214401,2026-05-03 21:44:01,48.4210526316,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,48.4210526316,0.0115672327,74.7743206698,1.0000000000,0.0048463969,0.0048463969
20260503_214401,2026-05-03 21:44:01,48.4210526316,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,48.4210526316,0.0115672327,inf,1.0000000000,0.0048463969,0.0048463969
20260503_214401,2026-05-03 21:44:01,51.3157894737,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,51.3157894737,0.0088602153,76.5003970998,1.0000000000,0.0043162445,0.0043162445
20260503_214401,2026-05-03 21:44:01,51.3157894737,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,51.3157894737,0.0088602153,inf,1.0000000000,0.0043162445,0.0043162445
20260503_214401,2026-05-03 21:44:01,51.3157894737,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,51.3157894737,0.0088602153,76.5883906954,1.0000000000,0.0043162445,0.0043162445
20260503_214401,2026-05-03 21:44:01,51.3157894737,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,51.3157894737,0.0088602153,1268.0911001032,1.0000000000,0.0043162445,0.0043162445
20260503_214401,2026-05-03 21:44:01,54.2105263158,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,54.2105263158,0.0067867067,76.8279318777,1.0000000000,0.0038685005,0.0038685005
20260503_214401,2026-05-03 21:44:01,54.2105263158,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,54.2105263158,0.0067867067,inf,1.0000000000,0.0038685005,0.0038685005
20260503_214401,2026-05-03 21:44:01,54.2105263158,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,54.2105263158,0.0067867067,79.5841650737,1.0000000000,0.0038685005,0.0038685005
20260503_214402,2026-05-03 21:44:02,54.2105263158,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,54.2105263158,0.0067867067,inf,1.0000000000,0.0038685005,0.0038685005
20260503_214402,2026-05-03 21:44:02,57.1052631579,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,57.1052631579,0.0051984502,79.9558315415,1.0000000000,0.0034869392,0.0034869392
20260503_214402,2026-05-03 21:44:02,57.1052631579,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,57.1052631579,0.0051984502,inf,1.0000000000,0.0034869392,0.0034869392
20260503_214402,2026-05-03 21:44:02,57.1052631579,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,57.1052631579,0.0051984502,78.0838607988,1.0000000000,0.0034869392,0.0034869392
20260503_214402,2026-05-03 21:44:02,57.1052631579,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,57.1052631579,0.0051984502,inf,1.0000000000,0.0034869392,0.0034869392
20260503_214402,2026-05-03 21:44:02,60.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,60.0000000000,0.0039818848,83.0337987013,1.0000000000,0.0031591385,0.0031591385
20260503_214402,2026-05-03 21:44:02,60.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,60.0000000000,0.0039818848,inf,1.0000000000,0.0031591385,0.0031591385
20260503_214402,2026-05-03 21:44:02,60.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,60.0000000000,0.0039818848,81.0275442481,1.0000000000,0.0031591385,0.0031591385
20260503_214402,2026-05-03 21:44:02,60.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,60.0000000000,0.0039818848,inf,1.0000000000,0.0031591385,0.0031591385
20260503_214402,2026-05-03 21:44:02,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1405605659,1.0000000000,0.0310421114,0.0310421114
20260503_214403,2026-05-03 21:44:03,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1409629952,1.0000000000,0.0310421114,0.0310421114
20260503_214403,2026-05-03 21:44:03,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1415272066,1.0000000000,0.0310421114,0.0310421114
20260503_214403,2026-05-03 21:44:03,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1422499469,1.0000000000,0.0310421114,0.0310421114
20260503_214403,2026-05-03 21:44:03,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1431669858,1.0000000000,0.0310421114,0.0310421114
20260503_214403,2026-05-03 21:44:03,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1442492883,1.0000000000,0.0310421114,0.0310421114
20260503_214404,2026-05-03 21:44:04,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1454823810,1.0000000000,0.0310421114,0.0310421114
20260503_214404,2026-05-03 21:44:04,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1469166689,1.0000000000,0.0310421114,0.0310421114
20260503_214404,2026-05-03 21:44:04,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1485030615,1.0000000000,0.0310421114,0.0310421114
20260503_214404,2026-05-03 21:44:04,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1502729290,1.0000000000,0.0310421114,0.0310421114
20260503_214405,2026-05-03 21:44:05,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1519893040,1.0000000000,0.0310421114,0.0310421114
20260503_214405,2026-05-03 21:44:05,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1541854306,1.0000000000,0.0310421114,0.0310421114
20260503_214405,2026-05-03 21:44:05,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1564125192,1.0000000000,0.0310421114,0.0310421114
20260503_214405,2026-05-03 21:44:05,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1588096892,1.0000000000,0.0310421114,0.0310421114
20260503_214405,2026-05-03 21:44:05,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1613151970,1.0000000000,0.0310421114,0.0310421114
20260503_214406,2026-05-03 21:44:06,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1639436046,1.0000000000,0.0310421114,0.0310421114
20260503_214406,2026-05-03 21:44:06,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1672600008,1.0000000000,0.0310421114,0.0310421114
20260503_214406,2026-05-03 21:44:06,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1698508535,1.0000000000,0.0310421114,0.0310421114
20260503_214406,2026-05-03 21:44:06,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1429558170,1.0000000000,0.0310421114,0.0310421114
20260503_214406,2026-05-03 21:44:06,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1433571226,1.0000000000,0.0310421114,0.0310421114
20260503_214407,2026-05-03 21:44:07,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1439183858,1.0000000000,0.0310421114,0.0310421114
20260503_214407,2026-05-03 21:44:07,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1446821580,1.0000000000,0.0310421114,0.0310421114
20260503_214407,2026-05-03 21:44:07,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1455817832,1.0000000000,0.0310421114,0.0310421114
20260503_214407,2026-05-03 21:44:07,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1466150797,1.0000000000,0.0310421114,0.0310421114
20260503_214407,2026-05-03 21:44:07,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1479030927,1.0000000000,0.0310421114,0.0310421114
20260503_214408,2026-05-03 21:44:08,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1492944681,1.0000000000,0.0310421114,0.0310421114
20260503_214408,2026-05-03 21:44:08,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1508637270,1.0000000000,0.0310421114,0.0310421114
20260503_214408,2026-05-03 21:44:08,19.0000000000,10.0000000000,1550.0000000000,0.0921000000,0.3999852178,19.0000000000,0.1737913217,15.1525113610,1.0000000000,0.0310421114,0.0310421114
