run_id,timestamp,distance_km,T_eff,chi_tot,eta_atm,loss_total_db,SKR,status
20260501_224554,2026-05-01 22:45:54,51.3157894737,0.0000000068,298226601.6039339304,0.0054060524,81.6790694004,-0.0000000017,outage
20260501_224554,2026-05-01 22:45:54,54.2105263158,0.0000000089,227285421.6959123015,0.0040270910,80.4993214144,-0.0000000022,outage
20260501_224554,2026-05-01 22:45:54,57.1052631579,0.0000000066,306315028.0431946516,0.0029998714,81.7952886453,-0.0000000017,outage
20260501_224554,2026-05-01 22:45:54,60.0000000000,0.0000000075,270860394.3236835003,0.0022346722,81.2610606696,-0.0000000019,outage
20260501_225346,2026-05-01 22:53:46,19.0000000000,0.0000007992,2535073.1529337992,0.1447386037,60.9735122615,-0.0000002001,outage
20260501_225347,2026-05-01 22:53:47,5.0000000000,0.0000170534,118802.4328814566,0.6013137742,47.6818954602,-0.0000042546,outage
20260501_225347,2026-05-01 22:53:47,5.0000000000,0.0000000000,2025999999999999.0000000000,0.6013137742,inf,0.0000000000,ok
20260501_225347,2026-05-01 22:53:47,5.0000000000,0.0000090913,222850.2040298543,0.6013137742,50.4137554227,-0.0000022698,outage
20260501_225348,2026-05-01 22:53:48,5.0000000000,0.0000000000,2025999999999999.0000000000,0.6013137742,inf,0.0000000000,ok
20260501_225348,2026-05-01 22:53:48,7.8947368421,0.0000088053,230088.9056122268,0.4479322644,50.5525812340,-0.0000021985,outage
20260501_225348,2026-05-01 22:53:48,7.8947368421,0.0000000000,2025999999999999.0000000000,0.4479322644,inf,0.0000000000,ok
20260501_225348,2026-05-01 22:53:48,7.8947368421,0.0000077053,262936.0590432320,0.4479322644,51.1321235869,-0.0000019242,outage
20260501_225348,2026-05-01 22:53:48,7.8947368421,0.0000000000,2025999999999999.0000000000,0.4479322644,inf,0.0000000000,ok
20260501_225348,2026-05-01 22:53:48,10.7894736842,0.0000030978,654010.9578254074,0.3336749001,55.0894624740,-0.0000007744,outage
20260501_225348,2026-05-01 22:53:48,10.7894736842,0.0000000000,2025999999999999.0000000000,0.3336749001,inf,0.0000000000,ok
20260501_225348,2026-05-01 22:53:48,10.7894736842,0.0000012995,1559020.8109530271,0.3336749001,58.8621274983,-0.0000003252,outage
20260501_225348,2026-05-01 22:53:48,10.7894736842,0.0000000000,2025999999999999.0000000000,0.3336749001,inf,0.0000000000,ok
20260501_225348,2026-05-01 22:53:48,13.6842105263,0.0000023707,854605.8789876997,0.2485619987,56.2512694283,-0.0000005928,outage
20260501_225349,2026-05-01 22:53:49,13.6842105263,0.0000000000,2025999999999999.0000000000,0.2485619987,inf,0.0000000000,ok
20260501_225349,2026-05-01 22:53:49,13.6842105263,0.0000034735,583277.8677696944,0.2485619987,54.5923680058,-0.0000008682,outage
20260501_225349,2026-05-01 22:53:49,13.6842105263,0.0000000000,2025999999999999.0000000000,0.2485619987,inf,0.0000000000,ok
20260501_225349,2026-05-01 22:53:49,16.5789473684,0.0000014843,1364951.3425639279,0.1851594687,58.2847804693,-0.0000003714,outage
20260501_225349,2026-05-01 22:53:49,16.5789473684,0.0000000000,2025999999999999.0000000000,0.1851594687,inf,0.0000000000,ok
20260501_225349,2026-05-01 22:53:49,16.5789473684,0.0000009092,2228294.1475061923,0.1851594687,60.4133327335,-0.0000002276,outage
20260501_225349,2026-05-01 22:53:49,16.5789473684,0.0000000000,2025999999999999.0000000000,0.1851594687,inf,0.0000000000,ok
20260501_225349,2026-05-01 22:53:49,19.4736842105,0.0000009462,2141098.6441305946,0.1379294865,60.2399743811,-0.0000002369,outage
20260501_225349,2026-05-01 22:53:49,19.4736842105,0.0000000000,2025999999999999.0000000000,0.1379294865,inf,0.0000000000,ok
20260501_225349,2026-05-01 22:53:49,19.4736842105,0.0000004882,4149670.3414124688,0.1379294865,63.1137426036,-0.0000001223,outage
20260501_225350,2026-05-01 22:53:50,19.4736842105,0.0000000000,2025999999999999.0000000000,0.1379294865,inf,0.0000000000,ok
20260501_225350,2026-05-01 22:53:50,22.3684210526,0.0000003956,5121141.5504819863,0.1027468019,64.0272742379,-0.0000000991,outage
20260501_225350,2026-05-01 22:53:50,22.3684210526,0.0000000000,2025999999999999.0000000000,0.1027468019,inf,0.0000000000,ok
20260501_225350,2026-05-01 22:53:50,22.3684210526,0.0000005362,3778498.3948237589,0.1027468019,62.7067991588,-0.0000001343,outage
20260501_225350,2026-05-01 22:53:50,22.3684210526,0.0000000000,2025999999999999.0000000000,0.1027468019,inf,0.0000000000,ok
20260501_225350,2026-05-01 22:53:50,25.2631578947,0.0000004637,4369097.4629810322,0.0765384224,63.3375239107,-0.0000001162,outage
20260501_225350,2026-05-01 22:53:50,25.2631578947,0.0000000000,2025999999999999.0000000000,0.0765384224,inf,0.0000000000,ok
20260501_225350,2026-05-01 22:53:50,25.2631578947,0.0000002472,8197117.1359181684,0.0765384224,66.0702175307,-0.0000000620,outage
20260501_225351,2026-05-01 22:53:51,25.2631578947,0.0000000000,2025999999999999.0000000000,0.0765384224,inf,0.0000000000,ok
20260501_225351,2026-05-01 22:53:51,28.1578947368,0.0000002074,9769435.9775645789,0.0570152062,66.8323009455,-0.0000000520,outage
20260501_225351,2026-05-01 22:53:51,28.1578947368,0.0000000000,2025999999999999.0000000000,0.0570152062,inf,0.0000000000,ok
20260501_225351,2026-05-01 22:53:51,28.1578947368,0.0000002611,7758587.4595639855,0.0570152062,65.8314327504,-0.0000000655,outage
20260501_225351,2026-05-01 22:53:51,28.1578947368,0.0000000000,2025999999999999.0000000000,0.0570152062,inf,0.0000000000,ok
20260501_225351,2026-05-01 22:53:51,31.0526315789,0.0000001192,16998148.1603900641,0.0424719199,69.2376219485,-0.0000000299,outage
20260501_225351,2026-05-01 22:53:51,31.0526315789,0.0000000000,2025999999999999.0000000000,0.0424719199,inf,0.0000000000,ok
20260501_225351,2026-05-01 22:53:51,31.0526315789,0.0000001801,11250007.2701817267,0.0424719199,67.4451340065,-0.0000000452,outage
20260501_225352,2026-05-01 22:53:52,31.0526315789,0.0000000000,2025999999999999.0000000000,0.0424719199,inf,0.0000000000,ok
20260501_225352,2026-05-01 22:53:52,33.9473684211,0.0000001254,16158180.1740039494,0.0316382961,69.0175303231,-0.0000000315,outage
20260501_225352,2026-05-01 22:53:52,33.9473684211,0.0000000000,2025999999999999.0000000000,0.0316382961,inf,0.0000000000,ok
20260501_225352,2026-05-01 22:53:52,33.9473684211,0.0000000986,20550459.1623926610,0.0316382961,70.0618210993,-0.0000000247,outage
20260501_225352,2026-05-01 22:53:52,33.9473684211,0.0000000000,2025999999999999.0000000000,0.0316382961,inf,0.0000000000,ok
20260501_225352,2026-05-01 22:53:52,36.8421052632,0.0000001022,19833035.7719263956,0.0235680841,69.9074977605,-0.0000000256,outage
20260501_225352,2026-05-01 22:53:52,36.8421052632,0.0000000000,2025999999999999.0000000000,0.0235680841,inf,0.0000000000,ok
20260501_225352,2026-05-01 22:53:52,36.8421052632,0.0000001086,18648638.3362550363,0.0235680841,69.6400770876,-0.0000000273,outage
20260501_225352,2026-05-01 22:53:52,36.8421052632,0.0000000000,2025999999999999.0000000000,0.0235680841,inf,0.0000000000,ok
20260501_225352,2026-05-01 22:53:52,39.7368421053,0.0000000310,65399211.9555177540,0.0175564003,75.0893308082,-0.0000000078,outage
20260501_225353,2026-05-01 22:53:53,39.7368421053,0.0000000000,2025999999999999.0000000000,0.0175564003,inf,0.0000000000,ok
20260501_225353,2026-05-01 22:53:53,39.7368421053,0.0000000536,37810930.6494738460,0.0175564003,72.7097793734,-0.0000000135,outage
20260501_225353,2026-05-01 22:53:53,39.7368421053,0.0000000000,2025999999999999.0000000000,0.0175564003,inf,0.0000000000,ok
20260501_225353,2026-05-01 22:53:53,42.6315789474,0.0000000337,60067909.4216391742,0.0130781606,74.7200308341,-0.0000000085,outage
20260501_225353,2026-05-01 22:53:53,42.6315789474,0.0000000000,2025999999999999.0000000000,0.0130781606,inf,0.0000000000,ok
20260501_225353,2026-05-01 22:53:53,42.6315789474,0.0000000450,45008478.3654283136,0.0130781606,73.4665489929,-0.0000000113,outage
20260501_225353,2026-05-01 22:53:53,42.6315789474,0.0000000000,2025999999999999.0000000000,0.0130781606,inf,0.0000000000,ok
20260501_225353,2026-05-01 22:53:53,45.5263157895,0.0000000078,259399715.9746111035,0.0097422184,81.0733005687,-0.0000000020,outage
20260501_225353,2026-05-01 22:53:53,45.5263157895,0.0000000000,2025999999999999.0000000000,0.0097422184,inf,0.0000000000,ok
20260501_225353,2026-05-01 22:53:53,45.5263157895,0.0000000152,133253600.8703805953,0.0097422184,78.1803951589,-0.0000000038,outage
20260501_225354,2026-05-01 22:53:54,45.5263157895,0.0000000000,2025999999999999.0000000000,0.0097422184,inf,0.0000000000,ok
20260501_225354,2026-05-01 22:53:54,48.4210526316,0.0000000281,72069473.2317433059,0.0072571994,75.5111191273,-0.0000000071,outage
20260501_225354,2026-05-01 22:53:54,48.4210526316,0.0000000000,2025999999999999.0000000000,0.0072571994,inf,0.0000000000,ok
20260501_225354,2026-05-01 22:53:54,48.4210526316,0.0000000209,96946452.4229982942,0.0072571994,76.7989248495,-0.0000000053,outage
20260501_225354,2026-05-01 22:53:54,48.4210526316,0.0000000000,2025999999999999.0000000000,0.0072571994,inf,0.0000000000,ok
20260501_225354,2026-05-01 22:53:54,51.3157894737,0.0000000137,148334843.5824230909,0.0054060524,78.6460373989,-0.0000000034,outage
20260501_225354,2026-05-01 22:53:54,51.3157894737,0.0000000000,2025999999999999.0000000000,0.0054060524,inf,0.0000000000,ok
20260501_225354,2026-05-01 22:53:54,51.3157894737,0.0000000134,151370950.3668208718,0.0054060524,78.7340309945,-0.0000000034,outage
20260501_225355,2026-05-01 22:53:55,51.3157894737,0.0000000000,2025999999999999.0000000000,0.0054060524,1270.2367404024,0.0000000000,ok
20260501_225355,2026-05-01 22:53:55,54.2105263158,0.0000000123,164475141.2385983467,0.0040270910,79.0946082962,-0.0000000031,outage
20260501_225355,2026-05-01 22:53:55,54.2105263158,0.0000000000,2025999999999999.0000000000,0.0040270910,inf,0.0000000000,ok
20260501_225355,2026-05-01 22:53:55,54.2105263158,0.0000000065,310258428.8240772486,0.0040270910,81.8508414923,-0.0000000016,outage
20260501_225355,2026-05-01 22:53:55,54.2105263158,0.0000000000,2025999999999999.0000000000,0.0040270910,inf,0.0000000000,ok
20260501_225355,2026-05-01 22:53:55,57.1052631579,0.0000000058,347531238.2307949066,0.0029998714,82.3435440795,-0.0000000015,outage
20260501_225355,2026-05-01 22:53:55,57.1052631579,0.0000000000,2025999999999999.0000000000,0.0029998714,inf,0.0000000000,ok
20260501_225355,2026-05-01 22:53:55,57.1052631579,0.0000000090,225837871.9203720093,0.0029998714,80.4715733368,-0.0000000023,outage
20260501_225356,2026-05-01 22:53:56,57.1052631579,0.0000000000,2025999999999999.0000000000,0.0029998714,inf,0.0000000000,ok
20260501_225356,2026-05-01 22:53:56,60.0000000000,0.0000000028,725929050.1451027393,0.0022346722,85.5425473587,-0.0000000007,outage
20260501_225356,2026-05-01 22:53:56,60.0000000000,0.0000000000,2025999999999999.0000000000,0.0022346722,inf,0.0000000000,ok
20260501_225356,2026-05-01 22:53:56,60.0000000000,0.0000000044,457371111.9533605576,0.0022346722,83.5362929056,-0.0000000012,outage
20260501_225356,2026-05-01 22:53:56,60.0000000000,0.0000000000,2025999999999999.0000000000,0.0022346722,inf,0.0000000000,ok
20260501_225356,2026-05-01 22:53:56,19.0000000000,0.0254976547,78.4590882828,0.1447386037,15.9349976408,-0.0058717651,outage
20260501_225356,2026-05-01 22:53:56,19.0000000000,0.0254952922,78.4664514482,0.1447386037,15.9354000700,-0.0058712616,outage
20260501_225357,2026-05-01 22:53:57,19.0000000000,0.0254919802,78.4767758571,0.1447386037,15.9359642814,-0.0058705557,outage
20260501_225357,2026-05-01 22:53:57,19.0000000000,0.0254877382,78.4900031208,0.1447386037,15.9366870218,-0.0058696516,outage
20260501_225357,2026-05-01 22:53:57,19.0000000000,0.0254823569,78.5067895149,0.1447386037,15.9376040606,-0.0058685046,outage
20260501_225357,2026-05-01 22:53:57,19.0000000000,0.0254760072,78.5266056210,0.1447386037,15.9386863631,-0.0058671512,outage
20260501_225357,2026-05-01 22:53:57,19.0000000000,0.0254687749,78.5491885952,0.1447386037,15.9399194558,-0.0058656096,outage
20260501_225358,2026-05-01 22:53:58,19.0000000000,0.0254603650,78.5754643467,0.1447386037,15.9413537438,-0.0058638169,outage
20260501_225358,2026-05-01 22:53:58,19.0000000000,0.0254510665,78.6045367212,0.1447386037,15.9429401364,-0.0058618346,outage
20260501_225358,2026-05-01 22:53:58,19.0000000000,0.0254406967,78.6369840080,0.1447386037,15.9447100039,-0.0058596238,outage
20260501_225358,2026-05-01 22:53:58,19.0000000000,0.0254306442,78.6684632394,0.1447386037,15.9464263788,-0.0058574806,outage
20260501_225359,2026-05-01 22:53:59,19.0000000000,0.0254177878,78.7087595196,0.1447386037,15.9486225055,-0.0058547393,outage
20260501_225359,2026-05-01 22:53:59,19.0000000000,0.0254047567,78.7496447305,0.1447386037,15.9508495941,-0.0058519606,outage
20260501_225359,2026-05-01 22:53:59,19.0000000000,0.0253907380,78.7936757547,0.1447386037,15.9532467641,-0.0058489710,outage
20260501_225359,2026-05-01 22:53:59,19.0000000000,0.0253760939,78.8397227016,0.1447386037,15.9557522719,-0.0058458478,outage
20260501_225400,2026-05-01 22:54:00,19.0000000000,0.0253607406,78.8880568984,0.1447386037,15.9583806795,-0.0058425731,outage
20260501_225400,2026-05-01 22:54:00,19.0000000000,0.0253413818,78.9490843770,0.1447386037,15.9616970756,-0.0058384435,outage
20260501_225400,2026-05-01 22:54:00,19.0000000000,0.0253262685,78.9967930260,0.1447386037,15.9642879284,-0.0058352192,outage
20260501_225400,2026-05-01 22:54:00,19.0000000000,0.0254835960,78.5029237567,0.1447386037,15.9373928919,-0.0058687687,outage
20260501_225401,2026-05-01 22:54:01,19.0000000000,0.0254812413,78.5102704132,0.1447386037,15.9377941975,-0.0058682668,outage
20260501_225401,2026-05-01 22:54:01,19.0000000000,0.0254779484,78.5205465325,0.1447386037,15.9383554606,-0.0058675650,outage
20260501_225401,2026-05-01 22:54:01,19.0000000000,0.0254734681,78.5345325075,0.1447386037,15.9391192329,-0.0058666100,outage
20260501_225401,2026-05-01 22:54:01,19.0000000000,0.0254681919,78.5510093359,0.1447386037,15.9400188580,-0.0058654853,outage
20260501_225401,2026-05-01 22:54:01,19.0000000000,0.0254621331,78.5699385962,0.1447386037,15.9410521545,-0.0058641938,outage
20260501_225402,2026-05-01 22:54:02,19.0000000000,0.0254545828,78.5935403891,0.1447386037,15.9423401675,-0.0058625842,outage
20260501_225402,2026-05-01 22:54:02,19.0000000000,0.0254464291,78.6190440800,0.1447386037,15.9437315429,-0.0058608460,outage
20260501_225402,2026-05-01 22:54:02,19.0000000000,0.0254372360,78.6478181540,0.1447386037,15.9453008019,-0.0058588860,outage
20260501_225402,2026-05-01 22:54:02,19.0000000000,0.0254275874,78.6780405108,0.1447386037,15.9469484358,-0.0058568288,outage
20260501_225403,2026-05-01 22:54:03,19.0000000000,0.0254164955,78.7128121146,0.1447386037,15.9488433084,-0.0058544638,outage
20260501_225403,2026-05-01 22:54:03,19.0000000000,0.0254040826,78.7517609748,0.1447386037,15.9509648385,-0.0058518169,outage
20260501_225403,2026-05-01 22:54:03,19.0000000000,0.0253904028,78.7947289686,0.1447386037,15.9533040878,-0.0058488996,outage
20260501_225403,2026-05-01 22:54:03,19.0000000000,0.0253767790,78.8375672001,0.1447386037,15.9556350189,-0.0058459940,outage
20260501_225404,2026-05-01 22:54:04,19.0000000000,0.0253619716,78.8841792974,0.1447386037,15.9581698747,-0.0058428356,outage
20260501_225404,2026-05-01 22:54:04,19.0000000000,0.0253450451,78.9375290529,0.1447386037,15.9610693228,-0.0058392250,outage
20260501_225404,2026-05-01 22:54:04,19.0000000000,0.0253282769,78.9904497287,0.1447386037,15.9639435401,-0.0058356477,outage
20260501_225404,2026-05-01 22:54:04,19.0000000000,0.0253112564,79.0442387163,0.1447386037,15.9668629690,-0.0058320162,outage
20260501_225404,2026-05-01 22:54:04,19.0000000000,0.0254359029,78.6519924427,0.1447386037,15.9455284090,-0.0058586018,outage
20260501_225405,2026-05-01 22:54:05,19.0000000000,0.0254336943,78.6589094247,0.1447386037,15.9459055379,-0.0058581309,outage
20260501_225405,2026-05-01 22:54:05,19.0000000000,0.0254304895,78.6689479401,0.1447386037,15.9464528014,-0.0058574476,outage
20260501_225405,2026-05-01 22:54:05,19.0000000000,0.0254258043,78.6836284282,0.1447386037,15.9472530042,-0.0058564486,outage
20260501_225405,2026-05-01 22:54:05,19.0000000000,0.0254208571,78.6991357074,0.1447386037,15.9480981136,-0.0058553938,outage
20260501_225406,2026-05-01 22:54:06,19.0000000000,0.0254149269,78.7177320818,0.1447386037,15.9491113544,-0.0058541293,outage
20260501_225406,2026-05-01 22:54:06,19.0000000000,0.0254070520,78.7424401606,0.1447386037,15.9504572315,-0.0058524501,outage
20260501_225406,2026-05-01 22:54:06,19.0000000000,0.0253988446,78.7682080842,0.1447386037,15.9518603954,-0.0058506998,outage
20260501_225406,2026-05-01 22:54:06,19.0000000000,0.0253902965,78.7950630733,0.1447386037,15.9533222720,-0.0058488769,outage
20260501_225406,2026-05-01 22:54:06,19.0000000000,0.0253796466,78.8285468181,0.1447386037,15.9551443022,-0.0058466055,outage
20260501_225407,2026-05-01 22:54:07,19.0000000000,0.0253686711,78.8630833891,0.1447386037,15.9570228218,-0.0058442646,outage
20260501_225407,2026-05-01 22:54:07,19.0000000000,0.0253570018,78.8998359258,0.1447386037,15.9590209806,-0.0058417755,outage
20260501_225407,2026-05-01 22:54:07,19.0000000000,0.0253443396,78.9397541508,0.1447386037,15.9611902102,-0.0058390745,outage
20260501_225407,2026-05-01 22:54:07,19.0000000000,0.0253293098,78.9871879621,0.1447386037,15.9637664427,-0.0058358681,outage
20260501_225408,2026-05-01 22:54:08,19.0000000000,0.0253154817,79.0308788778,0.1447386037,15.9661380391,-0.0058329178,outage
20260501_225408,2026-05-01 22:54:08,19.0000000000,0.0252993023,79.0820599365,0.1447386037,15.9689145635,-0.0058294655,outage
20260501_225408,2026-05-01 22:54:08,19.0000000000,0.0252815280,79.1383614388,0.1447386037,15.9719668183,-0.0058256725,outage
20260501_225408,2026-05-01 22:54:08,19.0000000000,0.0252645914,79.1920829928,0.1447386037,15.9748772085,-0.0058220579,outage
20260501_225409,2026-05-01 22:54:09,19.0000000000,0.0000012651,1601398.4748075982,0.1447386037,58.9786024050,-0.0000003166,outage
20260501_225409,2026-05-01 22:54:09,19.0000000000,0.0000015150,1337317.2325551535,0.1447386037,58.1959532439,-0.0000003790,outage
20260501_225409,2026-05-01 22:54:09,19.0000000000,0.0000019461,1041073.5586285691,0.1447386037,57.1084239213,-0.0000004867,outage
20260501_225409,2026-05-01 22:54:09,19.0000000000,0.0000016537,1225113.7001231636,0.1447386037,57.8153730968,-0.0000004137,outage
20260501_225410,2026-05-01 22:54:10,19.0000000000,0.0000013825,1465411.7447722026,0.1447386037,58.5932052304,-0.0000003459,outage
20260501_225410,2026-05-01 22:54:10,19.0000000000,0.0000007696,2632554.3276644228,0.1447386037,61.1373806624,-0.0000001927,outage
20260501_225410,2026-05-01 22:54:10,19.0000000000,0.0000003044,6656401.8429256920,0.1447386037,65.1660015634,-0.0000000763,outage
20260501_225410,2026-05-01 22:54:10,19.0000000000,0.0000008798,2302782.0586824650,0.1447386037,60.5561358456,-0.0000002203,outage
20260501_225410,2026-05-01 22:54:10,19.0000000000,0.0000006555,3090558.2383709773,0.1447386037,61.8339763122,-0.0000001642,outage
20260501_225411,2026-05-01 22:54:11,19.0000000000,0.0000013529,1497487.0809568232,0.1447386037,58.6872393311,-0.0000003385,outage
20260501_225411,2026-05-01 22:54:11,19.0000000000,0.0000010845,1868196.1111256825,0.1447386037,59.6478325497,-0.0000002714,outage
20260501_225411,2026-05-01 22:54:11,19.0000000000,0.0000010676,1897800.3586789933,0.1447386037,59.7161131201,-0.0000002672,outage
20260501_225411,2026-05-01 22:54:11,19.0000000000,0.0000014070,1439897.8626247442,0.1447386037,58.5169254739,-0.0000003521,outage
20260501_225412,2026-05-01 22:54:12,19.0000000000,0.0000003281,6175638.9678653087,0.1447386037,64.8404252816,-0.0000000822,outage
20260501_225412,2026-05-01 22:54:12,19.0000000000,0.0000005105,3968928.3454267140,0.1447386037,62.9203392659,-0.0000001279,outage
20260501_225412,2026-05-01 22:54:12,19.0000000000,0.0000007510,2697582.8603031165,0.1447386037,61.2433551341,-0.0000001881,outage
20260501_225412,2026-05-01 22:54:12,19.0000000000,0.0000012858,1575700.0478437347,0.1447386037,58.9083438258,-0.0000003217,outage
20260501_225413,2026-05-01 22:54:13,19.0000000000,0.0000011005,1841011.5734134975,0.1447386037,59.5841731337,-0.0000002754,outage
20260501_225413,2026-05-01 22:54:13,19.0000000000,0.0000008292,2443433.3653597455,0.1447386037,60.8136123649,-0.0000002076,outage
20260501_225413,2026-05-01 22:54:13,19.0000000000,0.0000017554,1154179.5968441535,0.1447386037,57.5563432770,-0.0000004391,outage
20260501_225414,2026-05-01 22:54:14,19.0000000000,0.0000017386,1165280.4901581374,0.1447386037,57.5979140666,-0.0000004349,outage
20260501_225414,2026-05-01 22:54:14,19.0000000000,0.0000008825,2295687.7738154521,0.1447386037,60.5427356930,-0.0000002209,outage
20260501_225414,2026-05-01 22:54:14,19.0000000000,0.0000027069,748451.8823006263,0.1447386037,55.6752502371,-0.0000006768,outage
20260501_225414,2026-05-01 22:54:14,19.0000000000,0.0000009591,2112321.4835245959,0.1447386037,60.1812078050,-0.0000002401,outage
20260501_225414,2026-05-01 22:54:14,19.0000000000,0.0000010574,1916024.3619058421,0.1447386037,59.7576181221,-0.0000002647,outage
20260501_225415,2026-05-01 22:54:15,19.0000000000,0.0000011402,1776868.6702326005,0.1447386037,59.4301613314,-0.0000002854,outage
20260501_225415,2026-05-01 22:54:15,19.0000000000,0.0000015371,1318032.1171598316,0.1447386037,58.1328688128,-0.0000003846,outage
20260501_225415,2026-05-01 22:54:15,19.0000000000,0.0000020970,966127.4225203323,0.1447386037,56.7839541742,-0.0000005245,outage
20260501_225415,2026-05-01 22:54:15,19.0000000000,0.0000007810,2594106.1069220845,0.1447386037,61.0734846235,-0.0000001955,outage
20260501_225416,2026-05-01 22:54:16,19.0000000000,0.0000012660,1600271.0459972471,0.1447386037,58.9755437768,-0.0000003168,outage
20260501_225416,2026-05-01 22:54:16,19.0000000000,0.0000009551,2121234.1262139576,0.1447386037,60.1994936894,-0.0000002391,outage
20260501_225416,2026-05-01 22:54:16,19.0000000000,0.0000006572,3082638.6773274383,0.1447386037,61.8228332287,-0.0000001646,outage
20260501_225416,2026-05-01 22:54:16,19.0000000000,0.0000006547,3094420.5181269245,0.1447386037,61.8394003129,-0.0000001640,outage
20260501_225417,2026-05-01 22:54:17,5.0000000000,0.0000181892,111383.5195200148,0.6013137742,47.4018539163,-0.0000045376,outage
20260501_225417,2026-05-01 22:54:17,7.8947368421,0.0000114676,176669.9364526408,0.4479322644,49.4052566805,-0.0000028624,outage
20260501_225417,2026-05-01 22:54:17,10.7894736842,0.0000041551,487590.3373908037,0.3336749001,53.8141653955,-0.0000010384,outage
20260501_225417,2026-05-01 22:54:17,13.6842105263,0.0000036544,554403.3244587344,0.2485619987,54.3718716755,-0.0000009134,outage
20260501_225417,2026-05-01 22:54:17,16.5789473684,0.0000006142,3298845.4092330555,0.1851594687,62.1172265460,-0.0000001538,outage
20260501_225418,2026-05-01 22:54:18,19.4736842105,0.0000007403,2736765.0668573119,0.1379294865,61.3059823525,-0.0000001854,outage
20260501_225418,2026-05-01 22:54:18,22.3684210526,0.0000001778,11394000.2157693394,0.1027468019,67.5003682041,-0.0000000446,outage
20260501_225418,2026-05-01 22:54:18,25.2631578947,0.0000004207,4815869.8855871791,0.0765384224,63.7603539379,-0.0000001054,outage
20260501_225418,2026-05-01 22:54:18,28.1578947368,0.0000002567,7891904.8384027667,0.0570152062,65.9054245380,-0.0000000644,outage
20260501_225419,2026-05-01 22:54:19,31.0526315789,0.0000001178,17197888.0118158907,0.0424719199,69.2883570082,-0.0000000296,outage
20260501_225419,2026-05-01 22:54:19,33.9473684211,0.0000000602,33639969.1552354991,0.0316382961,72.2021616079,-0.0000000151,outage
20260501_225419,2026-05-01 22:54:19,36.8421052632,0.0000000459,44092316.1592130512,0.0235680841,73.3772348163,-0.0000000115,outage
20260501_225419,2026-05-01 22:54:19,39.7368421053,0.0000000849,23874136.5419311002,0.0175564003,70.7128825052,-0.0000000213,outage
20260501_225419,2026-05-01 22:54:19,42.6315789474,0.0000000200,101436534.5148376822,0.0130781606,76.9955496678,-0.0000000050,outage
20260501_225420,2026-05-01 22:54:20,45.5263157895,0.0000000285,71188648.0908921361,0.0097422184,75.4577131061,-0.0000000072,outage
20260501_225420,2026-05-01 22:54:20,48.4210526316,0.0000000079,255760925.6522743702,0.0072571994,81.0119475574,-0.0000000020,outage
20260501_225420,2026-05-01 22:54:20,51.3157894737,0.0000000276,73403841.2885757834,0.0054060524,75.5907935242,-0.0000000069,outage
20260501_225420,2026-05-01 22:54:20,54.2105263158,0.0000000091,222122191.5740421414,0.0040270910,80.3995251073,-0.0000000023,outage
20260501_225420,2026-05-01 22:54:20,57.1052631579,0.0000000038,533422023.0896436572,0.0029998714,84.2043150198,-0.0000000010,outage
20260501_225421,2026-05-01 22:54:21,60.0000000000,0.0000000063,321448410.5662224889,0.0022346722,82.0047184302,-0.0000000016,outage
20260501_225421,2026-05-01 22:54:21,5.0000000000,0.0000188684,107374.0311709451,0.6013137742,47.2426385865,-0.0000047069,outage
20260501_225421,2026-05-01 22:54:21,7.8947368421,0.0000099568,203478.5081854376,0.4479322644,50.0188123653,-0.0000024857,outage
20260501_225421,2026-05-01 22:54:21,10.7894736842,0.0000063918,316965.4070598229,0.3336749001,51.9437379486,-0.0000015965,outage
20260501_225422,2026-05-01 22:54:22,13.6842105263,0.0000008090,2504315.3771005003,0.2485619987,60.9204975244,-0.0000002025,outage
20260501_225422,2026-05-01 22:54:22,16.5789473684,0.0000013179,1537237.8572886172,0.1851594687,58.8010191248,-0.0000003298,outage
20260501_225422,2026-05-01 22:54:22,19.4736842105,0.0000002957,6850500.9015976973,0.1379294865,65.2908295014,-0.0000000741,outage
20260501_225422,2026-05-01 22:54:22,22.3684210526,0.0000004978,4070191.1647188426,0.1027468019,63.0297547281,-0.0000001247,outage
20260501_225423,2026-05-01 22:54:23,25.2631578947,0.0000005458,3711809.4266341850,0.0765384224,62.6294634626,-0.0000001367,outage
20260501_225423,2026-05-01 22:54:23,28.1578947368,0.0000002479,8171334.0165849449,0.0570152062,66.0565357544,-0.0000000622,outage
20260501_225423,2026-05-01 22:54:23,31.0526315789,0.0000002512,8065385.2622524630,0.0424719199,65.9998573011,-0.0000000630,outage
20260501_225423,2026-05-01 22:54:23,33.9473684211,0.0000001169,17331451.1599516869,0.0316382961,69.3219551167,-0.0000000293,outage
20260501_225423,2026-05-01 22:54:23,36.8421052632,0.0000000705,28749022.8979707956,0.0235680841,71.5198366284,-0.0000000177,outage
20260501_225424,2026-05-01 22:54:24,39.7368421053,0.0000000710,28516620.4038772210,0.0175564003,71.4845862879,-0.0000000178,outage
20260501_225424,2026-05-01 22:54:24,42.6315789474,0.0000000561,36097431.8287943900,0.0130781606,72.5083687589,-0.0000000141,outage
20260501_225424,2026-05-01 22:54:24,45.5263157895,0.0000000352,57627673.6569492072,0.0097422184,74.5399165462,-0.0000000088,outage
20260501_225424,2026-05-01 22:54:24,48.4210526316,0.0000000192,105530941.6619471014,0.0072571994,77.1674037649,-0.0000000048,outage
